Domain_ID,2004
1,6163.8
2,6095.8
3,6017.599999999999
4,5913.0
5,5742.599999999999
6,5490.599999999999
7,5417.2
8,5366.599999999999
9,5311.4
10,5247.599999999999
11,5182.8
12,5097.2
13,5022.0
14,4929.8
15,4852.599999999999
16,4778.8
17,4670.2
18,4570.2
19,4493.0
20,4411.0
21,4298.599999999999
22,4170.0
23,4055.8
24,3929.8
25,3832.3999999999996
26,3740.0
27,3647.3999999999996
28,3535.0
29,3403.5999999999995
30,3285.2
31,3169.0
32,3047.0
33,2912.8
34,2772.0
35,2642.2
36,2534.5999999999995
37,2444.8
38,2402.0
39,2356.5999999999995
40,2329.8
41,2304.2
42,2280.5999999999995
43,2257.2
44,2233.8
45,2209.2
46,2181.0
47,2147.2
48,2114.3999999999996
49,2095.6000000000004
50,2081.8
51,2057.8
52,2028.3999999999999
53,1986.2
54,1927.2
55,1837.0000000000002
56,1726.2
57,1656.3999999999999
58,1566.0000000000002
59,1475.2
60,1385.2
61,1295.2
62,1187.2
63,1097.2
64,1007.2
65,917.2
66,815.2
67,689.8
68,563.3999999999999
69,449.60000000000014
70,351.0000000000002
71,261.60000000000014
72,191.20000000000005
73,151.39999999999986
74,104.79999999999995
75,55.799999999999955
76,19.0
77,6.2000000000000455
78,0.0
79,26.600000000000136
80,70.79999999999995
81,145.60000000000014
82,214.79999999999995
83,287.0000000000002
84,364.79999999999995
85,460.20000000000005
86,549.3999999999999
87,616.6000000000001
88,678.3999999999999
89,745.0000000000002
90,817.2
