bin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2004–2008,3.164922222222222,3.770509090909091,4.517379999999999,3.344661538461539,-3.3693692307692302,-0.98395,0.3259749999999999,-0.734925,-0.08523333333333333,-1.45522,-0.8835200000000001,-7.6546400000000006,-8.05469090909091,-0.42113999999999974,4.11963,1.16362,7.142620000000001,5.742990000000001,1.8536000000000001,-0.57309,2.423363636363636,0.04088999999999997,-2.3296,-3.7589600000000005,-2.3586099999999997,-1.87121,-1.31848,1.1962,-0.33109,-0.32374,4.125054545454545,8.33657,7.946145454545455,-2.17956,-7.618627272727273,-8.24017,-1.1125818181818181,5.686419999999999,3.7613399999999997,5.9072700000000005,6.61802,5.277420000000001,2.41338,2.2539900000000004,1.72838,-1.0068899999999998,-0.8031,0.16999000000000003,3.34381,0.69269,1.40493,0.8981000000000001,0.08573,0.61471,-0.44815000000000005,-0.42913636363636365,0.6439,-0.13666,0.74847,-0.61312,-0.17192000000000002,-1.12497,-2.5135899999999998,-2.33569,-2.2205500000000002,0.8676999999999999,7.2420100000000005,10.300239999999999,6.854149999999999,-0.6094900000000001,-2.1585,-0.8481499999999998,0.67739,-1.5063300000000002,-4.01807,-2.7711300000000003,-1.19562,-3.6977,0.5905600000000002,-7.4638599999999995,1.42098,4.074249999999999,-2.9663899999999996,-3.0413727272727273,-0.9557833333333333,2.1211749999999996,3.691927272727273,4.60481,0.5940888888888888,-2.5343999999999998
2009–2013,-3.537522222222222,1.8682181818181818,5.53712,4.162469230769231,5.276438461538462,-1.0890333333333335,-1.444725,-4.114,-2.475388888888889,-0.37654,-0.6082499999999998,-0.51979,-0.5932818181818182,-0.33647,-0.5354599999999999,-1.14353,-4.486420000000001,-2.23751,2.414,1.3028400000000002,-1.735727272727273,-2.66387,-2.65412,-0.51339,-3.44897,-1.2636600000000002,-2.58281,-3.5286699999999995,-3.25101,3.17421,7.445499999999999,4.07671,-4.971336363636364,0.05145999999999999,1.530309090909091,3.628790000000001,2.860045454545454,-4.69985,-5.132099999999999,-4.32959,-2.5717,-0.73522,4.20112,1.0460600000000002,-1.0923,-1.8383399999999999,-1.2643799999999998,-1.10143,-2.2136000000000005,0.7066000000000001,1.5383600000000004,-3.47029,-1.58337,-0.90251,0.83119,2.4502818181818182,2.4431700000000003,1.3161200000000002,3.0738099999999995,3.7859700000000003,1.6435899999999997,-2.4782800000000003,-0.67147,1.5005099999999998,3.2805799999999996,5.464654545454545,3.6347999999999994,-0.4729000000000001,-2.45404,0.8305299999999999,-0.44359000000000004,4.69833,10.54405,4.741809999999999,-3.13211,-5.00641,-1.7689099999999995,4.561030000000001,-4.39272,-0.27436000000000005,-0.90819,-3.13403,-3.90036,-1.7191454545454545,-1.5038083333333334,-1.0864833333333335,-1.0668181818181819,0.33091,1.8831333333333333,5.82345
2014–2018,-4.680444444444444,-3.2997545454545447,0.64422,1.5535538461538463,6.277446153846153,-3.22995,2.94805,10.349225,10.019544444444444,12.044410000000001,10.863,6.68999,0.8902272727272726,3.193,3.7309400000000004,0.8780999999999999,-0.79268,0.71768,-0.78284,0.7851299999999999,-0.9216181818181819,-3.9764600000000003,-7.83535,-5.83857,-4.3248999999999995,-4.89245,-2.0584700000000002,8.75369,10.64097,3.1817200000000003,-4.952218181818182,-0.31699000000000005,2.592254545454545,0.7587799999999999,0.5667,-1.8794899999999999,-2.3447727272727272,-0.65796,1.8499200000000002,2.7358599999999997,-1.41523,-3.75075,-2.49159,-0.33531999999999995,-2.69125,-5.75445,-0.97447,-1.64299,-2.91859,-3.1214700000000004,-1.1541599999999999,-3.6264700000000003,-4.19481,-4.7659400000000005,-2.9273700000000002,-2.906627272727273,-1.5554000000000001,-0.9927300000000001,-4.99389,-4.34126,-3.04203,-1.6830500000000002,-0.4909,-0.11115000000000004,0.20468999999999998,1.4746090909090908,-1.51132,-3.0662700000000003,-2.80768,0.89307,-0.11862999999999999,2.31072,0.14991999999999997,-0.9046200000000001,6.08416,7.74448,-2.04904,-7.566000000000001,-0.55522,-1.15247,-0.39577999999999997,-0.9488199999999999,-2.24104,-2.979736363636363,-4.009925,-1.4525499999999998,-2.2138545454545455,-0.9927900000000001,1.278688888888889,-3.9367199999999998
2019–2023,21.997833333333332,10.300318181818183,4.1529799999999994,5.809807692307692,2.134707692307692,1.0009333333333332,3.9426000000000005,8.305925,6.824766666666666,7.645110000000001,3.7442499999999996,3.77907,5.076172727272727,6.969759999999999,7.011449999999999,7.437309999999999,6.39301,8.93499,7.664880000000001,5.84686,4.8501,5.5464,8.004840000000002,10.72363,8.01455,7.0919,2.91932,10.44863,11.065439999999999,4.735519999999999,3.3396727272727276,5.6566600000000005,5.079063636363636,6.437990000000001,4.229181818181818,2.49849,4.147336363636364,2.28454,2.7620999999999993,4.09508,5.50857,5.62166,1.7693999999999999,-2.2080200000000003,-0.07828000000000002,1.6164100000000001,0.38611999999999996,0.71181,1.7902700000000003,2.35224,0.32021999999999995,0.80246,-1.23961,0.8811600000000002,1.73431,1.3568727272727275,3.24064,3.9122099999999995,1.91933,1.35979,-0.5086999999999999,1.5158299999999998,3.2818700000000005,2.5092,6.36194,9.531027272727272,6.864580000000001,3.3954499999999994,5.48044,1.09022,1.4223,0.8679599999999998,-1.6977600000000002,2.76228,2.75916,-4.0893,-4.87699,-3.503760000000001,1.9214599999999997,-0.71139,-1.49277,-1.26404,-2.1914499999999997,-2.101363636363636,0.9515916666666667,-0.21488333333333332,2.7981636363636366,6.587219999999999,3.7580666666666667,7.670290000000001
