time,Rhigh,Rlow,period,duration
10,0.17437891326885077,0.1342386788473738,10.96875,17
10,0.2875404321099421,0.1376760758205696,13.125,35
10,0.17875775272217093,0.13406749568150428,8.8984375,9
10,0.19544666941060088,0.13440072751880527,10.6015625,28
11,0.18183328467017854,0.1356233427336889,11.828125,9
11,0.23695011985895537,0.13765479220129925,11.828125,25
11,0.16909548724260404,0.1434757823179595,9.1953125,10
11,0.17788040538593167,0.13578846914907322,9.15625,11
11,0.21805605642133846,0.13400699075629147,10.734375,47
11,0.31797498599060575,0.1407637273752354,13.078125,41
11,0.21805928500211977,0.13545595640391106,14.390625,58
11,0.2627652238304145,0.13632680922854515,12.4296875,46
12,0.17605378880506245,0.14065941498284204,10.65625,10
12,0.19264713898962849,0.13436919292371266,10.328125,21
12,0.20114111978267074,0.13496245504773974,14.1640625,22
12,0.2021342843379959,0.1340236479372925,14.1171875,31
13,0.16532779303148648,0.13624481940623423,10.0703125,9
13,0.19597509547492709,0.13406266980514162,10.671875,23
13,0.22241873659448919,0.13819178694371076,11.4609375,22
13,0.21965552922243653,0.13448295431736104,11.28125,26
13,0.19569677566374008,0.13431109523590662,12.9140625,19
13,0.17057214546229682,0.1341502694526841,9.703125,35
13,0.22902876697133698,0.13516580623325575,15.6796875,48
13,0.2351002655588926,0.1363724555286049,13.1640625,56
14,0.17968635417723164,0.13454120472693,9.46875,9
14,0.20917658597032704,0.1347710957029476,11.8671875,20
14,0.17627335492855392,0.13460369440080133,8.7265625,29
14,0.1953257386848001,0.13461241805815632,11.078125,51
14,0.1525370484776094,0.13520908087076547,10.2421875,9
15,0.2201674285080101,0.1359501602838135,10.9609375,38
15,0.15140785622654035,0.13464099797585175,13.03125,9
15,0.224284785698405,0.1373550609497371,11.1171875,37
15,0.22760881900719238,0.1340727284285253,13.25,64
15,0.19764277891873933,0.13436294220278056,12.5625,19
16,0.17789665448042086,0.13653450285004834,10.734375,16
16,0.15465071695692942,0.13731922919509718,10.7578125,8
16,0.19090647331269534,0.13406557671311914,9.7578125,11
16,0.23130821889983003,0.13578241051302148,10.53125,42
16,0.22582421757237667,0.13533523426064295,10.65625,30
16,0.2603250548219793,0.13408128993715743,12.984375,30
16,0.23749485082339655,0.13705800853298364,16.2109375,43
16,0.26179712052045995,0.1357255643045275,12.7265625,12
16,0.16741384201019976,0.1353685143914513,11.7109375,16
16,0.18002135661563173,0.13485024704731668,11.9296875,24
16,0.15578257774779924,0.13915326054086646,14.15625,8
17,0.17030638177820023,0.13488743157802702,13.203125,10
17,0.20891934955973693,0.14412996967845934,10.78125,14
17,0.1799497092109889,0.1347369015054813,8.984375,14
17,0.19828095177303032,0.13613435413193833,10.65625,25
17,0.1964319467979223,0.13573702553633252,10.6640625,23
17,0.1769386107036337,0.1341436456231911,10.5625,28
17,0.19986541168245386,0.13627873500838658,10.75,21
17,0.1799770221993445,0.13496287158331297,10.765625,21
18,0.2206398001994112,0.13509758014784062,14.140625,42
18,0.23829157789764005,0.13771487879674446,11.65625,20
18,0.17448811877999076,0.13404640923579705,10.109375,23
18,0.21038922694583007,0.13482626862570268,9.3828125,33
18,0.20899448415624175,0.13444667376348735,9.890625,35
18,0.17401103619712327,0.1345280031798511,12.3359375,11
18,0.19102546087130282,0.13477857873240912,14.125,13
18,0.2010040375369401,0.1341950358573613,14.2890625,30
18,0.15053808149465792,0.13462030953346038,13.453125,8
19,0.1958083998793438,0.13886905194031995,10.6875,14
19,0.15940187854986115,0.13472689384268116,10.5859375,12
19,0.25555756034316823,0.13528804805413958,11.3984375,22
19,0.17996762612036626,0.13427598058531043,9.9453125,26
20,0.15582432363850626,0.13606997528746953,10.046875,8
20,0.17272383874679775,0.13556382471582812,10.3671875,18
20,0.17086898191007802,0.13656300772137503,11.828125,11
20,0.19823524097103742,0.13677895861907655,10.21875,17
20,0.18203705581799134,0.13609681675487684,9.0,19
20,0.20931556706211887,0.13408898898442634,10.9375,31
20,0.16304053968875049,0.13950490074579772,8.3984375,11
20,0.22648375272225513,0.13415788907635454,16.296875,34
20,0.17526237489780158,0.13743709905973472,12.7265625,16
20,0.20939275168692056,0.13755550002546468,10.7734375,12
21,0.20152223378837225,0.13408166164285934,11.828125,35
21,0.1810755597634476,0.134698620847794,11.3515625,21
21,0.2514659703494542,0.13462399244312437,11.6640625,37
21,0.17065726677665305,0.13531738337173854,10.5859375,24
21,0.1580337503697354,0.13463810538522583,12.828125,15
21,0.19719357888976202,0.13492157708379637,10.2109375,20
21,0.20643794369738205,0.13507129132887336,14.4453125,26
21,0.22805013942729824,0.13419007557059398,11.03125,31
21,0.21222169207114533,0.1341404201579785,11.2890625,39
