9.000,10.000,11.000,12.000,13.000,14.000,15.000,16.000,17.000,18.000,19.000,20.000,21.000,22.000,23.000,24.000,25.000,26.000,27.000,28.000,29.000,30.000,31.000,32.000,33.000,34.000,35.000,36.000,37.000,38.000,39.000,40.000,41.000,42.000,43.000,44.000,45.000,46.000,47.000,48.000,49.000,50.000,51.000,52.000,53.000,54.000,55.000,56.000,57.000,58.000,59.000,60.000,61.000,62.000,63.000,64.000,65.000,66.000,67.000,68.000,69.000,70.000,71.000,72.000,73.000,74.000,75.000,76.000,77.000,78.000,79.000,80.000,81.000,82.000,83.000,84.000,85.000,86.000,87.000,88.000,89.000,90.000
89.000,83.000,81.000,89.000,87.000,93.000,71.000,63.000,128.000,148.000,139.000,100.000,168.000,230.000,236.000,224.000,221.000,269.000,310.000,320.000,341.000,332.000,312.000,306.000,367.000,395.000,406.000,392.000,346.000,269.000,224.000,211.000,196.000,180.000,168.000,159.000,150.000,148.000,152.000,143.000,129.000,110.000,105.000,101.000,91.000,106.000,177.000,199.000,221.000,258.000,293.000,328.000,332.000,338.000,342.000,347.000,352.000,381.000,453.000,600.000,555.000,437.000,473.000,530.000,577.000,590.000,534.000,526.000,529.000,530.000,526.000,552.000,354.000,196.000,115.000,50.000,85.000,88.000,40.000,121.000,185.000,176.000
