year,topo_version,domain,profile,duneline_cell,interior_row0_cell,shift_m
1984,v3,14,36,23.5,25,15.0
1984,v3,14,37,24.25,26,17.5
1984,v3,14,38,24.0,26,20.0
1984,v3,14,39,23.75,26,22.5
1984,v3,14,40,23.5,25,15.0
1984,v3,14,41,23.35,25,16.5
1984,v3,14,42,24.2,26,18.0
1984,v3,14,43,24.05,26,19.5
1984,v3,14,44,23.9,26,21.0
1984,v3,14,45,23.75,26,22.5
1984,v3,14,46,23.6,26,24.0
1984,v3,14,47,24.45,26,15.5
1984,v3,14,48,24.3,26,17.0
1984,v3,14,49,24.15,26,18.5
1984,v3,15,0,19.02,21,19.8
1984,v3,15,1,19.05,21,19.5
1984,v3,15,2,19.08,20,9.2
1984,v3,15,3,20.11,21,8.9
1984,v3,15,4,20.14,21,8.6
1984,v3,15,5,20.17,21,8.3
1984,v3,15,6,20.2,21,8.0
1984,v3,15,7,20.23,21,7.7
1984,v3,15,8,21.26,22,7.4
1984,v3,15,9,21.29,22,7.1
1984,v3,15,10,21.22,21,-2.2
1984,v3,15,11,21.13,21,-1.3
1984,v3,15,12,21.03,21,-0.3
1984,v3,15,13,21.94,22,0.6
1984,v3,15,14,21.84,22,1.6
1984,v3,15,15,21.75,22,2.5
1984,v3,15,16,21.65,22,3.5
1984,v3,15,17,22.56,23,4.4
1984,v3,15,18,22.46,23,5.4
1984,v3,15,19,22.37,23,6.3
1984,v3,15,20,22.27,23,7.3
1984,v3,15,21,22.18,23,8.2
1984,v3,15,22,23.08,24,9.2
1984,v3,15,23,22.99,23,0.1
1984,v3,15,24,22.89,23,1.1
1984,v3,15,25,22.79,23,2.1
1984,v3,15,26,22.7,22,-7.0
1984,v3,15,27,23.61,23,-6.1
1984,v3,15,28,23.52,23,-5.2
1984,v3,15,29,23.43,24,5.7
1984,v3,15,30,23.34,23,-3.4
1984,v3,15,31,23.25,23,-2.5
1984,v3,15,32,24.15,24,-1.5
1984,v3,15,33,24.04,24,-0.4
1984,v3,15,34,23.79,24,2.1
1984,v3,15,35,23.55,24,4.5
1984,v3,15,36,23.3,23,-3.0
1984,v3,15,37,24.05,24,-0.5
1984,v3,15,38,23.81,25,11.9
1984,v3,15,39,23.56,25,14.4
1984,v3,15,40,23.31,24,6.9
1984,v3,15,41,23.07,24,9.3
1984,v3,15,42,23.82,25,11.8
1984,v3,15,43,23.57,25,14.3
1984,v3,15,44,23.33,24,6.7
1984,v3,15,45,23.08,24,9.2
1984,v3,15,46,22.83,24,11.7
1984,v3,15,47,23.59,25,14.1
1984,v3,15,48,23.35,25,16.5
1984,v3,15,49,23.1,24,9.0
1984,v3,16,0,23.39,25,16.1
1984,v3,16,1,23.14,25,18.6
1984,v3,16,2,22.9,25,21.0
1984,v3,16,3,22.66,24,13.4
1984,v3,16,4,23.41,25,15.9
1984,v3,16,5,23.17,25,18.3
1984,v3,16,6,22.93,25,20.7
1984,v3,16,7,22.68,25,23.2
1984,v3,16,8,22.82,24,11.8
1984,v3,16,9,24.03,26,19.7
1984,v3,16,10,24.24,25,7.6
1984,v3,16,11,24.45,25,5.5
1984,v3,16,12,24.66,24,-6.6
1984,v3,16,13,25.86,25,-8.6
1984,v3,16,14,26.07,25,-10.7
1984,v3,16,15,26.28,25,-12.8
1984,v3,16,16,26.49,27,5.1
1984,v3,16,17,26.7,27,3.0
1984,v3,16,18,27.91,27,-9.1
1984,v3,16,19,27.95,28,0.5
1984,v3,16,20,27.76,27,-7.6
1984,v3,16,21,27.57,27,-5.7
1984,v3,16,22,27.38,27,-3.8
1984,v3,16,23,28.19,28,-1.9
1984,v3,16,24,28.0,27,-10.0
1984,v3,16,25,27.82,25,-28.2
1984,v3,16,26,27.63,27,-6.3
1984,v3,16,27,27.44,27,-4.4
1984,v3,16,28,28.25,27,-12.5
1984,v3,16,29,28.06,27,-10.6
1984,v3,16,30,27.87,27,-8.7
1984,v3,16,31,27.68,26,-16.8
1984,v3,16,32,27.49,26,-14.9
1984,v3,16,33,28.31,27,-13.1
1984,v3,16,34,28.12,27,-11.2
1984,v3,16,35,27.93,28,0.7
1984,v3,16,36,27.66,26,-16.6
1984,v3,16,37,28.34,25,-33.4
1984,v3,16,38,28.02,25,-30.2
1984,v3,16,39,27.7,27,-7.0
1984,v3,16,40,27.38,24,-33.8
1984,v3,16,41,27.06,24,-30.6
1984,v3,16,42,27.74,25,-27.4
1984,v3,16,43,27.42,26,-14.2
1984,v3,16,44,27.09,26,-10.9
1984,v3,16,45,26.77,26,-7.7
1984,v3,16,46,26.45,26,-4.5
1984,v3,16,47,27.13,27,-1.3
1984,v3,16,48,26.81,27,1.9
1984,v3,16,49,26.34,27,6.6
1984,v3,17,0,28.35,28,-3.5
1984,v3,17,1,27.82,28,1.8
1984,v3,17,2,27.29,27,-2.9
1984,v3,17,3,27.76,28,2.4
1984,v3,17,4,27.23,28,7.7
1984,v3,17,5,26.7,28,13.0
1984,v3,17,6,26.16,27,8.4
1984,v3,17,7,25.63,26,3.7
1984,v3,17,8,25.1,26,9.0
1984,v3,17,9,25.74,27,12.6
1984,v3,17,10,25.52,27,14.8
1984,v3,17,11,25.3,26,7.0
1984,v3,17,12,25.08,26,9.2
1984,v3,17,13,24.85,26,11.5
1984,v3,17,14,24.63,26,13.7
1984,v3,17,15,24.41,26,15.9
1984,v3,17,16,25.18,27,18.2
1984,v3,17,17,24.96,26,10.4
1984,v3,17,18,24.74,26,12.6
1984,v3,17,19,24.52,26,14.8
1984,v3,17,20,24.29,26,17.1
1984,v3,17,21,24.07,25,9.3
1984,v3,17,22,24.85,26,11.5
1984,v3,17,23,24.62,26,13.8
1984,v3,17,24,24.4,26,16.0
1984,v3,17,25,24.18,26,18.2
1984,v3,17,26,23.96,25,10.4
1984,v3,17,27,23.73,25,12.7
1984,v3,17,28,24.51,26,14.9
1984,v3,17,29,24.29,26,17.1
1984,v3,17,30,24.06,26,19.4
1984,v3,17,31,23.84,26,21.6
1984,v3,17,32,23.62,26,23.8
1984,v3,17,33,23.39,25,16.1
1984,v3,17,34,24.17,26,18.3
1984,v3,17,35,23.93,26,20.7
1984,v3,17,36,23.58,26,24.2
1984,v3,17,37,23.24,26,27.6
1984,v3,17,38,22.9,26,31.0
1984,v3,17,39,22.56,25,24.4
1984,v3,17,40,23.22,26,27.8
1984,v3,17,41,22.88,26,31.2
1984,v3,17,42,22.58,26,34.2
1984,v3,17,43,22.4,25,26.0
1984,v3,17,44,22.23,25,27.7
1984,v3,17,45,22.06,25,29.4
1984,v3,17,46,22.88,26,31.2
1984,v3,17,47,22.71,26,32.9
1984,v3,17,48,22.54,25,24.6
1984,v3,17,49,22.37,25,26.3
1984,v3,18,0,19.71,23,32.9
1984,v3,18,1,19.53,23,34.7
1984,v3,18,2,19.36,22,26.4
1984,v3,18,3,19.19,22,28.1
1984,v3,18,4,19.01,22,29.9
1984,v3,18,5,18.89,22,31.1
1984,v3,18,6,18.78,22,32.2
1984,v3,18,7,19.67,22,23.3
1984,v3,18,8,19.56,22,24.4
1984,v3,18,9,19.44,23,35.6
1984,v3,18,10,19.33,23,36.7
1984,v3,18,11,19.22,22,27.8
1984,v3,18,12,19.11,22,28.9
1984,v3,18,13,19.99,23,30.1
1984,v3,18,14,19.88,22,21.2
1984,v3,18,15,19.77,24,42.3
1984,v3,18,16,19.66,22,23.4
1984,v3,18,17,19.54,23,34.6
1984,v3,18,18,19.43,23,35.7
1984,v3,18,19,19.32,23,36.8
1984,v3,18,20,20.21,24,37.9
1984,v3,18,21,20.1,24,39.0
1984,v3,18,22,19.98,22,20.2
1984,v3,18,23,19.87,22,21.3
1984,v3,18,24,19.76,23,32.4
1984,v3,18,25,19.65,23,33.5
1984,v3,18,26,19.53,23,34.7
1984,v3,18,27,20.42,23,25.8
1984,v3,18,28,20.31,22,16.9
1984,v3,18,29,20.2,22,18.0
1984,v3,18,30,20.08,22,19.2
1984,v3,18,31,19.96,22,20.4
1984,v3,18,32,19.6,21,14.0
1984,v3,18,33,20.24,22,17.6
1984,v3,18,34,19.88,22,21.2
1984,v3,18,35,19.52,22,24.8
1984,v3,18,36,19.16,21,18.4
1984,v3,18,37,18.88,21,21.2
1984,v3,18,38,18.77,21,22.3
1984,v3,18,39,18.67,21,23.3
1984,v3,18,40,19.57,22,24.3
1984,v3,18,41,19.46,22,25.4
1984,v3,18,42,19.36,22,26.4
1984,v3,18,43,19.26,21,17.4
1984,v3,18,44,19.15,21,18.5
1984,v3,18,45,19.05,21,19.5
1984,v3,18,46,19.96,22,20.4
1984,v3,18,47,19.93,22,20.7
1984,v3,18,48,19.91,22,20.9
1984,v3,18,49,19.88,22,21.2
1984,v3,19,0,23.45,25,15.5
1984,v3,19,1,23.42,25,15.8
1984,v3,19,2,23.37,25,16.3
1984,v3,19,3,23.19,24,8.1
1984,v3,19,4,23.0,24,10.0
1984,v3,19,5,22.82,24,11.8
1984,v3,19,6,22.63,24,13.7
1984,v3,19,7,23.45,25,15.5
1984,v3,19,8,23.26,25,17.4
1984,v3,19,9,23.08,24,9.2
1984,v3,19,10,22.89,24,11.1
1984,v3,19,11,22.71,24,12.9
1984,v3,19,12,22.52,24,14.8
1984,v3,19,13,22.34,24,16.6
1984,v3,19,14,23.15,25,18.5
1984,v3,19,15,22.97,25,20.3
1984,v3,19,16,22.78,24,12.2
1984,v3,19,17,22.61,24,13.9
1984,v3,19,18,22.45,24,15.5
1984,v3,19,19,22.29,24,17.1
1984,v3,19,20,22.13,24,18.7
1984,v3,19,21,21.97,24,20.3
1984,v3,19,22,22.81,25,21.9
1984,v3,19,23,22.65,25,23.5
1984,v3,19,24,22.49,24,15.1
1984,v3,19,25,22.33,24,16.7
1984,v3,19,26,22.17,24,18.3
1984,v3,19,27,22.01,24,19.9
1984,v3,19,28,21.85,24,21.5
1984,v3,19,29,21.69,24,23.1
1984,v3,19,30,22.53,25,24.7
1984,v3,19,31,22.37,25,26.3
1984,v3,19,32,22.21,25,27.9
1984,v3,19,33,22.05,24,19.5
1984,v3,19,34,21.88,24,21.2
1984,v3,19,35,21.71,24,22.9
1984,v3,19,36,21.53,24,24.7
1984,v3,19,37,21.36,24,26.4
1984,v3,19,38,22.19,24,18.1
1984,v3,19,39,22.02,24,19.8
1984,v3,19,40,21.85,24,21.5
1984,v3,19,41,21.67,23,13.3
1984,v3,19,42,21.5,24,25.0
1984,v3,19,43,21.33,24,26.7
1984,v3,19,44,21.22,24,27.8
1984,v3,19,45,21.15,23,18.5
1984,v3,19,46,22.09,24,19.1
1984,v3,19,47,22.02,24,19.8
1984,v3,19,48,21.96,24,20.4
1984,v3,19,49,21.89,24,21.1
1984,v3,20,0,20.82,23,21.8
1984,v3,20,1,20.76,23,22.4
1984,v3,20,2,20.69,23,23.1
1984,v3,20,3,20.63,23,23.7
1984,v3,20,4,20.56,23,24.4
1984,v3,20,5,20.49,22,15.1
1984,v3,20,6,21.43,23,15.7
1984,v3,20,7,21.36,23,16.4
1984,v3,20,8,21.29,23,17.1
1984,v3,20,9,20.99,23,20.1
1984,v3,20,10,20.7,23,23.0
1984,v3,20,11,21.4,24,26.0
1984,v3,20,12,21.11,24,28.9
1984,v3,20,13,20.81,24,31.9
1984,v3,20,14,20.52,23,24.8
1984,v3,20,15,20.23,23,27.7
1984,v3,20,16,20.93,24,30.7
1984,v3,20,17,20.64,24,33.6
1984,v3,20,18,20.34,24,36.6
1984,v3,20,19,20.09,22,19.1
1984,v3,20,20,19.94,22,20.6
1984,v3,20,21,20.79,22,12.1
1984,v3,20,22,20.64,22,13.6
1984,v3,20,23,20.49,22,15.1
1984,v3,20,24,20.33,22,16.7
1984,v3,20,25,20.18,24,38.2
1984,v3,20,26,21.03,25,39.7
1984,v3,20,27,20.88,25,41.2
1984,v3,20,28,20.73,22,12.7
1984,v3,20,29,20.58,22,14.2
1984,v3,20,30,20.43,22,15.7
1984,v3,20,31,21.26,22,7.4
1984,v3,20,32,21.09,22,9.1
1984,v3,20,33,20.92,22,10.8
1984,v3,20,34,20.74,25,42.6
1984,v3,20,35,20.57,25,44.3
1984,v3,20,36,20.39,24,36.1
1984,v3,20,37,21.22,25,37.8
1984,v3,20,38,21.07,22,9.3
1984,v3,20,39,20.96,23,20.4
1984,v3,20,40,20.85,25,41.5
1984,v3,20,41,20.74,25,42.6
1984,v3,20,42,21.63,23,13.7
1984,v3,20,43,21.51,22,4.9
1984,v3,20,44,21.4,21,-4.0
1984,v3,20,45,21.24,25,37.6
1984,v3,20,46,20.9,25,41.0
1984,v3,20,47,21.57,25,34.3
1984,v3,20,48,21.23,25,37.7
1984,v3,20,49,20.89,25,41.1
1984,v3,21,0,23.45,24,5.5
1984,v3,21,1,23.12,24,8.8
1984,v3,21,2,22.78,27,42.2
1984,v3,21,3,22.44,27,45.6
1984,v3,21,4,23.11,24,8.9
1984,v3,21,5,22.77,27,42.3
1984,v3,21,6,22.43,27,45.7
1984,v3,21,7,23.09,24,9.1
1984,v3,21,8,22.76,24,12.4
1984,v3,21,9,22.38,24,16.2
1984,v3,21,10,21.94,24,20.6
1984,v3,21,11,22.51,24,14.9
1984,v3,21,12,22.07,24,19.3
1984,v3,21,13,21.63,24,23.7
1984,v3,21,14,21.32,24,26.8
1984,v3,21,15,22.27,24,17.3
1984,v3,21,16,22.23,24,17.7
1984,v3,21,17,22.18,24,18.2
1984,v3,21,18,23.13,25,18.7
1984,v3,21,19,23.09,24,9.1
1984,v3,21,20,23.04,24,9.6
1984,v3,21,21,22.9,24,11.0
1984,v3,21,22,23.67,25,13.3
1984,v3,21,23,23.44,24,5.6
1984,v3,21,24,23.21,24,7.9
1984,v3,21,25,22.97,24,10.3
1984,v3,21,26,23.74,25,12.6
1984,v3,21,27,23.51,25,14.9
1984,v3,21,28,23.28,24,7.2
1984,v3,21,29,24.05,25,9.5
1984,v3,21,30,23.81,25,11.9
1984,v3,21,31,23.58,25,14.2
1984,v3,21,32,23.32,25,16.8
1984,v3,21,33,24.03,25,9.7
1984,v3,21,34,23.75,25,12.5
1984,v3,21,35,23.46,25,15.4
1984,v3,21,36,23.17,24,8.3
1984,v3,21,37,23.88,25,11.2
1984,v3,21,38,23.6,25,14.0
1984,v3,21,39,23.31,25,16.9
1984,v3,21,40,24.02,25,9.8
1984,v3,21,41,23.73,25,12.7
1984,v3,21,42,23.45,27,35.5
1984,v3,21,43,23.16,24,8.4
1984,v3,21,44,23.87,25,11.3
1984,v3,21,45,23.62,25,13.8
1984,v3,21,46,23.37,25,16.3
1984,v3,21,47,23.12,24,8.8
1984,v3,21,48,23.87,25,11.3
1984,v3,21,49,23.62,25,13.8
1984,v3,22,0,20.32,21,6.8
1984,v3,22,1,20.07,21,9.3
1984,v3,22,2,20.83,22,11.7
1984,v3,22,3,20.58,22,14.2
1984,v3,22,4,20.33,22,16.7
1984,v3,22,5,20.08,21,9.2
1984,v3,22,6,19.83,21,11.7
1984,v3,22,7,20.58,22,14.2
1984,v3,22,8,20.34,21,6.6
1984,v3,22,9,20.09,21,9.1
1984,v3,22,10,19.84,21,11.6
1984,v3,22,11,19.59,21,14.1
1984,v3,22,12,19.34,23,36.6
1984,v3,22,13,20.09,21,9.1
1984,v3,22,14,19.85,21,11.5
1984,v3,22,15,19.6,21,14.0
1984,v3,22,16,19.35,21,16.5
1984,v3,22,17,19.1,24,49.0
1984,v3,22,18,18.85,24,51.5
1984,v3,22,19,19.6,21,14.0
1984,v3,22,20,19.42,24,45.8
1984,v3,22,21,19.3,24,47.0
1984,v3,22,22,19.19,24,48.1
1984,v3,22,23,19.07,20,9.3
1984,v3,22,24,19.95,21,10.5
1984,v3,22,25,19.84,24,41.6
1984,v3,22,26,19.72,20,2.8
1984,v3,22,27,19.49,20,5.1
1984,v3,22,28,19.19,19,-1.9
1984,v3,22,29,18.89,23,41.1
1984,v3,22,30,19.6,24,44.0
1984,v3,22,31,19.3,19,-3.0
1984,v3,22,32,19.0,19,-0.0
1984,v3,22,33,18.71,19,2.9
1984,v3,22,34,18.41,19,5.9
1984,v3,22,35,19.12,20,8.8
1984,v3,22,36,18.82,20,11.8
1984,v3,22,37,18.52,23,44.8
1984,v3,22,38,18.23,18,-2.3
1984,v3,22,39,17.93,19,10.7
1984,v3,22,40,17.61,19,13.9
1984,v3,22,41,18.29,23,47.1
1984,v3,22,42,17.97,23,50.3
1984,v3,22,43,17.65,18,3.5
1984,v3,22,44,17.33,18,6.7
1984,v3,22,45,17.0,18,10.0
1984,v3,22,46,16.68,18,13.2
1984,v3,22,47,17.36,23,56.4
1984,v3,22,48,17.04,18,9.6
1984,v3,22,49,16.72,18,12.8
1984,v3,23,0,18.73,20,12.7
1984,v3,23,1,18.41,19,5.9
1984,v3,23,2,18.09,20,19.1
1984,v3,23,3,17.86,19,11.4
1984,v3,23,4,17.74,19,12.6
1984,v3,23,5,18.61,20,13.9
1984,v3,23,6,18.49,20,15.1
1984,v3,23,7,18.36,19,6.4
1984,v3,23,8,18.24,19,7.6
1984,v3,23,9,18.11,19,8.9
1984,v3,23,10,17.99,19,10.1
1984,v3,23,11,18.86,20,11.4
1984,v3,23,12,18.74,19,2.6
1984,v3,23,13,18.61,19,3.9
1984,v3,23,14,18.49,19,5.1
1984,v3,23,15,18.36,19,6.4
1984,v3,23,16,19.14,20,8.6
1984,v3,23,17,18.89,18,-8.9
1984,v3,23,18,18.64,18,-6.4
1984,v3,23,19,18.39,18,-3.9
1984,v3,23,20,17.79,18,2.1
1984,v3,23,21,18.18,19,8.2
1984,v3,23,22,17.57,19,14.3
1984,v3,23,23,17.15,18,8.5
1984,v3,23,24,17.1,18,9.0
1984,v3,23,25,17.05,18,9.5
1984,v3,23,26,18.0,19,10.0
1984,v3,23,27,17.95,19,10.5
1984,v3,23,28,17.9,18,1.0
1984,v3,23,29,17.85,18,1.5
1984,v3,23,30,17.54,18,4.6
1984,v3,23,31,18.18,19,8.2
1984,v3,23,32,17.81,19,11.9
1984,v3,23,33,17.44,18,5.6
1984,v3,23,34,17.07,18,9.3
1984,v3,23,35,16.7,18,13.0
1984,v3,23,36,16.49,18,15.1
1984,v3,23,37,17.32,19,16.8
1984,v3,23,38,17.15,18,8.5
1984,v3,23,39,16.98,18,10.2
1984,v3,23,40,16.81,18,11.9
1984,v3,23,41,16.65,18,13.5
1984,v3,23,42,17.48,19,15.2
1984,v3,23,43,17.31,19,16.9
1984,v3,23,44,17.14,18,8.6
1984,v3,23,45,16.97,18,10.3
1984,v3,23,46,16.8,18,12.0
1984,v3,23,47,17.61,19,13.9
1984,v3,23,48,17.39,19,16.1
1984,v3,23,49,17.17,18,8.3
1984,v3,24,0,17.88,19,11.2
1984,v3,24,1,17.66,19,13.4
1984,v3,24,2,17.44,18,5.6
1984,v3,24,3,17.22,18,7.8
1984,v3,24,4,18.0,19,10.0
1984,v3,24,5,17.78,19,12.2
1984,v3,24,6,17.56,19,14.4
1984,v3,24,7,17.34,18,6.6
1984,v3,24,8,18.13,19,8.7
1984,v3,24,9,17.91,19,10.9
1984,v3,24,10,17.76,19,12.4
1984,v3,24,11,17.64,19,13.6
1984,v3,24,12,17.51,19,14.9
1984,v3,24,13,18.39,19,6.1
1984,v3,24,14,18.26,20,17.4
1984,v3,24,15,18.14,19,8.6
1984,v3,24,16,18.01,19,9.9
1984,v3,24,17,18.89,20,11.1
1984,v3,24,18,18.76,20,12.4
1984,v3,24,19,18.64,20,13.6
1984,v3,24,20,18.51,20,14.9
1984,v3,24,21,19.39,21,16.1
1984,v3,24,22,19.25,20,7.5
1984,v3,24,23,18.99,20,10.1
1984,v3,24,24,18.72,20,12.8
1984,v3,24,25,18.46,20,15.4
1984,v3,24,26,19.2,21,18.0
1984,v3,24,27,18.94,20,10.6
1984,v3,24,28,18.68,20,13.2
1984,v3,24,29,18.41,20,15.9
1984,v3,24,30,19.15,21,18.5
1984,v3,24,31,18.89,20,11.1
1984,v3,24,32,18.63,20,13.7
1984,v3,24,33,18.37,19,6.3
1984,v3,24,34,19.11,20,8.9
1984,v3,24,35,18.84,20,11.6
1984,v3,24,36,18.64,20,13.6
1984,v3,24,37,18.46,20,15.4
1984,v3,24,38,18.28,19,7.2
1984,v3,24,39,19.1,20,9.0
1984,v3,24,40,18.91,20,10.9
1984,v3,24,41,18.73,20,12.7
1984,v3,24,42,18.55,20,14.5
1984,v3,24,43,19.37,21,16.3
1984,v3,24,44,19.18,21,18.2
1984,v3,24,45,19.0,21,20.0
1984,v3,24,46,18.82,20,11.8
1984,v3,24,47,19.64,21,13.6
1984,v3,24,48,19.46,21,15.4
1984,v3,24,49,19.27,21,17.3
1984,v3,25,0,17.52,19,14.8
1984,v3,25,1,17.34,18,6.6
1984,v3,25,2,17.15,18,8.5
1984,v3,25,3,17.97,19,10.3
1984,v3,25,4,17.79,19,12.1
1984,v3,25,5,17.61,19,13.9
1984,v3,25,6,17.42,18,5.8
1984,v3,25,7,18.24,19,7.6
1984,v3,25,8,18.06,19,9.4
1984,v3,25,9,17.88,19,11.2
1984,v3,25,10,17.7,19,13.0
1984,v3,25,11,17.51,18,4.9
1984,v3,25,12,18.33,19,6.7
1984,v3,25,13,18.15,19,8.5
1984,v3,25,14,17.97,19,10.3
1984,v3,25,15,17.78,19,12.2
1984,v3,25,16,18.6,19,4.0
1984,v3,25,17,18.42,19,5.8
1984,v3,25,18,18.24,19,7.6
1984,v3,25,19,18.06,19,9.4
1984,v3,25,20,17.87,19,11.3
1984,v3,25,21,18.51,20,14.9
1984,v3,25,22,17.92,19,10.8
1984,v3,25,23,17.32,19,16.8
1984,v3,25,24,16.73,19,22.7
1984,v3,25,25,17.14,20,28.6
1984,v3,25,26,16.72,20,32.8
1984,v3,25,27,16.6,20,34.0
1984,v3,25,28,16.49,20,35.1
1984,v3,25,29,17.63,20,23.7
1984,v3,25,30,18.02,20,19.8
1984,v3,25,31,18.41,20,15.9
1984,v3,25,32,18.38,20,16.2
1984,v3,25,33,18.11,19,8.9
1984,v3,25,34,18.85,20,11.5
1984,v3,25,35,18.58,18,-5.8
1984,v3,25,36,18.32,20,16.8
1984,v3,25,37,18.06,18,-0.6
1984,v3,25,38,18.83,20,11.7
1984,v3,25,39,18.6,20,14.0
1984,v3,25,40,18.37,20,16.3
1984,v3,25,41,18.14,20,18.6
1984,v3,25,42,17.91,19,10.9
1984,v3,25,43,18.68,20,13.2
1984,v3,25,44,18.44,20,15.6
1984,v3,25,45,18.21,20,17.9
1984,v3,25,46,17.98,20,20.2
1984,v3,25,47,18.74,20,12.6
1984,v3,25,48,18.51,20,14.9
1984,v3,25,49,18.27,20,17.3
1984,v3,26,0,17.92,20,20.8
1984,v3,26,1,17.75,20,22.5
1984,v3,26,2,17.61,19,13.9
1984,v3,26,3,18.47,27,85.3
1984,v3,26,4,18.34,24,56.6
1984,v3,26,5,18.19,27,88.1
1984,v3,26,6,17.96,24,60.4
1984,v3,26,7,17.74,27,92.6
1984,v3,26,8,18.51,20,14.9
1984,v3,26,9,18.29,27,87.1
1984,v3,26,10,18.06,27,89.4
1984,v3,26,11,17.84,19,11.6
1984,v3,26,12,17.61,27,93.9
1984,v3,26,13,17.39,27,96.1
1984,v3,26,14,18.16,27,88.4
1984,v3,26,15,17.93,20,20.7
1984,v3,26,16,17.71,27,92.9
1984,v3,26,17,17.48,27,95.2
1984,v3,26,18,17.26,27,97.4
1984,v3,26,19,18.03,25,69.7
1984,v3,26,20,17.81,25,71.9
1984,v3,26,21,17.58,27,94.2
1984,v3,26,22,17.33,27,96.7
1984,v3,26,23,17.08,24,69.2
1984,v3,26,24,16.82,24,71.8
1984,v3,26,25,17.57,25,74.3
1984,v3,26,26,17.32,20,26.8
1984,v3,26,27,17.06,20,29.4
1984,v3,26,28,16.81,20,31.9
1984,v3,26,29,16.55,22,54.5
1984,v3,26,30,17.3,23,57.0
1984,v3,26,31,17.05,23,59.5
1984,v3,26,32,16.86,20,31.4
1984,v3,26,33,16.86,20,31.4
1984,v3,26,34,16.86,20,31.4
1984,v3,26,35,16.86,20,31.4
1984,v3,26,36,17.86,21,31.4
1984,v3,26,37,17.86,25,71.4
1984,v3,26,38,17.86,25,71.4
1984,v3,26,39,17.86,25,71.4
1984,v3,26,40,17.86,25,71.4
1984,v3,26,41,18.97,22,30.3
1984,v3,26,42,19.17,21,18.3
1984,v3,26,43,19.37,21,16.3
1984,v3,26,44,19.37,21,16.3
1984,v3,26,45,19.02,25,59.8
1984,v3,26,46,18.67,25,63.3
1984,v3,26,47,19.34,22,26.6
1984,v3,26,48,19.12,26,68.8
1984,v3,26,49,18.91,21,20.9
1984,v3,27,0,18.43,21,25.7
1984,v3,27,1,18.21,27,87.9
1984,v3,27,2,17.99,25,70.1
1984,v3,27,3,18.77,28,92.3
1984,v3,27,4,18.55,25,64.5
1984,v3,27,5,18.33,25,66.7
1984,v3,27,6,19.12,29,98.8
1984,v3,27,7,18.9,26,71.0
1984,v3,27,8,18.68,25,63.2
1984,v3,27,9,18.46,29,105.4
1984,v3,27,10,19.24,26,67.6
1984,v3,27,11,19.03,26,69.7
1984,v3,27,12,18.81,26,71.9
1984,v3,27,13,18.6,28,94.0
1984,v3,27,14,19.38,27,76.2
1984,v3,27,15,19.17,29,98.3
1984,v3,27,16,18.99,29,100.1
1984,v3,27,17,18.97,29,100.3
1984,v3,27,18,19.94,27,70.6
1984,v3,27,19,19.91,30,100.9
1984,v3,27,20,19.89,27,71.1
1984,v3,27,21,20.86,27,61.4
1984,v3,27,22,20.83,27,61.7
1984,v3,27,23,20.81,30,91.9
1984,v3,27,24,20.78,22,12.2
1984,v3,27,25,21.76,28,62.4
1984,v3,27,26,21.73,28,62.7
1984,v3,27,27,21.7,30,83.0
1984,v3,27,28,21.66,20,-16.6
1984,v3,27,29,22.47,25,25.3
1984,v3,27,30,22.29,28,57.1
1984,v3,27,31,22.1,28,59.0
1984,v3,27,32,21.92,28,60.8
1984,v3,27,33,22.73,29,62.7
1984,v3,27,34,22.55,28,54.5
1984,v3,27,35,22.36,28,56.4
1984,v3,27,36,23.18,29,58.2
1984,v3,27,37,22.99,29,60.1
1984,v3,27,38,22.81,23,1.9
1984,v3,27,39,22.62,23,3.8
1984,v3,27,40,23.44,29,55.6
1984,v3,27,41,23.25,29,57.5
1984,v3,27,42,23.07,29,59.3
1984,v3,27,43,22.89,29,61.1
1984,v3,27,44,23.7,29,53.0
1984,v3,27,45,23.52,29,54.8
1984,v3,27,46,23.33,29,56.7
1984,v3,27,47,23.15,29,58.5
1984,v3,27,48,23.96,24,0.4
1984,v3,27,49,23.78,24,2.2
1984,v3,28,0,10.56,16,54.4
1984,v3,28,1,10.37,16,56.3
1984,v3,28,2,11.19,12,8.1
1984,v3,28,3,10.93,12,10.7
1984,v3,28,4,10.57,16,54.3
1984,v3,28,5,10.2,16,58.0
1984,v3,28,6,10.84,17,61.6
1984,v3,28,7,10.48,17,65.2
1984,v3,28,8,10.12,17,68.8
1984,v3,28,9,9.75,16,62.5
1984,v3,28,10,10.39,17,66.1
1984,v3,28,11,10.03,17,69.7
1984,v3,28,12,9.67,17,73.3
1984,v3,28,13,9.3,16,67.0
1984,v3,28,14,9.94,17,70.6
1984,v3,28,15,9.58,17,74.2
1984,v3,28,16,9.44,17,75.6
1984,v3,28,17,9.4,17,76.0
1984,v3,28,18,10.36,18,76.4
1984,v3,28,19,10.32,17,66.8
1984,v3,28,20,10.27,18,77.3
1984,v3,28,21,10.23,17,67.7
1984,v3,28,22,10.19,17,68.1
1984,v3,28,23,11.15,13,18.5
1984,v3,28,24,11.1,13,19.0
1984,v3,28,25,11.06,13,19.4
1984,v3,28,26,11.02,12,9.8
1984,v3,28,27,11.91,13,10.9
1984,v3,28,28,11.71,13,12.9
1984,v3,28,29,11.51,13,14.9
1984,v3,28,30,11.31,13,16.9
