9.000,10.000,11.000,12.000,13.000,14.000,15.000,16.000,17.000,18.000,19.000,20.000,21.000,22.000,23.000,24.000,25.000,26.000,27.000,28.000,29.000,30.000,31.000,32.000,33.000,34.000,35.000,36.000,37.000,38.000,39.000,40.000,41.000,42.000,43.000,44.000,45.000,46.000,47.000,48.000,49.000,50.000,51.000,52.000,53.000,54.000,55.000,56.000,57.000,58.000,59.000,60.000,61.000,62.000,63.000,64.000,65.000,66.000,67.000,68.000,69.000,70.000,71.000,72.000,73.000,74.000,75.000,76.000,77.000,78.000,79.000,80.000,81.000,82.000,83.000,84.000,85.000,86.000,87.000,88.000,89.000,90.000
30.300,28.500,24.500,35.000,32.300,60.100,40.900,1.400,92.700,120.900,127.700,51.600,114.600,161.800,212.900,203.500,196.200,204.700,220.500,252.800,251.900,233.600,217.300,197.500,163.100,199.800,182.900,338.800,314.900,272.100,220.800,205.100,193.900,169.600,164.400,170.400,172.600,162.200,162.200,161.200,121.600,128.800,183.100,187.800,177.700,189.100,181.600,173.600,203.200,245.400,254.600,311.600,319.200,291.600,249.100,238.800,250.500,238.600,248.000,550.600,573.500,459.400,387.500,495.600,598.000,627.000,529.800,495.900,527.000,574.000,598.000,590.300,446.800,200.200,106.400,59.700,44.000,12.200,60.000,166.800,152.200,154.100
