gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,3.4270267333473385,2.459404891506661,0.8853156425925728
2,2.45437894090428,2.0266660211942247,0.9280952891549253
3,2.0135714813460255,1.642522004197603,0.9294573308589543
4,1.6357618942894987,1.26847776291608,0.9262695832647264
5,0.9233422498528853,0.8492996506080743,0.9710082235381213
6,0.04564450517164005,0.42552476122377136,0.5329175674434493
7,-0.0780119406382255,0.2004444592501296,0.2652365883284755
8,0.014323459049046505,0.08754716300175308,0.14073217013783834
9,0.007948526766631403,0.0027467556883944365,0.00029238786163954256
10,-0.05346555830865327,-0.06223738928403107,0.1961127255175339
11,-0.18828602114754175,-0.12004908415887064,0.4902251330358748
12,-0.15240622263872866,-0.12328586616956161,0.7167461587945005
13,-0.14752410227429208,-0.11234487852441957,0.8545909598930304
14,-0.07921318645385327,-0.07685112855030413,0.842827160625147
15,0.08058770776979145,-0.02207143294106825,0.0346786559154747
16,0.17846356735108201,0.010942983287655174,0.0034251574217022407
17,-0.05916580079774576,-0.03113529179441928,0.07167652932737345
18,-0.09856611939985668,-0.05056370060641373,0.1567364996078362
19,0.014106075155450527,-0.0498190632005844,0.1127392628010282
20,0.04226445660196987,-0.07569041121814228,0.16535135611080087
21,-0.05084092932665953,-0.13720341265779465,0.4943763348807175
22,-0.17951204071159738,-0.21662671709646536,0.8367445291325843
23,-0.30273275758327145,-0.29771713148510887,0.9596936735410398
24,-0.46340879549770764,-0.3768114026918419,0.9530475860538339
25,-0.4682475451222672,-0.4114295828929176,0.9726663929224924
26,-0.43700655023594664,-0.424321892572602,0.9718074795931707
27,-0.317013963032332,-0.4134307393658967,0.9041080188037282
28,-0.3364080910946541,-0.4250868894140626,0.8823155130941696
29,-0.3407323012071174,-0.4459493396054958,0.8516336180205224
30,-0.30661589237934095,-0.4682625666776787,0.8202274864189434
31,-0.38391005287176083,-0.5388445559414777,0.8744041804547229
32,-0.5004933964370138,-0.638078077651581,0.9405290078587805
33,-0.7137088012843378,-0.7790181820840022,0.9931410257457177
34,-0.9934974475158015,-0.9442114103765357,0.9942647999259207
35,-1.141460180932063,-1.0770877942239936,0.9802426474555865
36,-1.347434455777784,-1.207666825894481,0.9593548503606801
37,-1.5152255020914709,-1.2949158362183073,0.9400749690404516
38,-1.4879166554268521,-1.3029068677118272,0.9437557769970936
39,-1.3975564031043177,-1.2523731890516623,0.9540330038852898
40,-1.219679143473695,-1.1456907605900077,0.9712542257574064
41,-1.003110558143635,-1.0049510091044949,0.987011214657454
42,-0.8018191657640272,-0.8566252088733971,0.9941080504775305
43,-0.6304603893020613,-0.7149847173082855,0.9917422381068158
44,-0.5683118884948272,-0.5973798525956745,0.9954318977495538
45,-0.4324074592881516,-0.4715219824346215,0.9830618060890954
46,-0.31827529425545437,-0.35769832412944746,0.9553900583992551
47,-0.2467078432377093,-0.2583199844776942,0.9153058479209273
48,-0.14932262687998446,-0.16028825617513034,0.7664081438734771
49,-0.0626307543528128,-0.07129973081742305,0.35107817768672733
50,-0.013143392771416984,0.009673794219222534,0.008697610539467826
51,0.06921460031762763,0.08812611460855733,0.3719729063147781
52,0.16054081686716018,0.16233350342886765,0.6034599620694525
53,0.26004431799619854,0.2255586054671038,0.6722524226641633
54,0.22591024628791273,0.2516799436676957,0.7424253227829428
55,0.3009300019039983,0.280242128627672,0.7484221042719301
56,0.3856346473463418,0.29463089642945506,0.696849596852765
57,0.29766744662993005,0.25936124980779424,0.7135286243729932
58,0.20687501257507393,0.2045354277504273,0.6759739887626954
59,0.2073043952298576,0.15204080767663097,0.5207979210060208
60,0.04896255209923765,0.06267933304748709,0.24012609152845543
61,-0.012970638604929263,-0.017036505621830213,0.025417753459127557
62,-0.15712349220120814,-0.1135438426103719,0.5679631583499345
63,-0.20735322361042563,-0.19654760742126748,0.7770528081988323
64,-0.20961632068056132,-0.27857498744850406,0.7970199866483325
65,-0.30285714065430513,-0.39317798524668723,0.8645065584746203
66,-0.38869240501571767,-0.5300194511007367,0.9005031740499865
67,-0.6323976563982796,-0.7267133878178994,0.9737880962765827
68,-0.9742653464633804,-0.9686488407599564,0.9994891033670746
69,-1.279211299573126,-1.206395096634491,0.9948246125199093
70,-1.4454329164993396,-1.4091552620586665,0.9940780544280867
71,-1.6416241335061386,-1.5963033843770518,0.9909011676302191
72,-1.8394320146030623,-1.7605771111715751,0.9879988730772967
73,-1.9568141450962684,-1.8779904958002334,0.9879416834618294
74,-1.9423171755933253,-1.9411534256035852,0.9908736689773638
75,-1.9207376172905242,-1.9826956087263228,0.991837876023307
76,-1.9558503911825937,-2.0161892885654638,0.9909032138253722
77,-2.04705449754947,-2.0438306518861658,0.988029687281291
78,-2.248122692024117,-2.0711262251574705,0.9778668732767842
79,-2.1824495750882305,-2.000865385786515,0.9770749321971224
80,-2.004786577615596,-1.8727141058402812,0.982395455585771
81,-1.7414751978606546,-1.6916047820769409,0.9912351987973322
82,-1.5199170465404677,-1.495889138803848,0.9973662281073384
83,-1.2349261255470083,-1.2775546976503989,0.9956625849942005
84,-1.121950833340088,-1.099883335759906,0.9838338032333481
85,-0.9769929662972572,-0.9317886669186675,0.9428381820359463
86,-0.7438971946921811,-0.7737343000867963,0.8351821349714005
87,-0.5542646018608138,-0.6658595671034362,0.667969614378955
88,-0.5196133484389975,-0.6485393676871029,0.5656516941915415
89,-0.45288748196499,-0.7054767542660766,0.5174532564679772
90,-0.46928454991784746,-0.8779325005218055,0.5613070273499412
