transect_id,domain_number,line_id,position_1984_m,position_2004_m,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr
dune_78,14,78,6923.599,6934.702,-11.103,-0.5642,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_79,14,79,6910.86,6919.024,-8.164,-0.4148,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_80,14,80,6898.071,6903.346,-5.275,-0.2681,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_81,14,81,6876.093,6887.668,-11.576,-0.5882,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_82,15,82,6867.348,6872.851,-5.503,-0.2796,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_83,15,83,6866.466,6858.091,8.376,0.4256,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_84,15,84,6856.942,6843.331,13.612,0.6917,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_85,15,85,6847.699,6828.57,19.128,0.972,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_86,15,86,6823.822,6813.81,10.011,0.5087,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_87,16,87,6799.376,6799.05,0.326,0.0166,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_88,16,88,6797.078,6784.29,12.787,0.6498,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_89,16,89,6804.208,6769.53,34.678,1.7621,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_90,16,90,6785.341,6754.77,30.57,1.5534,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_91,16,91,6757.709,6740.01,17.698,0.8993,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_92,17,92,6717.729,6718.517,-0.788,-0.0401,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_93,17,93,6674.805,6687.036,-12.231,-0.6215,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_94,17,94,6652.516,6655.555,-3.039,-0.1544,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_95,17,95,6630.227,6630.76,-0.534,-0.0271,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_96,17,96,6599.753,6612.45,-12.697,-0.6452,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_97,18,97,6582.385,6594.141,-11.755,-0.5973,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_98,18,98,6569.385,6575.831,-6.445,-0.3275,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_99,18,99,6558.143,6559.917,-1.774,-0.0902,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_100,18,100,6546.247,6545.023,1.224,0.0622,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_101,18,101,6521.853,6530.13,-8.276,-0.4206,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_102,19,102,6515.697,6515.236,0.461,0.0234,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_103,19,103,6498.833,6500.342,-1.509,-0.0767,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_104,19,104,6481.425,6484.439,-3.013,-0.1531,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_105,19,105,6465.387,6468.019,-2.631,-0.1337,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_106,19,106,6448.481,6451.599,-3.118,-0.1585,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_107,20,107,6439.183,6435.179,4.004,0.2034,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_108,20,108,6426.27,6418.76,7.51,0.3816,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_109,20,109,6399.723,6402.34,-2.617,-0.133,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_110,20,110,6384.559,6385.92,-1.361,-0.0691,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_111,20,111,6369.119,6367.248,1.871,0.0951,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_112,21,112,6344.535,6341.3,3.235,0.1644,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_113,21,113,6308.986,6315.353,-6.367,-0.3235,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_114,21,114,6291.641,6289.406,2.235,0.1136,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_115,21,115,6268.588,6263.459,5.129,0.2606,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_116,21,116,6240.409,6237.511,2.897,0.1472,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_117,22,117,6214.108,6211.564,2.544,0.1293,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_118,22,118,6189.264,6185.617,3.647,0.1853,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_119,22,119,6165.363,6159.67,5.694,0.2893,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_120,22,120,6146.736,6133.722,13.014,0.6613,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_121,22,121,6116.843,6111.644,5.199,0.2642,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_122,23,122,6084.659,6089.988,-5.328,-0.2708,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_123,23,123,6066.684,6068.332,-1.648,-0.0837,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_124,23,124,6045.996,6046.676,-0.68,-0.0345,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_125,23,125,6022.887,6025.02,-2.133,-0.1084,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_126,23,126,5995.049,6003.364,-8.314,-0.4225,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_128,24,128,5954.773,5961.881,-7.108,-0.3612,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_129,24,129,5942.273,5941.191,1.082,0.055,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_130,24,130,5919.468,5920.501,-1.033,-0.0525,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_131,24,131,5896.618,5899.811,-3.194,-0.1623,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_132,24,132,5878.396,5879.122,-0.726,-0.0369,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_133,25,133,5860.173,5860.403,-0.23,-0.0117,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_134,25,134,5841.951,5841.907,0.045,0.0023,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_135,25,135,5807.913,5823.41,-15.496,-0.7874,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_136,25,136,5797.393,5804.913,-7.52,-0.3821,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_137,25,137,5774.117,5786.416,-12.299,-0.625,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_138,26,138,5755.482,5767.92,-12.438,-0.632,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_139,26,139,5732.933,5749.423,-16.49,-0.8379,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_140,26,140,5708.172,5730.926,-22.754,-1.1562,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_141,26,141,5701.056,5712.429,-11.374,-0.5779,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_142,26,142,5691.653,5693.933,-2.28,-0.1159,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_143,27,143,5669.701,5675.436,-5.735,-0.2914,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_144,27,144,5652.791,5656.939,-4.148,-0.2108,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_145,27,145,5649.583,5638.443,11.141,0.5661,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_146,27,146,5631.112,5619.946,11.166,0.5674,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_147,27,147,5612.641,5601.449,11.192,0.5687,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_148,28,148,5584.497,5576.936,7.561,0.3842,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_149,28,149,5557.023,5551.373,5.65,0.2871,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_150,28,150,5550.472,5525.81,24.662,1.2532,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_151,28,151,5530.414,5500.247,30.168,1.5329,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_152,28,152,5510.357,5474.683,35.674,1.8127,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_153,29,153,5490.3,5449.12,41.18,2.0925,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_154,29,154,5470.243,5421.972,48.271,2.4528,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_155,29,155,5450.185,5394.766,55.419,2.8161,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_156,29,156,5419.995,5366.557,53.438,2.7154,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_157,29,157,5399.092,5338.706,60.386,3.0685,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_158,30,158,5384.427,5317.663,66.764,3.3925,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_159,30,159,5368.391,5296.621,71.77,3.6469,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_160,30,160,5353.593,5275.579,78.014,3.9642,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_161,30,161,5329.275,5254.537,74.739,3.7978,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_162,30,162,5306.198,5233.494,72.704,3.6944,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_163,31,163,5278.679,5209.313,69.366,3.5247,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_164,31,164,5249.522,5184.555,64.967,3.3012,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_165,31,165,5227.144,5159.796,67.348,3.4222,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_166,31,166,5204.767,5135.038,69.729,3.5432,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_167,31,167,5182.389,5110.279,72.11,3.6642,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_168,32,168,5160.012,5085.521,74.491,3.7852,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_169,32,169,5137.634,5060.762,76.872,3.9062,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_170,32,170,5115.256,5037.245,78.011,3.9641,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_171,32,171,5071.502,5014.057,57.445,2.919,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_172,32,172,5045.72,4990.868,54.852,2.7873,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_173,33,173,5019.939,4967.68,52.259,2.6555,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_174,33,174,4994.158,4935.681,58.477,2.9714,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_175,33,175,4969.372,4903.502,65.87,3.3471,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_176,33,176,4943.555,4871.324,72.231,3.6704,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_177,33,177,4899.063,4839.146,59.917,3.0446,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_178,34,178,4866.248,4812.555,53.693,2.7284,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_179,34,179,4846.44,4788.283,58.157,2.9552,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_180,34,180,4839.547,4764.011,75.536,3.8383,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_181,34,181,4798.47,4738.403,60.067,3.0523,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_182,34,182,4767.077,4711.13,55.947,2.8429,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_183,35,183,4742.451,4683.866,58.585,2.9769,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_184,35,184,4744.19,4657.824,86.365,4.3886,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_185,35,185,4699.513,4631.782,67.731,3.4417,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_186,35,186,4656.503,4605.74,50.762,2.5794,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_187,35,187,4637.179,4584.982,52.197,2.6523,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_188,36,188,4617.869,4565.47,52.399,2.6626,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_189,36,189,4594.875,4545.958,48.918,2.4857,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_190,36,190,4570.285,4526.445,43.84,2.2277,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_191,36,191,4550.314,4505.968,44.347,2.2534,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_192,36,192,4531.796,4484.399,47.397,2.4084,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_193,37,193,4513.277,4462.83,50.447,2.5634,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_194,37,194,4494.759,4447.035,47.724,2.4251,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_195,37,195,4451.622,4432.959,18.663,0.9483,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_196,37,196,4432.422,4420.963,11.46,0.5823,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_197,37,197,4417.582,4414.113,3.469,0.1763,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_198,38,198,4415.286,4407.263,8.023,0.4077,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_199,38,199,4395.067,4400.413,-5.346,-0.2716,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_200,38,200,4406.661,4393.563,13.098,0.6656,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_201,38,201,4374.534,4386.713,-12.179,-0.6189,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_202,38,202,4354.449,4375.594,-21.145,-1.0744,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_203,39,203,4344.162,4362.164,-18.002,-0.9148,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_204,39,204,4336.579,4351.559,-14.98,-0.7612,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_205,39,205,4334.778,4346.399,-11.62,-0.5905,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_206,39,206,4320.643,4341.239,-20.596,-1.0466,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_207,39,207,4317.597,4336.078,-18.482,-0.9391,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_208,40,208,4307.837,4330.918,-23.081,-1.1728,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_209,40,209,4307.228,4325.758,-18.53,-0.9416,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_210,40,210,4309.854,4320.598,-10.744,-0.546,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_211,40,211,4292.634,4315.438,-22.804,-1.1587,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_212,40,212,4286.959,4310.278,-23.319,-1.1849,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_213,41,213,4285.384,4305.117,-19.733,-1.0027,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_214,41,214,4281.828,4299.957,-18.129,-0.9212,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_215,41,215,4281.828,4294.797,-12.969,-0.659,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_216,41,216,4275.426,4289.92,-14.494,-0.7365,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_217,41,217,4263.973,4285.265,-21.291,-1.0819,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_218,42,218,4258.792,4280.609,-21.818,-1.1086,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_219,42,219,4254.333,4275.954,-21.621,-1.0986,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_220,42,220,4254.766,4271.299,-16.532,-0.8401,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_221,42,221,4255.739,4266.643,-10.904,-0.5541,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_222,42,222,4253.038,4261.988,-8.95,-0.4548,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_223,43,223,4243.309,4257.333,-14.023,-0.7126,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_224,43,224,4238.658,4252.677,-14.019,-0.7124,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_225,43,225,4232.107,4248.022,-15.915,-0.8087,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_226,43,226,4233.998,4243.367,-9.369,-0.4761,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_227,43,227,4221.49,4238.711,-17.221,-0.8751,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_228,44,228,4216.76,4234.056,-17.296,-0.8789,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_229,44,229,4208.876,4229.401,-20.525,-1.043,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_230,44,230,4196.755,4224.745,-27.991,-1.4223,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_231,44,231,4187.96,4220.09,-32.13,-1.6327,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_232,44,232,4183.76,4215.129,-31.369,-1.594,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_233,45,233,4170.655,4210.056,-39.401,-2.0021,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_234,45,234,4169.814,4204.984,-35.169,-1.7871,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_235,45,235,4169.115,4199.911,-30.796,-1.5649,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_236,45,236,4161.957,4194.839,-32.882,-1.6709,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_237,45,237,4148.362,4189.766,-41.404,-2.1039,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_238,46,238,4146.322,4184.548,-38.227,-1.9424,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_239,46,239,4144.281,4178.137,-33.856,-1.7204,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_240,46,240,4139.765,4171.726,-31.961,-1.6241,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_241,46,241,4129.131,4165.315,-36.185,-1.8387,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_242,46,242,4121.723,4158.905,-37.181,-1.8893,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_243,47,243,4115.933,4152.494,-36.561,-1.8578,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_244,47,244,4117.107,4146.083,-28.976,-1.4724,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_245,47,245,4107.203,4139.481,-32.279,-1.6402,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_246,47,246,4096.189,4130.553,-34.364,-1.7462,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_247,47,247,4090.223,4121.624,-31.401,-1.5956,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_248,48,248,4086.459,4112.696,-26.237,-1.3332,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_249,48,249,4077.157,4108.765,-31.608,-1.6061,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
dune_250,48,250,4071.287,4105.046,-33.759,-1.7154,1984,2004,1984-09-19,2004-05-25,False,False,19.6797
