gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,4.486346792668428,3.254764730243189,0.8559667474147338
2,3.5816697627915346,2.861081792466067,0.8932199115208982
3,2.804047397591785,2.345796005982575,0.9188976067392975
4,2.0666434058956837,1.7740981787728427,0.941412327829403
5,1.2183461204787818,1.194480755181347,0.8788556115754855
6,0.6509915353107317,0.8434489448021341,0.627043596422977
7,0.6236164402503164,0.5807863703904063,0.41163777560457093
8,0.5997566575835662,0.36840707695122965,0.21590870323920464
9,0.5474082639517291,0.18935858991396237,0.06475569761527178
10,0.5798863358154449,0.10448946653489857,0.022176514484016585
11,0.6364908623138035,0.07351669163957819,0.01165430198957007
12,0.5777824621504806,0.004078981191413333,3.539941919128431e-05
13,0.5112417183621801,-0.04346347127989205,0.003712845127386344
14,0.38509276767999834,-0.11359024730718238,0.024254523304297226
15,0.21371502574265833,-0.18695692632463892,0.05785361750565865
16,0.36886473859703983,-0.34826949379813604,0.18515603795488222
17,0.06445927633440078,-0.3912542702594969,0.2752661548000991
18,0.020629622918659152,-0.3330022005654456,0.29022162086354564
19,0.18575122263682714,-0.26430376996194355,0.23222985488011272
20,0.38802236262881706,-0.2362464838309914,0.18684798967226102
21,0.11380408081213318,-0.12872702637669386,0.051009824824964856
22,0.11308438957603358,-0.14407366985456443,0.061882322237464815
23,0.17072601983500135,-0.14447836321266047,0.06051924303839373
24,0.10191691265708869,-0.12350746782762888,0.04440224007191973
25,0.23395396107916894,-0.04065337946781523,0.00542672959642021
26,0.4282269143738631,0.07945298943895236,0.022874386563195737
27,0.5706958517103885,0.19924138895612073,0.12412737865087309
28,0.4946704301119098,0.25487087548611115,0.15012466607788122
29,0.7475793204080219,0.19588828506788683,0.08482615010582129
30,0.6165764870640487,0.17456038471517518,0.051454171291308914
31,0.6144953413085205,0.1415331671104251,0.0282018552817902
32,0.42449583154620996,-0.025870561365964936,0.0009362373538484015
33,0.19856861881144142,-0.20193724102434865,0.060597436452836884
34,-0.18771205808170635,-0.44881512204858215,0.28862540362942013
35,-0.511561367667673,-0.6781689004342377,0.5444238040450433
36,-0.8303894359386504,-0.9084646154594391,0.7270278692599481
37,-1.111280450940103,-1.1241587062336058,0.8209871999558617
38,-1.178843244282234,-1.2900389181325327,0.8473687163065208
39,-1.2847441780347253,-1.4375930036698048,0.8615442793117696
40,-1.387880631619646,-1.5725766906035619,0.8656916500057997
41,-1.4965618837582042,-1.6996563719628763,0.8792386380391163
42,-1.6564030493140307,-1.861729733275731,0.8979700725372058
43,-1.8728149186108567,-2.0682000152257034,0.9178940822484484
44,-2.160189777873711,-2.321243825767658,0.9384631862074474
45,-2.382525078310027,-2.587572988837159,0.9490091052107641
46,-2.665992285511038,-2.865046865379494,0.9587118377014904
47,-2.994284513560342,-3.1480575404728,0.9681324514116207
48,-3.270961230720059,-3.40757567024144,0.973763101607827
49,-3.4210878483849227,-3.6004046911459695,0.9752591012915268
50,-3.535426809458386,-3.7337543040376575,0.9759988200463329
51,-3.492435188964919,-3.681996062645662,0.9776134927343834
52,-3.4125418216256547,-3.5801590611582843,0.9757844993737314
53,-3.2674472088829134,-3.5033807364598752,0.9708038412638592
54,-3.116175279105937,-3.36081949642003,0.969165877430766
55,-2.9491369601461885,-3.1864884459887315,0.9677860794812142
56,-2.888759601386755,-3.0175300492051216,0.9670813027815567
57,-2.59139725065279,-2.7595864161311563,0.9591697794994413
58,-2.313043445605581,-2.4738004320800897,0.9442592196237322
59,-2.0345232743334236,-2.1669467506475413,0.9227436708894636
60,-1.7454142454871544,-1.8432815485668363,0.88673626345349
61,-1.3714264451747114,-1.4856685509996836,0.8223357792071376
62,-1.1112314733904896,-1.1714605728910241,0.7415716624780175
63,-0.7198529732481802,-0.8402085191240614,0.5787809104211867
64,-0.3706017903691645,-0.5329027904709795,0.32902735551948536
65,-0.012239812654843262,-0.2657958136525577,0.09361601412259168
66,0.20783232046032935,-0.06920520182731388,0.006602907934088353
67,0.2942821598503542,0.05522951668345202,0.004325053719582361
68,0.3962672786513394,0.16387145643108988,0.03776485413732511
69,0.37619477738317075,0.16358707321387445,0.038542365375437204
70,0.36143221618904137,0.11288952350816603,0.01944600917760808
71,0.24603812335271869,-0.0035988529574103346,2.2678016288524283e-05
72,0.09125904459824596,-0.1595750623956125,0.05222077579078355
73,-0.08701309645111906,-0.37069523863234033,0.2770632876924305
74,-0.3921456087858132,-0.6348583786351512,0.6566336343573855
75,-0.8060867384745507,-0.9614274629076333,0.9072430792330399
76,-1.2267907921470396,-1.2862016806829104,0.9629478196005722
77,-1.549328227224669,-1.5829215010617002,0.9486647420648447
78,-1.924764738162048,-1.8377468723007857,0.9213199247212969
79,-2.1213223084070707,-1.985731985757007,0.890998265929674
80,-2.2562557376667427,-2.0539709753229496,0.8635217357930929
81,-2.2199412277483135,-1.9930991400534606,0.8261022867771306
82,-2.232061615181647,-1.8558788556115364,0.7721136276195384
83,-2.1929259767392066,-1.6288787493638712,0.6631447293560873
84,-2.1064091824031492,-1.2910811377738487,0.43010708958899857
85,-1.7259263673603527,-0.9169733054292578,0.25575059695677993
86,-1.2184323055089408,-0.5008824945422199,0.08853677587553099
87,-0.554014929677669,-0.05289676070943127,0.0010529055893121475
88,0.2443121439024253,0.3681118414726924,0.04433479946647423
89,1.255450191773798,0.7421674329477232,0.12954060742451956
90,2.408861045996764,0.8859446975045957,0.13997423184198943
