domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
22,usa_NC_0033_0019,usa_NC_0033_0019,backward,1996_2024,-0.9038,0.1414,547,2010_2024,-0.0769,0.4196,0.8269,False,False,False,False,False,True,False,2003,2003,22,2004,2004,21,2004,2004,21,2007,2007,18,2007,2007,18,2011,2011,14,2020,2008,17
22,usa_NC_0033_0020,usa_NC_0033_0020,backward,1996_2024,-1.0243,0.1424,549,2010_2024,-0.1999,0.4164,0.8244,False,False,False,False,False,True,False,2002,2002,23,2004,2004,21,2003,2003,22,2007,2007,18,2007,2007,18,2011,2011,14,2020,2008,17
22,usa_NC_0033_0021,usa_NC_0033_0021,backward,1996_2024,-1.1127,0.1466,548,2010_2024,-0.2267,0.4415,0.886,False,False,False,False,False,True,False,2002,2002,23,2004,2004,21,2003,2003,22,2020,2007,18,2020,2007,18,2020,2010,15,2020,2008,17
22,usa_NC_0033_0022,usa_NC_0033_0022,backward,1996_2024,-1.2453,0.1492,557,2010_2024,-0.2431,0.4347,1.0022,False,False,False,False,False,False,False,2002,2002,23,2004,2004,21,2004,2004,21,2006,2006,19,2007,2007,18,2020,2009,16,2020,2007,18
23,usa_NC_0033_0023,usa_NC_0033_0023,backward,1996_2024,-1.3887,0.1572,552,2010_2024,-0.2243,0.4624,1.1644,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2004,2004,21,2006,2004,21,2006,2006,19,2020,2009,16,2020,2004,21
23,usa_NC_0033_0024,usa_NC_0033_0024,backward,1996_2024,-1.4527,0.1575,555,2010_2024,-0.3382,0.4599,1.1145,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2004,2004,21,2006,2006,19,2006,2006,19,2009,2009,16,2020,2006,19
23,usa_NC_0033_0025,usa_NC_0033_0025,backward,1996_2024,-1.5489,0.1557,563,2010_2024,-0.5595,0.4521,0.9894,False,False,False,False,False,True,False,2002,2002,23,2003,2003,22,2004,2004,21,2006,2006,19,2006,2006,19,2010,2010,15,2020,2007,18
23,usa_NC_0033_0026,usa_NC_0033_0026,backward,1996_2024,-1.7171,0.1603,572,2010_2024,-0.5901,0.4671,1.127,False,False,False,False,False,False,False,2003,2003,22,2004,2004,21,2004,2004,21,2006,2006,19,2006,2006,19,2009,2009,16,2006,2006,19
23,usa_NC_0033_0027,usa_NC_0033_0027,backward,1996_2024,-1.8682,0.1641,582,2010_2024,-0.6468,0.4722,1.2214,False,False,False,False,False,False,False,2003,2003,22,2004,2004,21,2005,2005,20,2006,2006,19,2006,2006,19,2008,2008,17,2006,2006,19
23,usa_NC_0033_0028,usa_NC_0033_0028,backward,1996_2024,-1.9633,0.1636,583,2010_2024,-0.8135,0.4685,1.1498,False,False,False,False,False,False,False,2004,2004,21,2004,2004,21,2005,2005,20,2006,2006,19,2006,2006,19,2008,2008,17,2006,2006,19
23,usa_NC_0033_0029,usa_NC_0033_0029,backward,1996_2024,-2.0845,0.1641,582,2010_2024,-0.9088,0.4693,1.1757,False,False,False,False,False,False,False,2004,2004,21,2004,2004,21,2005,2005,20,2006,2006,19,2006,2006,19,2008,2008,17,2006,2006,19
23,usa_NC_0033_0030,usa_NC_0033_0030,backward,1996_2024,-2.1285,0.173,588,2010_2024,-0.7937,0.488,1.3348,False,False,False,False,False,False,False,2003,2003,22,2004,2004,21,2005,2005,20,2006,2006,19,2005,2005,20,2008,2008,17,2006,2006,19
23,usa_NC_0033_0031,usa_NC_0033_0031,backward,1996_2024,-2.1869,0.1779,586,2010_2024,-0.5249,0.4957,1.662,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2004,2004,21,2005,2005,20,2005,2005,20,2008,2008,17,2005,2005,20
23,usa_NC_0033_0032,usa_NC_0033_0032,backward,1996_2024,-2.2929,0.1771,589,2010_2024,-0.4246,0.4821,1.8683,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2004,2004,21,2005,2005,20,2004,2004,21,2007,2007,18,2004,2004,21
24,usa_NC_0033_0033,usa_NC_0033_0033,backward,1996_2024,-2.312,0.1821,592,2010_2024,-0.062,0.4781,2.25,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2004,2004,21,2004,2004,21,2004,2004,21,2006,2006,19,2004,2004,21
24,usa_NC_0033_0034,usa_NC_0033_0034,backward,1996_2024,-2.2995,0.187,587,2010_2024,0.3329,0.4684,2.6324,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2004,2004,21,2004,2004,21,2004,2004,21,2006,2006,19,2004,2004,21
24,usa_NC_0033_0035,usa_NC_0033_0035,backward,1996_2024,-2.3076,0.1895,587,2010_2024,0.5495,0.458,2.8571,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2004,2004,21,2003,2003,22,2005,2005,20,2003,2003,22
24,usa_NC_0033_0036,usa_NC_0033_0036,backward,1996_2024,-2.2565,0.193,578,2010_2024,0.7723,0.4668,3.0288,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2004,2004,21,2003,2003,22,2005,2005,20,2003,2003,22
24,usa_NC_0033_0037,usa_NC_0033_0037,backward,1996_2024,-2.263,0.1978,572,2010_2024,1.0596,0.4737,3.3226,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
24,usa_NC_0033_0038,usa_NC_0033_0038,backward,1996_2024,-2.2624,0.2011,565,2010_2024,0.9613,0.4856,3.2237,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
24,usa_NC_0033_0039,usa_NC_0033_0039,backward,1996_2024,-2.2079,0.2016,564,2010_2024,1.0455,0.4851,3.2534,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2003,2003,22,2002,2002,23,2004,2004,21,2002,2002,23
24,usa_NC_0033_0040,usa_NC_0033_0040,backward,1996_2024,-2.2615,0.1974,566,2010_2024,0.8064,0.4832,3.0679,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2003,2003,22,2002,2002,23,2004,2004,21,2002,2002,23
24,usa_NC_0033_0041,usa_NC_0033_0041,backward,1996_2024,-2.2749,0.1924,572,2010_2024,0.8332,0.4612,3.1081,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2002,2002,23,2003,2003,22,2002,2002,23,2004,2004,21,2002,2002,23
24,usa_NC_0033_0042,usa_NC_0033_0042,backward,1996_2024,-2.2817,0.1865,577,2010_2024,0.7492,0.4555,3.0309,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0043,usa_NC_0033_0043,backward,1996_2024,-2.3065,0.1852,565,2010_2024,0.6375,0.4526,2.944,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2004,2004,21,2002,2002,23
25,usa_NC_0033_0044,usa_NC_0033_0044,backward,1996_2024,-2.3557,0.179,571,2010_2024,0.4637,0.4327,2.8194,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0045,usa_NC_0033_0045,backward,1996_2024,-2.4261,0.1859,583,2010_2024,0.5233,0.4418,2.9494,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0046,usa_NC_0033_0046,backward,1996_2024,-2.4944,0.1897,586,2010_2024,0.5912,0.4465,3.0856,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0047,usa_NC_0033_0047,backward,1996_2024,-2.5621,0.1908,588,2010_2024,0.5289,0.451,3.091,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0048,usa_NC_0033_0048,backward,1996_2024,-2.6025,0.1912,593,2010_2024,0.5133,0.4419,3.1158,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0049,usa_NC_0033_0049,backward,1996_2024,-2.5808,0.1907,591,2010_2024,0.4016,0.4432,2.9824,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2003,2003,22
25,usa_NC_0033_0050,usa_NC_0033_0050,backward,1996_2024,-2.5543,0.191,592,2010_2024,0.2767,0.4487,2.831,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2005,2005,20,2003,2003,22
25,usa_NC_0033_0051,usa_NC_0033_0051,backward,1996_2024,-2.4821,0.1932,593,2010_2024,0.2749,0.4631,2.757,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2006,2006,19,2003,2003,22
25,usa_NC_0033_0052,usa_NC_0033_0052,backward,1996_2024,-2.4048,0.1875,585,2010_2024,0.2125,0.4603,2.6173,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2004,2004,21,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0053,usa_NC_0033_0053,backward,1996_2024,-2.3218,0.1843,588,2010_2024,0.2557,0.4518,2.5775,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2004,2004,21,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0054,usa_NC_0033_0054,backward,1996_2024,-2.1613,0.1829,590,2010_2024,0.3398,0.4399,2.5011,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2004,2004,21,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0055,usa_NC_0033_0055,backward,1996_2024,-1.9622,0.1832,580,2010_2024,0.5069,0.4394,2.4691,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0056,usa_NC_0033_0056,backward,1996_2024,-1.7272,0.1834,578,2010_2024,0.7803,0.4441,2.5075,False,False,False,False,False,False,False,2001,2001,24,2001,2001,24,2002,2002,23,2003,2003,22,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0057,usa_NC_0033_0057,backward,1996_2024,-1.4865,0.1868,570,2010_2024,0.9096,0.4604,2.3961,False,False,False,False,False,False,False,2001,2001,24,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2006,2004,21,2003,2003,22
26,usa_NC_0033_0058,usa_NC_0033_0058,backward,1996_2024,-1.3669,0.1787,560,2010_2024,0.7108,0.4594,2.0777,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2004,2004,21,2003,2003,22,2006,2006,19,2003,2003,22
26,usa_NC_0033_0059,usa_NC_0033_0059,backward,1996_2024,-1.2894,0.1768,559,2010_2024,0.3278,0.4602,1.6172,False,False,False,False,False,False,False,2002,2002,23,2003,2003,22,2003,2003,22,2004,2004,21,2004,2004,21,2007,2007,18,2004,2004,21
26,usa_NC_0033_0060,usa_NC_0033_0060,backward,1996_2024,-1.2909,0.1704,558,2010_2024,-0.1938,0.4629,1.0971,False,False,False,False,False,False,False,2003,2003,22,2003,2003,22,2003,2003,22,2006,2004,21,2006,2004,21,2008,2008,17,2006,2004,21
26,usa_NC_0033_0061,usa_NC_0033_0061,backward,1996_2024,-1.0054,0.1607,566,2010_2024,-0.2976,0.443,0.7078,False,False,False,False,False,True,False,2003,2003,22,2004,2004,21,2004,2004,21,2006,2006,19,2006,2006,19,2011,2011,14,2006,2006,19
26,usa_NC_0033_0062,usa_NC_0033_0062,backward,1996_2024,-0.856,0.1528,566,2010_2024,-0.4221,0.4194,0.4339,False,False,False,True,True,True,True,2004,1999,26,2006,2004,21,2004,2001,24,2010,2010,15,2010,2010,15,2011,2011,14,2010,2010,15
27,usa_NC_0033_0064,usa_NC_0033_0064,backward,1996_2024,-0.5871,0.1509,581,2010_2024,-0.8274,0.419,-0.2403,False,True,False,True,True,True,True,2008,1999,26,2010,2002,23,2007,1998,27,2011,2011,14,2011,2011,14,2012,2012,13,2011,2011,14
27,usa_NC_0033_0065,usa_NC_0033_0065,backward,1996_2024,-0.4856,0.1563,589,2010_2024,-0.7619,0.4383,-0.2763,False,False,False,True,True,True,True,1999,1999,26,2008,2001,24,1998,1998,27,2011,2011,14,2011,2011,14,2012,2012,13,2011,2011,14
27,usa_NC_0033_0066,usa_NC_0033_0066,backward,1996_2024,-0.3243,0.1639,585,2010_2024,-0.7588,0.4462,-0.4345,False,False,False,True,True,True,True,1999,1999,26,2001,2001,24,1996,1996,29,2011,2004,21,2011,2004,21,2012,2012,13,2011,2001,24
27,usa_NC_0033_0067,usa_NC_0033_0067,backward,1996_2024,-0.1619,0.1628,592,2010_2024,-0.6348,0.4388,-0.4729,False,False,False,True,True,True,True,1999,1999,26,2000,2000,25,1996,1996,29,2011,2002,23,2011,2002,23,2012,2012,13,2011,2001,24
27,usa_NC_0033_0068,usa_NC_0033_0068,backward,1996_2024,-0.0502,0.1631,591,2010_2024,-0.6901,0.4363,-0.6399,False,False,False,False,False,True,False,1999,1999,26,2011,2000,25,1996,1996,29,2011,2002,23,2011,2002,23,2013,2013,12,2012,2001,24
27,usa_NC_0033_0069,usa_NC_0033_0069,backward,1996_2024,-0.002,0.1612,587,2010_2024,-0.6652,0.413,-0.6632,False,False,False,False,False,True,False,2011,1999,26,2011,2000,25,1996,1996,29,2012,2001,24,2012,2001,24,2013,2013,12,2013,2001,24
27,usa_NC_0033_0070,usa_NC_0033_0070,backward,1996_2024,0.0697,0.1629,592,2010_2024,-0.7002,0.4083,-0.7699,False,False,False,False,False,True,False,2011,1999,26,2011,2000,25,2011,1996,29,2013,2001,24,2013,2001,24,2013,2013,12,2020,2001,24
27,usa_NC_0033_0071,usa_NC_0033_0071,backward,1996_2024,0.2657,0.1609,583,2010_2024,-0.5827,0.4023,-0.8484,False,False,False,False,False,True,False,2012,2000,25,2013,2000,25,1996,1996,29,2013,2002,23,2018,2002,23,2019,2014,11,2020,2001,24
27,usa_NC_0033_0072,usa_NC_0033_0072,backward,1996_2024,0.5222,0.1539,582,2010_2024,-0.3394,0.3899,-0.8616,False,False,False,False,False,True,False,2018,2000,25,2018,2000,25,2013,1997,28,2019,2002,23,2019,2002,23,2020,2014,11,2020,2001,24
27,usa_NC_0033_0073,usa_NC_0033_0073,backward,1996_2024,0.8214,0.1562,593,2010_2024,0.0861,0.4,-0.7353,False,False,False,False,False,True,False,2019,2000,25,2019,2001,24,2019,2000,25,2020,2002,23,2020,2002,23,2020,2020,5,2020,2001,24
28,usa_NC_0033_0074,usa_NC_0033_0074,backward,1996_2024,1.069,0.1511,582,2010_2024,0.4956,0.4,-0.5734,False,False,False,False,False,True,False,2013,2000,25,2019,2001,24,2013,2001,24,2019,2002,23,2019,2002,23,2020,2020,5,2020,2002,23
28,usa_NC_0033_0075,usa_NC_0033_0075,backward,1996_2024,1.2718,0.1568,578,2010_2024,0.8956,0.4368,-0.3762,False,False,False,True,True,True,True,2011,2001,24,2011,2002,23,2011,2002,23,2018,2013,12,2018,2013,12,2020,2014,11,2020,2002,23
28,usa_NC_0033_0076,usa_NC_0033_0076,backward,1996_2024,1.4824,0.1582,572,2010_2024,1.2949,0.463,-0.1875,False,True,True,True,True,True,True,2006,2002,23,2017,2006,19,2017,2011,14,2017,2011,14,2017,2011,14,2018,2013,12,2020,2013,12
28,usa_NC_0033_0077,usa_NC_0033_0077,backward,1996_2024,1.6525,0.1623,568,2010_2024,1.6128,0.4845,-0.0397,True,True,True,True,True,True,True,2010,2002,23,2010,2010,15,2010,2010,15,2017,2011,14,2017,2011,14,2017,2012,13,2017,2011,14
28,usa_NC_0033_0078,usa_NC_0033_0078,backward,1996_2024,1.8731,0.1647,571,2010_2024,2.0943,0.4974,0.2212,False,True,True,True,True,True,True,2009,2009,16,2010,2010,15,2017,2010,15,2017,2010,15,2017,2010,15,2017,2011,14,2020,2011,14
28,usa_NC_0033_0079,usa_NC_0033_0079,backward,1996_2024,1.9716,0.1669,576,2010_2024,2.2028,0.497,0.2312,False,True,True,True,True,True,True,2009,2002,23,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15,2017,2011,14,2017,2010,15
28,usa_NC_0033_0080,usa_NC_0033_0080,backward,1996_2024,2.1724,0.1699,572,2010_2024,2.6844,0.4997,0.512,False,False,False,False,False,True,True,2007,2007,18,2008,2008,17,2009,2009,16,2009,2009,16,2009,2009,16,2017,2010,15,2017,2010,15
28,usa_NC_0033_0081,usa_NC_0033_0081,backward,1996_2024,2.3808,0.1802,576,2010_2024,3.4016,0.5242,1.0208,False,False,False,False,False,False,False,2006,2006,19,2006,2006,19,2007,2007,18,2008,2008,17,2007,2007,18,2009,2009,16,2008,2008,17
28,usa_NC_0033_0082,usa_NC_0033_0082,backward,1996_2024,2.5006,0.1825,578,2010_2024,3.8046,0.5201,1.304,False,False,False,False,False,False,False,2006,2004,21,2006,2006,19,2007,2007,18,2007,2007,18,2007,2007,18,2008,2008,17,2007,2007,18
28,usa_NC_0033_0083,usa_NC_0033_0083,backward,1996_2024,2.6486,0.1746,585,2010_2024,3.8183,0.4796,1.1697,False,False,False,False,False,False,False,2006,2006,19,2006,2006,19,2007,2007,18,2007,2007,18,2007,2007,18,2009,2009,16,2007,2007,18
29,usa_NC_0033_0084,usa_NC_0033_0084,backward,1996_2024,2.685,0.1743,590,2010_2024,3.9443,0.4777,1.2593,False,False,False,False,False,False,False,2006,2000,25,2006,2006,19,2007,2007,18,2007,2007,18,2007,2007,18,2008,2008,17,2007,2007,18
29,usa_NC_0033_0085,usa_NC_0033_0085,backward,1996_2024,2.7016,0.1752,593,2010_2024,3.9812,0.4687,1.2796,False,False,False,False,False,False,False,2006,1999,26,2006,2000,25,2007,2007,18,2007,2007,18,2007,2007,18,2008,2008,17,2007,2007,18
29,usa_NC_0033_0086,usa_NC_0033_0086,backward,1996_2024,2.7986,0.1741,599,2010_2024,4.1041,0.4493,1.3055,False,False,False,False,False,False,False,2006,1999,26,2006,2000,25,2006,2006,19,2006,2006,19,2006,2006,19,2008,2008,17,2006,2006,19
29,usa_NC_0033_0087,usa_NC_0033_0087,backward,1996_2024,2.8596,0.1722,595,2010_2024,4.3768,0.4314,1.5172,False,False,False,False,False,False,False,2005,1999,26,2005,2000,25,2006,2006,19,2006,2006,19,2006,2006,19,2007,2007,18,2006,2006,19
29,usa_NC_0033_0088,usa_NC_0033_0088,backward,1996_2024,2.9064,0.1709,598,2010_2024,4.6065,0.4091,1.7001,False,False,False,False,False,False,False,2003,1999,26,2004,2000,25,2006,2006,19,2006,2006,19,2006,2006,19,2006,2006,19,2005,2005,20
29,usa_NC_0033_0089,usa_NC_0033_0089,backward,1996_2024,2.9756,0.1698,592,2010_2024,4.8929,0.3985,1.9173,False,False,False,False,False,False,False,2003,1999,26,2003,2000,25,2005,2005,20,2004,2004,21,2004,2004,21,2006,2006,19,2004,2004,21
29,usa_NC_0033_0090,usa_NC_0033_0090,backward,1996_2024,3.0264,0.164,594,2010_2024,4.9749,0.3825,1.9485,False,False,False,False,False,False,False,2002,1999,26,2003,2003,22,2005,2005,20,2004,2004,21,2004,2004,21,2006,2006,19,2020,2003,22
29,usa_NC_0033_0091,usa_NC_0033_0091,backward,1996_2024,3.0994,0.1671,589,2010_2024,5.1514,0.3898,2.052,False,False,False,False,False,False,False,2020,2000,25,2020,2002,23,2020,2004,21,2020,2003,22,2020,2003,22,2020,2005,20,2020,2003,22
29,usa_NC_0033_0092,usa_NC_0033_0092,backward,1996_2024,3.0922,0.1643,593,2010_2024,5.2505,0.3864,2.1583,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2004,2004,21,2003,2003,22,2003,2003,22,2020,2005,20,2020,2003,22
29,usa_NC_0033_0093,usa_NC_0033_0093,backward,1996_2024,3.0666,0.1608,592,2010_2024,5.1415,0.3749,2.0749,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2016,2005,20,2020,2003,22
30,usa_NC_0033_0094,usa_NC_0033_0094,backward,1996_2024,3.1275,0.1633,580,2010_2024,5.2523,0.391,2.1248,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2003,2003,22,2003,2003,22,2003,2003,22,2004,2004,21,2019,2002,23
30,usa_NC_0033_0095,usa_NC_0033_0095,backward,1996_2024,3.0928,0.1575,577,2010_2024,5.1855,0.3781,2.0927,False,False,False,False,False,False,False,2001,2001,24,2001,2001,24,2003,2003,22,2002,2002,23,2002,2002,23,2017,2004,21,2019,2002,23
30,usa_NC_0033_0096,usa_NC_0033_0096,backward,1996_2024,3.146,0.1599,574,2010_2024,5.1398,0.3936,1.9938,False,False,False,False,False,False,False,2000,2000,25,2001,2001,24,2003,2003,22,2002,2002,23,2002,2002,23,2016,2004,21,2016,2002,23
30,usa_NC_0033_0097,usa_NC_0033_0097,backward,1996_2024,3.2089,0.1568,568,2010_2024,5.1484,0.3871,1.9395,False,False,False,False,False,False,False,2000,2000,25,2000,2000,25,2003,2003,22,2002,2002,23,2002,2002,23,2016,2004,21,2020,2001,24
30,usa_NC_0033_0098,usa_NC_0033_0098,backward,1996_2024,3.2319,0.1515,569,2010_2024,4.9091,0.3693,1.6772,False,False,False,False,False,False,False,2000,2000,25,2000,2000,25,2020,2003,22,2020,2002,23,2020,2002,23,2020,2004,21,2020,2000,25
30,usa_NC_0033_0099,usa_NC_0033_0099,backward,1996_2024,3.2186,0.1495,571,2010_2024,4.6946,0.3768,1.476,False,False,False,False,False,False,False,2000,2000,25,2000,2000,25,2003,2003,22,2001,2001,24,2002,2002,23,2020,2004,21,2020,2000,25
30,usa_NC_0033_0100,usa_NC_0033_0100,backward,1996_2024,3.2519,0.1466,573,2010_2024,4.5585,0.3665,1.3066,False,False,False,False,False,False,False,1999,1999,26,2000,2000,25,2019,2003,22,2014,2001,24,2014,2002,23,2020,2004,21,2020,2000,25
30,usa_NC_0033_0101,usa_NC_0033_0101,backward,1996_2024,3.1972,0.1421,575,2010_2024,4.1459,0.3676,0.9487,False,False,False,False,False,True,False,2015,2000,25,2019,2000,25,2019,2004,21,2019,2002,23,2019,2003,22,2019,2019,6,2020,2000,25
30,usa_NC_0033_0102,usa_NC_0033_0102,backward,1996_2024,3.1346,0.1379,581,2010_2024,3.5946,0.3558,0.46,False,False,True,False,True,True,True,2016,2000,25,2016,2000,25,2018,2004,21,2017,2003,22,2017,2004,21,2019,2019,6,2020,2000,25
30,usa_NC_0033_0103,usa_NC_0033_0103,backward,1996_2024,3.1216,0.1393,583,2010_2024,3.3842,0.3524,0.2626,False,False,True,True,True,True,True,2017,1998,27,2017,2000,25,2017,2004,21,2017,2003,22,2017,2004,21,2018,2018,7,2020,2000,25
31,usa_NC_0033_0104,usa_NC_0033_0104,backward,1996_2024,3.0221,0.1395,604,2010_2024,3.0855,0.3647,0.0634,True,True,True,True,True,True,True,2010,1998,27,2017,2000,25,2020,2011,14,2017,2004,21,2017,2004,21,2020,2012,13,2020,2004,21
31,usa_NC_0033_0105,usa_NC_0033_0105,backward,1996_2024,2.962,0.1387,593,2010_2024,2.753,0.3583,-0.209,False,True,True,True,True,True,True,2016,1998,27,2016,2000,25,2020,2011,14,2018,2010,15,2020,2011,14,2020,2011,14,2020,2004,21
31,usa_NC_0033_0106,usa_NC_0033_0106,backward,1996_2024,2.9091,0.1417,602,2010_2024,2.7402,0.3714,-0.1689,False,True,True,True,True,True,True,2018,1998,27,2020,2000,25,2020,2011,14,2020,2010,15,2020,2011,14,2020,2011,14,2020,2011,14
31,usa_NC_0033_0107,usa_NC_0033_0107,backward,1996_2024,2.8085,0.1439,603,2010_2024,2.6986,0.3771,-0.1099,True,True,True,True,True,True,True,2015,1998,27,2015,2000,25,2020,2011,14,2020,2011,14,2020,2011,14,2020,2012,13,2020,2011,14
31,usa_NC_0033_0108,usa_NC_0033_0108,backward,1996_2024,2.6869,0.1476,589,2010_2024,2.5536,0.3936,-0.1333,True,True,True,True,True,True,True,2010,1998,27,2010,2010,15,2019,2011,14,2019,2011,14,2019,2011,14,2019,2016,9,2020,2011,14
31,usa_NC_0033_0109,usa_NC_0033_0109,backward,1996_2024,2.6083,0.1483,585,2010_2024,2.4879,0.407,-0.1204,True,True,True,True,True,True,True,2010,1998,27,2010,2008,17,2014,2011,14,2014,2011,14,2014,2011,14,2014,2014,11,2020,2014,11
31,usa_NC_0033_0110,usa_NC_0033_0110,backward,1996_2024,2.4664,0.1535,588,2010_2024,2.2228,0.4229,-0.2436,False,True,True,True,True,True,True,2006,1998,27,2010,2007,18,2014,2010,15,2010,2010,15,2014,2010,15,2014,2014,11,2014,2011,14
31,usa_NC_0033_0111,usa_NC_0033_0111,backward,1996_2024,2.4206,0.1571,582,2010_2024,2.2519,0.4458,-0.1687,False,True,True,True,True,True,True,2014,2000,25,2014,2007,18,2014,2011,14,2014,2011,14,2014,2011,14,2014,2014,11,2014,2011,14
31,usa_NC_0033_0112,usa_NC_0033_0112,backward,1996_2024,2.3171,0.1548,586,2010_2024,2.1219,0.4395,-0.1952,False,True,True,True,True,True,True,2005,2000,25,2014,2005,20,2014,2011,14,2014,2011,14,2014,2011,14,2014,2014,11,2014,2014,11
31,usa_NC_0033_0113,usa_NC_0033_0113,backward,1996_2024,2.2137,0.1575,579,2010_2024,2.2301,0.4542,0.0164,True,True,True,True,True,True,True,2011,2000,25,2013,2011,14,2013,2013,12,2013,2013,12,2013,2013,12,2014,2014,11,2013,2013,12
31,usa_NC_0033_0114,usa_NC_0033_0114,backward,1996_2024,2.1283,0.1634,569,2010_2024,2.551,0.4884,0.4227,False,False,True,True,True,True,True,2008,2008,17,2012,2008,17,2012,2012,13,2013,2013,12,2013,2013,12,2013,2013,12,2013,2013,12
32,usa_NC_0033_0115,usa_NC_0033_0115,backward,1996_2024,1.9662,0.1662,567,2010_2024,2.4779,0.5034,0.5117,False,False,False,False,False,True,True,2008,2008,17,2008,2008,17,2009,2009,16,2011,2009,16,2011,2009,16,2013,2013,12,2013,2013,12
32,usa_NC_0033_0116,usa_NC_0033_0116,backward,1996_2024,1.8601,0.1666,567,2010_2024,2.4382,0.5111,0.5781,False,False,False,False,False,True,True,2008,2008,17,2008,2008,17,2008,2008,17,2009,2009,16,2009,2009,16,2012,2012,13,2020,2011,14
32,usa_NC_0033_0117,usa_NC_0033_0117,backward,1996_2024,1.7701,0.1621,567,2010_2024,2.5783,0.4872,0.8082,False,False,False,False,False,True,False,2007,2003,22,2007,2007,18,2008,2008,17,2008,2008,17,2008,2008,17,2011,2011,14,2020,2008,17
