Domain_ID,1978,1997
1,5993.2,6053.400000000001
2,5891.4,5956.0
3,5757.2,5818.2
4,5556.6,5560.6
5,5494.0,5462.8
6,5455.2,5409.6
7,5384.8,5346.6
8,5306.8,5277.400000000001
9,5199.6,5190.400000000001
10,5116.0,5113.0
11,5047.6,5031.8
12,4981.4,4954.8
13,4888.2,4876.8
14,4798.8,4791.0
15,4708.0,4694.6
16,4631.0,4606.2
17,4555.0,4523.8
18,4483.0,4437.6
19,4360.0,4326.6
20,4234.4,4193.8
21,4116.8,4071.4000000000005
22,3994.0,3953.0
23,3889.2,3857.8
24,3814.3999999999996,3770.0
25,3758.3999999999996,3685.2
26,3663.0,3589.6000000000004
27,3560.3999999999996,3478.0
28,3451.8,3377.6000000000004
29,3328.2,3259.8
30,3211.0,3138.8
31,3068.0,2993.4000000000005
32,2940.3999999999996,2854.0
33,2773.2,2727.6000000000004
34,2651.2,2602.8
35,2529.6000000000004,2489.0
36,2445.8,2410.4000000000005
37,2396.6000000000004,2365.6000000000004
38,2379.2,2334.8
39,2345.0,2316.8
40,2337.2,2292.4000000000005
41,2318.8,2272.8
42,2280.8,2248.6000000000004
43,2233.8,2223.6000000000004
44,2192.6000000000004,2194.0
45,2164.6,2160.8
46,2134.4,2129.3999999999996
47,2091.6,2109.0
48,2056.6,2069.0
49,2016.6,2019.6000000000001
50,1977.6,1974.8
51,1946.0,1931.9999999999998
52,1889.4,1884.9999999999998
53,1827.8000000000002,1809.3999999999999
54,1791.4,1747.2
55,1702.6,1676.8
56,1609.4,1581.9999999999998
57,1544.1999999999998,1492.9999999999998
58,1437.8000000000002,1401.9999999999998
59,1346.4,1303.9999999999998
60,1240.4,1181.3999999999999
61,1157.4,1073.6000000000001
62,1073.0,985.2
63,984.5999999999999,899.9999999999998
64,899.8000000000002,802.2
65,782.8000000000002,683.6000000000001
66,636.5999999999999,576.3999999999999
67,509.1999999999998,474.79999999999995
68,409.1999999999998,376.9999999999998
69,319.0,285.9999999999998
70,244.4000000000001,218.79999999999995
71,165.80000000000018,174.39999999999986
72,101.20000000000005,123.60000000000014
73,61.40000000000009,80.39999999999986
74,47.40000000000009,47.399999999999864
75,24.799999999999955,16.0
76,0.0,0.0
77,0.599999999999909,42.399999999999864
78,63.0,110.60000000000014
79,133.19999999999982,149.39999999999986
80,206.0,239.60000000000014
81,294.0,306.79999999999995
82,366.5999999999999,379.79999999999995
83,433.4000000000001,470.9999999999998
84,521.4000000000001,542.8
85,646.4000000000001,616.8
86,769.1999999999998,686.8
87,862.0,757.3999999999999
88,944.5999999999999,840.3999999999999
89,1017.5999999999999,926.8
90,1115.8000000000002,1000.3999999999999
91,1230.0,1076.9999999999998
92,1312.0,1137.6000000000001
93,1383.0,1200.3999999999999
94,1455.8000000000002,1292.6000000000001
95,1508.6,1391.8
96,1550.4,1503.6000000000001
97,1617.0,1613.6000000000001
98,1713.0,1731.6000000000001
99,1818.0,1868.3999999999999
100,1948.1999999999998,2011.3999999999999
101,2079.0,2123.6000000000004
102,2210.6000000000004,2251.4000000000005
103,2339.6000000000004,2389.8
104,2480.8,2496.4000000000005
105,2612.6000000000004,2660.8
