domain_id,LineID,ORIG_LEN,n_crossings,x,y,feature_type,year,source_type,method,editor,edit_date,notes,duneline_file,transect_file,built,built_by
1,12,8327.754268849327,1,451870.6980311507,3898862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
1,13,8259.461589669867,1,451938.99071033014,3898962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
1,14,8225.228910478589,1,451973.2233895214,3899062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
1,15,8195.178570640273,1,452003.27372935973,3899162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
1,16,8163.888373383263,1,452034.56392661674,3899262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
2,17,8122.584041930386,1,452075.8682580696,3899362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
2,18,8085.491624560207,1,452112.9606754398,3899462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
2,19,8056.156646280025,1,452142.29565372,3899562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
2,20,8032.276070313993,1,452166.176229686,3899662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
2,21,8008.395494347903,1,452190.0568056521,3899762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
3,22,7996.491022235307,1,452201.9612777647,3899862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
3,23,7998.194790698239,1,452200.25750930177,3899962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
3,24,7976.766213426308,1,452221.6860865737,3900062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
3,25,7955.337636154377,1,452243.1146638456,3900162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
3,26,7938.821567705484,1,452259.6307322945,3900262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
4,27,7922.705872755556,1,452275.74642724445,3900362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
4,28,7906.59017780557,1,452291.86212219443,3900462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
4,29,7889.958556679077,1,452308.4937433209,3900562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
4,30,7867.618109047238,1,452330.83419095277,3900662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
4,31,7834.847408267902,1,452363.6048917321,3900762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
5,32,7795.589356913813,1,452402.8629430862,3900862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
5,33,7760.172694348497,1,452438.2796056515,3900962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
5,34,7717.4224671238335,1,452481.0298328762,3901062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
5,35,7672.551348953624,1,452525.9009510464,3901162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
5,36,7631.4402253991575,1,452567.01207460085,3901262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
6,37,7574.607692851044,1,452623.84460714896,3901362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
6,38,7516.468125035287,1,452681.9841749647,3901462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
6,39,7488.909574933757,1,452709.54272506625,3901562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
6,40,7465.705168695713,1,452732.7471313043,3901662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
6,41,7442.524125754717,1,452755.9281742453,3901762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
7,42,7431.0955748956185,1,452767.3567251044,3901862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
7,43,7421.666571941459,1,452776.78572805854,3901962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
7,44,7414.742181743147,1,452783.71011825686,3902062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
7,45,7412.517103665334,1,452785.93519633467,3902162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
7,46,7413.535479647224,1,452784.9168203528,3902262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
8,47,7404.959578875977,1,452793.492721124,3902362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
8,48,7395.3943824425805,1,452803.0579175574,3902462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
8,49,7379.406128715839,1,452819.04617128416,3902562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
8,50,7347.4389299903405,1,452851.01337000966,3902662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
8,51,7324.44878224394,1,452874.00351775606,3902762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
9,52,7318.132939026343,1,452880.31936097366,3902862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
9,53,7321.810861210805,1,452876.6414387892,3902962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
9,54,7314.322787580487,1,452884.1295124195,3903062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
9,55,7300.986798886268,1,452897.46550111374,3903162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
9,56,7282.699583067908,1,452915.7527169321,3903262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
10,57,7261.768125772708,1,452936.6841742273,3903362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
10,58,7237.171256001107,1,452961.2810439989,3903462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
10,59,7225.74267857324,1,452972.70962142677,3903562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
10,60,7214.314101145313,1,452984.1381988547,3903662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
10,61,7202.885523717385,1,452995.5667762826,3903762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
11,62,7171.3165579204215,1,453027.1357420796,3903862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
11,63,7145.27487689961,1,453053.1774231004,3903962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
11,64,7125.928158696276,1,453072.52414130373,3904062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
11,65,7110.187387172539,1,453088.26491282746,3904162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
11,66,7095.044112353411,1,453103.4081876466,3904262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
12,67,7079.942076889333,1,453118.5102231107,3904362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
12,68,7064.8400414251955,1,453133.6122585748,3904462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
12,69,7050.049725806108,1,453148.4025741939,3904562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
12,70,7041.71640997054,1,453156.73589002946,3904662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
12,71,7032.375593143283,1,453166.0767068567,3904762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
13,72,7016.899362493771,1,453181.55293750623,3904862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
13,73,6987.853288696671,1,453210.59901130333,3904962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
13,74,6979.432252816391,1,453219.0200471836,3905062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
13,75,6964.8701833413215,1,453233.5821166587,3905162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
13,76,6949.728917877596,1,453248.7233821224,3905262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
14,77,6936.338161476714,1,453262.1141385233,3905362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
14,78,6923.599293406878,1,453274.8530065931,3905462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
14,79,6910.860425337043,1,453287.59187466296,3905562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
14,80,6898.0712640415295,1,453300.3810359585,3905662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
14,81,6876.092743060784,1,453322.3595569392,3905762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
15,82,6867.347796397808,1,453331.1045036022,3905862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
15,83,6866.466200623312,1,453331.9860993767,3905962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
15,84,6856.942408240167,1,453341.50989175984,3906062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
15,85,6847.698817514931,1,453350.7534824851,3906162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
15,86,6823.821847372515,1,453374.6304526275,3906262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
16,87,6799.376340117947,1,453399.07595988206,3906362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
16,88,6797.077577474469,1,453401.37472252554,3906462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
16,89,6804.20847387379,1,453394.2438261262,3906562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
16,90,6785.3405829830435,1,453413.11171701696,3906662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
16,91,6757.708740816626,1,453440.7435591834,3906762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
17,92,6717.729087901069,1,453480.72321209894,3906862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
17,93,6674.8051172659025,1,453523.6471827341,3906962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
17,94,6652.515927035885,1,453545.9363729641,3907062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
17,95,6630.226736805867,1,453568.22556319414,3907162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
17,96,6599.753088392549,1,453598.69921160745,3907262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
18,97,6582.385126542009,1,453616.067173458,3907362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
18,98,6569.385222154204,1,453629.0670778458,3907462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
18,99,6558.142602283276,1,453640.30969771673,3907562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
18,100,6546.247409991804,1,453652.2048900082,3907662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
18,101,6521.853253933776,1,453676.5990460662,3907762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
19,102,6515.697432102694,1,453682.7548678973,3907862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
19,103,6498.8332178175915,1,453699.6190821824,3907962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
19,104,6481.425100092369,1,453717.02719990764,3908062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
19,105,6465.38734293991,1,453733.0649570601,3908162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
19,106,6448.480716193968,1,453749.97158380604,3908262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
20,107,6439.182996866119,1,453759.2693031339,3908362.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
20,108,6426.269789349637,1,453772.18251065037,3908462.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
20,109,6399.722680536623,1,453798.7296194634,3908562.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
20,110,6384.559331134835,1,453813.89296886517,3908662.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
20,111,6369.118560386472,1,453829.33373961353,3908762.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
21,112,6344.5348645193735,1,453853.91743548063,3908862.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
21,113,6308.985890789889,1,453889.4664092101,3908962.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
21,114,6291.640892973462,1,453906.81140702654,3909062.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
21,115,6268.587519518273,1,453929.86478048173,3909162.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
21,116,6240.408550941094,1,453958.0437490589,3909262.3268999998,,,,,,,,duneline_1984.geojson,transects_100m.geojson,2026-09-15,duneline_to_raw_offsets.py
