Domain_ID,1984
1,6300.6
2,6127.200000000001
3,6039.200000000001
4,5950.200000000001
5,5781.6
6,5563.6
7,5484.6
8,5436.4
9,5373.4
10,5294.200000000001
11,5195.4
12,5119.6
13,5045.6
14,4974.799999999999
15,4918.200000000001
16,4854.799999999999
17,4721.0
18,4621.6
19,4548.0
20,4469.6
21,4357.0
22,4232.4
23,4109.0
24,3984.4
25,3881.9999999999995
26,3783.7999999999997
27,3708.9999999999995
28,3612.6
29,3512.2000000000003
30,3414.6
31,3294.6
32,3171.9999999999995
33,3031.2000000000003
34,2889.7999999999997
35,2761.9999999999995
36,2638.9999999999995
37,2527.9999999999995
38,2454.9999999999995
39,2396.6
40,2366.6
41,2343.6
42,2321.2000000000003
43,2299.6
44,2264.6
45,2229.7999999999997
46,2201.7999999999997
47,2170.9999999999995
48,2137.6
49,2099.7999999999997
50,2057.7999999999997
51,2015.7999999999997
52,1981.0
53,1941.4
54,1880.7999999999997
55,1823.7999999999997
56,1778.7999999999997
57,1696.1999999999998
58,1601.0
59,1529.4
60,1428.0
61,1336.0
62,1234.7999999999997
63,1147.0
64,1067.6
65,965.4000000000001
66,877.1999999999998
67,753.4000000000001
68,613.7999999999997
69,492.4000000000001
70,396.7999999999997
71,303.4000000000001
72,212.4000000000001
73,147.19999999999982
74,120.19999999999982
75,98.19999999999982
76,75.0
77,40.19999999999982
78,0.0
79,17.0
80,66.19999999999982
81,138.5999999999999
82,213.19999999999982
83,300.4000000000001
84,360.4000000000001
85,436.1999999999998
86,538.7999999999997
87,629.0
88,703.1999999999998
89,787.4000000000001
90,864.0
