domain,model_total_change_m,model_rate_m_per_yr
0,5.08428860826325,0.2675941372770132
1,4.984463240377181,0.26234017054616743
2,5.04742043286501,0.26565370699289526
3,5.034195761281126,0.264957671646375
4,5.401746234007533,0.2843024333688175
5,5.160355811175577,0.27159767427239884
6,4.9311093767828424,0.25953207246225485
7,4.974329187499734,0.2618067993420913
8,4.807282080869754,0.253014846361566
9,4.02143662628896,0.2116545592783663
10,3.1489823877604977,0.16573591514528935
11,1.4365209111165314,0.07560636374297533
12,-2.6344454334944203,-0.1386550228154958
13,-8.187023777938975,-0.43089598831257764
14,-17.201806535306332,-0.9053582387003333
15,-29.98767859323243,-1.5782988733280228
16,-14.231053449012506,-0.7490028131059214
17,-6.128428491553223,-0.3225488679764854
18,-2.8706624219657897,-0.1510874958929363
19,2.5601992015549513,0.134747326397629
20,13.557196593211302,0.7135366628005948
21,10.516541269397294,0.5535021720735418
22,5.065964091210844,0.26662968901109707
23,4.1508475871391965,0.21846566248101035
24,4.087777609516706,0.2151461899745635
25,6.775704611304718,0.3566160321739325
26,6.26984310799935,0.32999174252628155
27,5.288235981663547,0.2783282095612393
28,3.3306864935320846,0.17529928913326762
29,3.812013026188197,0.20063226453622088
30,4.655493863320771,0.24502599280635637
31,5.500624714611604,0.28950656392692653
32,4.427313993106964,0.23301652595299807
33,2.615937209761796,0.13768090577693665
34,1.1817410368607852,0.06219689667688343
35,3.532479471928582,0.18591997220676748
36,5.385854634979751,0.2834660334199869
37,6.566201398290104,0.34558954727842656
38,9.06554375011433,0.4771338815849647
39,9.344399916977409,0.4918105219461794
40,6.475499099082981,0.340815742056999
41,2.510520684492576,0.1321326676048724
42,2.937297213878537,0.15459459020413355
43,2.7194391319376336,0.14312837536513862
44,2.2478680819206147,0.11830884641687446
45,2.524605512438484,0.13287397433886758
46,2.187420566611536,0.11512739824271241
47,4.0382665123497645,0.21254034275525077
48,5.289927756214411,0.27841725032707426
49,9.339269610921292,0.4915405058379627
50,11.014865088423903,0.5797297414959949
51,13.985472371236028,0.7360774932229489
52,14.064787444863896,0.7402519707823103
53,12.069303456925127,0.6352264977329014
54,8.922354899624224,0.4695976262960118
55,7.941831146790719,0.4179911129889852
56,5.004935326794794,0.26341764877867335
57,3.6112284044602347,0.19006465286632815
58,4.733203416609285,0.24911596929522553
59,4.907059838253645,0.2582663072765076
60,5.487857297584696,0.2888345946097209
61,5.218535798980838,0.27465977889372833
62,4.333672704715809,0.22808803709030576
63,4.500828459469176,0.2368857083931145
64,4.233601724659138,0.22282114340311254
65,3.7687241221158274,0.1983539011639909
66,3.6611421333477665,0.19269169122882981
67,2.061215928426236,0.10848504886453875
68,3.2256173003538606,0.1697693315975716
69,2.7712689705040248,0.145856261605475
70,0.47607489485062615,0.02505657341319085
71,2.6431123769252736,0.13911117773290912
72,3.6073488395397817,0.18986046523893588
73,1.9632004700192738,0.1033263405273302
74,4.322114279563493,0.22747969892439437
75,4.000539254151818,0.21055469758693776
76,5.855133293363679,0.30816491017703573
77,4.87756472983483,0.2567139331492016
78,3.7887981675776246,0.19941042987250657
79,2.3243861518405993,0.12233611325476838
80,1.2956840252998063,0.06819389606841086
81,2.5315928512127357,0.1332417290111966
82,6.644265611251285,0.3496981900658571
83,9.558131532507105,0.5030595543424792
84,9.510617452541283,0.5005588132916464
85,9.747502702929978,0.5130264580489462
86,8.99982873724798,0.47367519669726216
87,10.173508816025787,0.5354478324224099
88,11.687671233215042,0.6151405912218443
89,11.42021588811076,0.6010639941110927
90,10.250353365313686,0.5394922823849309
91,10.586916398644917,0.5572061262444693
92,13.400546060159286,0.7052918979031203
93,14.924515554107984,0.7855008186372623
94,12.123371383767562,0.6380721780930296
95,9.740813007494125,0.5126743688154803
96,8.740423837069557,0.4600223072141872
97,6.6304374630735765,0.34897039279334613
98,6.981871106759854,0.3674669003557818
99,9.186920939806896,0.48352215472667875
100,10.265829081357879,0.5403067937556778
101,7.510739037860276,0.395302054624225
102,6.61992493824755,0.34841710201302895
103,9.235238511085981,0.486065184793999
104,13.892695705369533,0.7311945108089228
105,10.909999239618628,0.5742104862957172
106,8.214669519421705,0.4323510273379845
107,7.180092080506483,0.37789958318455175
108,5.743802377874545,0.3023053883091866
109,5.886765089461278,0.30982974155059356
110,5.088352680324533,0.2678080358065544
111,5.383738535822886,0.2833546597801519
112,4.91234808818831,0.25854463622043733
113,4.616861578751923,0.24299271467115383
114,5.263257279391382,0.27701354102059905
115,5.391643987429916,0.2837707361805219
116,4.862557529417245,0.25592408049564447
117,4.693063322904436,0.247003332784444
118,5.1176712338838115,0.2693511175728322
119,4.834993168000892,0.2544733246316259
