value,run_dir,variance_explained,bias_m_yr
0.1,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1,-2.1260854235881705,-0.727180293561201
0.2,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1ahf0p2,-1.1183826986287166,-0.549918952672779
0.3,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1ahf0p3,-0.373382592467788,-0.3517890719687969
0.4,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1ahf0p4,0.0339487190506105,-0.1751895906570472
0.45,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1ahf0p45,0.1212424874783086,-0.0763168082155268
0.5,runs_wave_angle/metres_duneline/1996_2010/zeroBE/HAT_1996_2010_zeroBE_offsetmetres_road_bdm_nogroin_waveHs1ahf0p5,0.0886900826023349,0.0333659368631547
