Domain_ID,1967
2,895.0
3,772.1999999999998
4,603.1999999999998
5,471.60000000000036
6,368.0
7,300.60000000000036
8,233.60000000000036
9,166.39999999999964
10,102.39999999999964
11,44.600000000000364
12,0.0
