domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
1,usa_NC_0032_0025,usa_NC_0032_0025,backward,1996_2024,2.7908,0.3518,521,2010_2024,6.7768,1.0311,3.986,False,False,False,False,False,False,False,2002,2002,23,2001,1997,28,2004,2004,21,2005,2005,20,2003,2003,22,2004,2004,21,2005,2005,20
13,usa_NC_0032_0140,usa_NC_0032_0140,backward,1996_2024,0.4639,0.1741,503,2010_2024,2.8009,0.4102,2.337,False,False,False,False,False,False,False,1998,1998,27,1999,1999,26,1996,1996,29,2001,2001,24,2001,2001,24,2002,2002,23,2020,2000,25
26,usa_NC_0033_0058,usa_NC_0033_0058,backward,1996_2024,-1.3669,0.1787,560,2010_2024,0.7108,0.4594,2.0777,False,False,False,False,False,False,False,2002,2002,23,2002,2002,23,2002,2002,23,2004,2004,21,2003,2003,22,2006,2006,19,2003,2003,22
38,usa_NC_0033_0183,usa_NC_0033_0183,backward,1996_2024,0.0557,0.1503,585,2010_2024,0.9716,0.3777,0.9159,False,False,False,False,False,True,False,2007,2000,25,2008,2008,17,2000,1996,29,2008,2008,17,2008,2008,17,2020,2010,15,2020,2008,17
51,usa_NC_0034_0054,usa_NC_0034_0054,backward,1996_2024,-0.6109,0.1447,587,2010_2024,-1.3163,0.3348,-0.7054,False,False,False,False,False,True,False,2003,2003,22,2017,2004,21,2003,2003,22,2018,2005,20,2018,2009,16,2020,2020,5,2020,2005,20
64,usa_NC_0034_0186,usa_NC_0034_0186,backward,1996_2024,-0.159,0.1486,585,2010_2024,2.1015,0.3282,2.2605,False,False,False,False,False,False,False,1999,1999,26,2000,2000,25,1996,1996,29,2002,2002,23,2002,2002,23,2004,2004,21,2020,2002,23
77,usa_NC_0035_0069,usa_NC_0035_0069,backward,1996_2024,-1.6834,0.1553,615,2010_2024,-2.0729,0.4099,-0.3895,False,False,False,True,True,True,True,2008,1996,29,2008,2000,25,2009,2009,16,2019,2010,15,2019,2010,15,2020,2011,14,2020,2010,15
90,usa_NC_0037_0002,usa_NC_0037_0002,backward,1996_2024,1.3013,0.142,588,2010_2024,1.9816,0.3825,0.6803,False,False,False,False,False,True,False,2013,2000,25,2014,2001,24,2014,2001,24,2014,2003,22,2014,2004,21,2015,2015,10,2015,2002,23
