gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,4.288180543058323,3.2309246987259246,0.7624773130511258
2,3.1455776420700983,2.7403928598363527,0.7986903200483249
3,2.6720733672308206,2.313454464287239,0.7915178467281344
4,2.113673862279159,1.824471127574981,0.7919813636862767
5,1.3300129782633772,1.2699997780888956,0.8155232624895221
6,-0.16727026000457304,0.5291883196583251,0.3878760964454242
7,-0.40173434391103263,0.1823314845981946,0.09602972200828319
8,-0.21814292108618766,0.03998258473437204,0.014200691460702353
9,-0.12267957269978069,-0.012039592890115558,0.0032984434399476736
10,-0.06098640569533537,-0.04175498355020125,0.08861397416667027
11,-0.11518475831949868,-0.07396567365773347,0.4199601092125904
12,-0.034888645921585394,-0.04794139779414892,0.5130274464661195
13,-0.05030202814435013,-0.027720136001069335,0.3296176857436999
14,0.023482969824596824,0.024541317907276598,0.10987274636436029
15,0.11566005223916623,0.08377682131584355,0.31250579043918847
16,0.25588098451511804,0.1411727271512212,0.3055563263236356
17,0.07383762571602606,0.10650457635763588,0.3200907018000553
18,0.074692744265641,0.10011710270713307,0.2528345605766993
19,0.1739003622351447,0.10905132099528753,0.18909897314066937
20,0.14676510645092225,0.06306568908384638,0.05739565293072857
21,-0.0065878401298635125,-0.04904018737618013,0.0414023103574267
22,-0.2078741930841456,-0.16529171879696708,0.6007116798605278
23,-0.34186328355515017,-0.25938192441367797,0.8678806842258215
24,-0.5131402030386069,-0.3532620571322621,0.8484280885113015
25,-0.48239948794577814,-0.382016605030326,0.9103023080809914
26,-0.3643636586443141,-0.38036616165338555,0.8308266060468308
27,-0.24745249709095724,-0.3321082676185697,0.6249797604900866
28,-0.2610245429463508,-0.3004306477234796,0.5141853163744439
29,-0.35063488524480946,-0.32514851205158174,0.49779192621190627
30,-0.2804588601034733,-0.3484545205000109,0.4506979121522974
31,-0.37458435994994943,-0.43629963998610305,0.5764989825423695
32,-0.45731618172495864,-0.5608578138214394,0.7810745878889125
33,-0.7440152427047256,-0.7856658572290642,0.9660014521290767
34,-1.0973027674850269,-1.047566911863479,0.9959761634925497
35,-1.2664162880914123,-1.259088013603548,0.989741555533855
36,-1.5793811717351542,-1.4670961394138051,0.9674901811926084
37,-1.8386402487942957,-1.6130515924535356,0.9416911504334073
38,-1.844851820115764,-1.6260666035482163,0.9409476057810873
39,-1.6348884795492526,-1.516541431884981,0.9605736841406683
40,-1.4097603339877034,-1.3486780662631164,0.9773678669531296
41,-1.093189422999915,-1.1252147751352843,0.9925672808898356
42,-0.8551404526645326,-0.9052155638775272,0.9969245769913837
43,-0.6365285389990406,-0.6908279210317954,0.9887473139095379
44,-0.5101866229501216,-0.5037066334020146,0.9669948422490543
45,-0.28678600484233485,-0.2998526235635241,0.8151689871915121
46,0.15116252937098448,-0.06424419622822405,0.038496191660226775
47,-0.1074259149919661,-0.01679132210501411,0.008934932058912382
48,0.039655389771204294,0.11338003267529743,0.32109251050893306
49,0.32643132355756926,0.27144745454320796,0.6216040176232793
50,0.5187369094855967,0.38334466070757045,0.6568528113758872
51,0.39919138436315343,0.39641231106384545,0.8041832375947555
52,0.3553781609955747,0.4100449955601976,0.8398537914909388
53,0.46871007223048117,0.45760041001346635,0.8561507422628614
54,0.5196229854166502,0.4841292691419158,0.8525619265562498
55,0.5022249830518766,0.4853016115744982,0.8564374551793371
56,0.5169264697559421,0.47871218920847786,0.8444922118711966
57,0.4954056653231029,0.44567686302033416,0.8291080602152451
58,0.39396514011228384,0.377182172926869,0.8290548009880647
59,0.2950691192995042,0.29809029850020297,0.8114969721474373
60,0.17048237525913074,0.20585599056306644,0.7406653161315022
61,0.08754696315814467,0.11988104989409376,0.5024484228890087
62,-0.043482893125266334,0.022353304914769494,0.0301748643823897
63,-0.08938258291047012,-0.05697663020003542,0.12419594477495965
64,-0.09189218918982078,-0.13577988467488838,0.29374709145917943
65,-0.1616279709270592,-0.25446222305827954,0.4789120381503589
66,-0.1915781525262251,-0.40708252374077725,0.5706336765286188
67,-0.6238982420986109,-0.7025297018283779,0.912257301154004
68,-1.21112568240382,-1.0592119373976683,0.9793046128664574
69,-1.5331607101911036,-1.3622937837895335,0.9853774536416399
70,-1.7813575160162145,-1.6325852353803074,0.986768593573151
71,-2.0983952308711844,-1.8649517828341156,0.9873775016697269
72,-2.239167910164594,-2.0482206077957485,0.9875950544330734
73,-2.2989531736229765,-2.15923660655454,0.9875396989270442
74,-2.4946959429805378,-2.3034965617335708,0.9862044128155513
75,-2.666108840428933,-2.450294249879429,0.9839700017489519
76,-2.8314569860049232,-2.5535729000262717,0.9836231205229795
77,-3.0019479348329696,-2.6456356711963127,0.980057803367206
78,-3.157290231949706,-2.6321806801944883,0.9681346158089364
79,-2.5645279840768387,-2.3677181819987063,0.9683048446128218
80,-2.268200441822176,-2.157448038220532,0.9459954429990649
81,-2.3241721706466967,-1.9829281365639255,0.9457272006590186
82,-1.8916252864767427,-1.651108984723562,0.9390146689240891
83,-1.4961681785840224,-1.3051264665123161,0.908944809301038
84,-1.0819070459045699,-0.9014217471988211,0.8708065562128081
85,-0.6223320179637345,-0.5362692697924679,0.690762995448321
86,-0.2773535665844195,-0.24763429795855704,0.25653921878552044
87,-0.1333654258794143,-0.07044465389068273,0.020238720985015113
88,-0.03314227991060242,0.022610618720189088,0.0013949558029793252
89,0.019069763741104646,0.00803941073132178,0.00010914125557470733
90,0.07458197232569676,-0.14556971150406692,0.020153860785751876
