gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,-5.455244438436694,-4.486566140791743,0.8643310145168654
2,-5.191182056535217,-4.583946580830767,0.8948255336021378
3,-4.543743793065642,-4.384134644666817,0.9255585749557077
4,-3.9727145145981013,-4.0362725177053065,0.9422162361449843
5,-3.871724660531072,-3.641060955835444,0.9402565075301225
6,-3.2051372933939093,-3.488777030615962,0.9931303886524115
7,-2.717922434901811,-2.967149078882393,0.9956799621951496
8,-2.1269978960459412,-2.471622607367458,0.985923549765652
9,-1.8212620138837337,-2.080545079541284,0.983119952951584
10,-1.6564814605241736,-1.7700096107881842,0.9876218681077893
11,-1.5463554884470796,-1.5093023303312774,0.99019556225434
12,-1.2785223053311712,-1.2392949261101724,0.9874983519401026
13,-1.0418635712426294,-0.9890082986136906,0.9808670632373815
14,-0.7550819239989324,-0.7437867904466677,0.9616057002545569
15,-0.4098777756169511,-0.5073095323815677,0.8680990614662925
16,-0.14973423029887273,-0.31412838076329613,0.6318893112624437
17,-0.24569192241469864,-0.20972567179299034,0.662692813738702
18,-0.1556544340804976,-0.09370445536360729,0.3258883616741747
19,0.0796374817128708,0.0375684461970113,0.06668246731808447
20,0.22875460411760287,0.14192584118883297,0.4539775993145465
21,0.2568334476144628,0.20977190506598045,0.7541689584906413
22,0.2561673892801991,0.26506851651533275,0.9069426340724156
23,0.2576158447543094,0.32342886364346457,0.9370798118847468
24,0.23542853315057072,0.3904129809765899,0.8977143805186705
25,0.3869133926791619,0.5121811488061427,0.9316812397551559
26,0.5973564392891604,0.6593780123220613,0.927858376779797
27,0.920177766001234,0.8296593042682441,0.883138470383643
28,1.0944915730214233,0.9570444113424476,0.8499198117997943
29,1.2632342404148402,1.0451906049550514,0.8110651873940568
30,1.4050623990114217,1.0820225996392927,0.7724518793886153
31,1.3484431281693106,1.012761113352475,0.7493164220857758
32,1.147774307623149,0.8512560659335305,0.7360696110137219
33,0.7586054636840345,0.5937716314095927,0.7470440197275252
34,0.2683458156472625,0.27677969612597597,0.7583508888007
35,-0.11007039483274639,-0.036823291615017274,0.17609195131384014
36,-0.5171155133413776,-0.3399793197997994,0.7354700228602462
37,-0.8607419031446625,-0.5937018871072646,0.7760255640958891
38,-0.9912200623014542,-0.7604997183605222,0.8429462277770584
39,-1.0408306739337605,-0.8588184648232725,0.8961742578706037
40,-0.9908614294727158,-0.8927937346072395,0.9459130145492077
41,-0.8932460272269054,-0.8863340014796829,0.9802934486076359
42,-0.8068111463716378,-0.8683868708625987,0.9926289411182702
43,-0.7497622573107037,-0.8563951218285273,0.9910492701479509
44,-0.8033474305908385,-0.8704324183796465,0.9950845493302368
45,-0.8031590222308296,-0.883124055864513,0.9941079807134282
46,-0.8370333479639157,-0.9138456538872499,0.9956628252924797
47,-0.9259933214439116,-0.9637841478820847,0.9987615358489939
48,-1.0065767174999565,-1.0148606887819156,0.9966596343289882
49,-1.1009991787816034,-1.0666078820337872,0.9890836682411827
50,-1.2127678166724762,-1.1058037632469258,0.9753313644386169
51,-1.2314579063735436,-1.1041838785649567,0.9672693535590715
52,-1.1700612295570862,-1.061160925465672,0.9682009059866562
53,-1.03785220094569,-0.9752819162319771,0.9747446149805762
54,-0.9835752738084921,-0.8832358277093922,0.9754605668879043
55,-0.7719477100941731,-0.7438244720354145,0.9929149003027254
56,-0.5221974066136681,-0.5917621640271183,0.9883465609452989
57,-0.42425556309381135,-0.4706181410352196,0.9861045581845077
58,-0.3334330565381606,-0.36166223202623704,0.9639250328505705
59,-0.1682047123612392,-0.2506337644042339,0.8298750278820697
60,-0.17133960217579441,-0.17834832552570126,0.7935529548140601
61,-0.08335495644423645,-0.09908945987182892,0.4792304825486122
62,-0.08227954395633788,-0.039666118077578874,0.11338879662117762
63,-0.00010308242326573236,0.029407054710348414,0.0447104013544839
64,0.13481027036013984,0.09933115587227681,0.2248682868218035
65,0.18739744503454858,0.13872933643064456,0.2741302973216263
66,0.2579968259072302,0.1556277632712289,0.2383377078840816
67,0.18464673016669622,0.11434219234760958,0.1344242831622714
68,0.025034442720152584,0.018258398685779068,0.004050804518320517
69,-0.0947660404302951,-0.09765850112222953,0.0930306325577136
70,-0.12179700233218682,-0.23018524540785262,0.2968702638050148
71,-0.2563653160245849,-0.42301868675697474,0.5428224684391385
72,-0.4920723794041805,-0.6781702968111029,0.7504127535168572
73,-0.7828746200651949,-0.9895352554959107,0.8801707156325234
74,-1.1037773785542413,-1.3576449802456922,0.9449446056893064
75,-1.5279676291428586,-1.7762036187975698,0.9825316570290871
76,-2.0948171318743336,-2.2589725491771615,0.9968918964319493
77,-2.718796232418754,-2.757448082878479,0.9926071773459839
78,-3.462846287424509,-3.251403572787834,0.9763797781554202
79,-3.9231500268069794,-3.6303615281895683,0.9647472568368746
80,-4.204757596028412,-3.884340151584167,0.9584507549810104
81,-4.3032655457383955,-4.006329703826429,0.9569385101974052
82,-4.31392458678738,-3.989565679241926,0.9560295491760578
83,-4.129086667355478,-3.832656631667861,0.9593987794551074
84,-3.9664076756913347,-3.584295644888755,0.9627027401360723
85,-3.5867586839887737,-3.1917879886288305,0.9711501875089568
86,-2.9401444763323523,-2.685946272186944,0.9895394844175244
87,-2.1682090855281784,-2.131839005824884,0.991735561978411
88,-1.4164416508782778,-1.6022467579223656,0.8941715858085116
89,-0.5344132727372198,-1.136815790472627,0.5724764096322377
90,0.3294663547146229,-0.837365810561769,0.2578732411759107
