transect_id,domain_number,line_id,position_1997_m,position_2023_m,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr
dune_139,26,139,5738.769,5791.701,-52.932,-2.0583,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_140,26,140,5726.573,5765.692,-39.118,-1.5211,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_141,26,141,5713.947,5746.271,-32.324,-1.2569,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_142,26,142,5701.28,5718.597,-17.317,-0.6734,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_143,27,143,5686.264,5694.405,-8.141,-0.3166,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_144,27,144,5662.704,5673.379,-10.675,-0.4151,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_145,27,145,5638.505,5653.741,-15.236,-0.5925,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_146,27,146,5621.144,5625.502,-4.358,-0.1695,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_147,27,147,5603.352,5594.725,8.628,0.3355,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_148,28,148,5583.218,5565.298,17.92,0.6968,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_149,28,149,5563.33,5541.722,21.608,0.8402,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_150,28,150,5544.533,5521.428,23.106,0.8985,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_151,28,151,5530.026,5486.518,43.508,1.6918,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_152,28,152,5513.373,5470.56,42.813,1.6648,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_153,29,153,5482.614,5451.515,31.099,1.2093,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_154,29,154,5455.157,5409.913,45.244,1.7593,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_155,29,155,5433.908,5396.88,37.029,1.4399,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_156,29,156,5412.73,5362.077,50.653,1.9697,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_157,29,157,5389.676,5355.955,33.721,1.3113,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_158,30,158,5368.667,5324.13,44.536,1.7318,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_159,30,159,5356.874,5312.818,44.056,1.7131,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_160,30,160,5336.019,5281.772,54.247,2.1094,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_161,30,161,5308.074,5265.644,42.43,1.6499,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_162,30,162,5294.293,5237.021,57.272,2.227,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_163,31,163,5272.264,5207.716,64.549,2.51,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_164,31,164,5238.966,5188.737,50.229,1.9532,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_165,31,165,5220.504,5162.307,58.197,2.263,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_166,31,166,5196.05,5141.298,54.752,2.129,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_167,31,167,5167.529,5122.309,45.22,1.7584,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_168,32,168,5149.771,5088.409,61.362,2.3861,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_169,32,169,5127.793,5065.395,62.398,2.4264,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_170,32,170,5099.429,5041.892,57.538,2.2374,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_171,32,171,5069.049,5010.809,58.24,2.2647,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_172,32,172,5034.335,5003.075,31.26,1.2156,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_173,33,173,5009.207,4970.112,39.095,1.5202,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_174,33,174,4976.182,4936.519,39.663,1.5423,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_175,33,175,4958.37,4905.605,52.765,2.0518,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_176,33,176,4929.143,4876.731,52.411,2.038,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_177,33,177,4880.013,4848.912,31.101,1.2094,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_178,34,178,4847.988,4828.463,19.524,0.7592,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_179,34,179,4823.173,4798.985,24.188,0.9405,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_180,34,180,4824.696,4778.701,45.995,1.7885,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_181,34,181,4756.652,4757.899,-1.247,-0.0485,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_182,34,182,4718.821,4723.718,-4.897,-0.1904,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_183,35,183,4685.168,4705.67,-20.502,-0.7972,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_184,35,184,4643.376,4683.739,-40.364,-1.5696,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_185,35,185,4615.836,4660.082,-44.245,-1.7205,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_186,35,186,4591.305,4634.738,-43.433,-1.6889,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_187,35,187,4567.464,4616.549,-49.085,-1.9087,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_188,36,188,4550.835,4594.89,-44.055,-1.7131,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_189,36,189,4548.996,4573.891,-24.896,-0.9681,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_190,36,190,4530.303,4553.748,-23.445,-0.9117,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_191,36,191,4528.018,4532.371,-4.353,-0.1693,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_192,36,192,4511.684,4511.727,-0.044,-0.0017,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_193,37,193,4481.746,4494.224,-12.477,-0.4852,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_194,37,194,4457.424,4478.688,-21.265,-0.8269,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_195,37,195,4436.509,4460.292,-23.782,-0.9248,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_196,37,196,4417.829,4440.077,-22.248,-0.8651,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_197,37,197,4401.273,4435.104,-33.831,-1.3155,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_198,38,198,4390.958,4413.951,-22.992,-0.8941,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_199,38,199,4382.253,4396.977,-14.724,-0.5726,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_200,38,200,4363.525,4383.126,-19.601,-0.7622,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_201,38,201,4354.341,4370.986,-16.645,-0.6472,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_202,38,202,4347.339,4360.734,-13.395,-0.5209,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_203,39,203,4336.063,4350.331,-14.268,-0.5548,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_204,39,204,4327.768,4342.557,-14.789,-0.5751,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_205,39,205,4322.699,4338.033,-15.334,-0.5963,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_206,39,206,4315.049,4328.585,-13.537,-0.5264,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_207,39,207,4307.332,4322.649,-15.317,-0.5956,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_208,40,208,4300.136,4319.979,-19.842,-0.7716,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_209,40,209,4297.978,4320.553,-22.575,-0.8779,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_210,40,210,4293.559,4317.026,-23.467,-0.9125,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_211,40,211,4286.365,4317.38,-31.015,-1.206,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_212,40,212,4282.089,4319.669,-37.58,-1.4613,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_213,41,213,4279.385,4311.645,-32.26,-1.2544,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_214,41,214,4283.302,4298.115,-14.813,-0.576,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_215,41,215,4282.874,4280.455,2.419,0.0941,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_216,41,216,4265.247,4274.494,-9.247,-0.3596,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_217,41,217,4259.573,4264.569,-4.996,-0.1943,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_218,42,218,4254.157,4261.16,-7.003,-0.2723,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_219,42,219,4248.857,4256.984,-8.127,-0.316,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_220,42,220,4243.872,4254.609,-10.737,-0.4175,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_221,42,221,4245.224,4251.827,-6.603,-0.2568,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_222,42,222,4255.645,4248.213,7.432,0.289,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_223,43,223,4250.645,4242.237,8.407,0.3269,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_224,43,224,4236.486,4238.613,-2.126,-0.0827,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_225,43,225,4226.459,4236.146,-9.687,-0.3767,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_226,43,226,4219.656,4227.625,-7.968,-0.3099,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_227,43,227,4216.09,4222.726,-6.636,-0.258,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_228,44,228,4216.09,4217.823,-1.732,-0.0674,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_229,44,229,4213.245,4215.527,-2.282,-0.0887,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_230,44,230,4205.852,4202.53,3.323,0.1292,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_231,44,231,4198.965,4205.24,-6.275,-0.244,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_232,44,232,4194.856,4203.907,-9.051,-0.352,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_233,45,233,4189.259,4191.396,-2.137,-0.0831,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_234,45,234,4184.164,4188.95,-4.786,-0.1861,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_235,45,235,4180.635,4186.711,-6.076,-0.2363,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_236,45,236,4177.106,4180.974,-3.868,-0.1504,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_237,45,237,4173.665,4179.322,-5.658,-0.22,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_238,46,238,4171.86,4174.976,-3.115,-0.1211,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_239,46,239,4164.304,4170.43,-6.126,-0.2382,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_240,46,240,4156.04,4167.708,-11.668,-0.4537,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_241,46,241,4147.776,4161.84,-14.064,-0.5469,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_242,46,242,4139.511,4157.955,-18.443,-0.7172,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_243,47,243,4131.247,4155.934,-24.686,-0.9599,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_244,47,244,4120.731,4147.833,-27.102,-1.0539,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_245,47,245,4116.46,4141.782,-25.322,-0.9847,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_246,47,246,4111.641,4135.785,-24.144,-0.9389,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_247,47,247,4104.178,4127.709,-23.531,-0.915,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_248,48,248,4096.947,4116.378,-19.431,-0.7556,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
dune_249,48,249,4085.064,4112.397,-27.333,-1.0629,1997,2023,1997-10-12,2023-07-01,False,True,25.7166
