domain,model_total_change_m,model_rate_m_per_yr
0,25.280568090181987,1.3305562152727362
1,23.168255378565163,1.2193818620297454
2,23.89484602020366,1.257623474747561
3,24.6837175737885,1.2991430301993947
4,24.26712465142623,1.27721708691717
5,24.754063883175377,1.302845467535546
6,23.773756248014934,1.2512503288428913
7,25.384369798760872,1.3360194630926774
8,24.06347470396304,1.2664986686296336
9,23.660660379573983,1.24529791471442
10,24.129252788176018,1.2699606730618958
11,23.71140422722192,1.2479686435379957
12,20.449359875156915,1.0762820986924693
13,16.535984395237847,0.870314968170413
14,6.378506317904339,0.33571085883707047
15,-10.304527347623662,-0.5423435446117717
16,6.068226214243168,0.3193803270654299
17,12.89486505954801,0.6786771083972637
18,13.691448682540795,0.7206025622389892
19,18.137238792842254,0.9545915154127502
20,29.90290093654812,1.5738368913972696
21,28.336660084334653,1.4914031623334028
22,28.684888012871852,1.509730948045887
23,33.45063294537704,1.7605596287040546
24,37.61369720188759,1.9796682737835574
25,45.69530405560454,2.405016002926555
26,44.04744916328809,2.318286798067794
27,39.94850104746274,2.1025526867085653
28,31.675257748874174,1.6671188288881145
29,19.213455882077596,1.0112345201093471
30,14.150399544430456,0.7447578707594977
31,14.96102112889821,0.7874221646788532
32,7.905861582874877,0.41609797804604615
33,5.610207013032095,0.2952740533174787
34,12.280990731163229,0.6463679332191173
35,17.960229032909638,0.9452752122584019
36,23.551867945815047,1.2395719971481605
37,27.31269460957992,1.4375102426094695
38,33.24365899133272,1.7496662627017223
39,33.32390902195698,1.7538899485240516
40,25.260594879679047,1.3295049936673182
41,14.600337207689108,0.7684388004046899
42,11.496394088071838,0.6050733730564125
43,9.329633013946932,0.4910333165235227
44,8.375262221886487,0.4408032748361309
45,9.06711609019544,0.47721663632607586
46,9.874039736343775,0.5196863019128303
47,12.240203375106375,0.6442212302687566
48,15.873006845022928,0.8354214128959436
49,23.75188650709879,1.2500992898473047
50,25.660531616754042,1.3505542956186338
51,27.566740916902972,1.45088110088963
52,26.077700948793563,1.372510576252293
53,21.518456445099446,1.1325503392157603
54,19.430631129478797,1.0226647962883577
55,17.43443388386163,0.9176017833611384
56,10.56327657527845,0.5559619250146554
57,12.166094436459161,0.6403207598136401
58,20.17578785118235,1.0618835711148604
59,22.042632930279524,1.1601385752778697
60,21.09722179328537,1.1103800943834405
61,20.800580442463342,1.094767391708597
62,18.84190636846347,0.9916792825507089
63,17.187705783404,0.9046160938633684
64,18.9891953590718,0.9994313346879895
65,24.104970616579294,1.2686826640304891
66,24.926176696033963,1.3119040366333665
67,21.69469447993515,1.1418260252597447
68,22.74076477216886,1.19688235642994
69,20.10603491675147,1.0582123640395509
70,14.008079529301995,0.7372673436474734
71,17.207075334786396,0.9056355439361261
72,16.115510940468766,0.8481847863404613
73,12.831654126980766,0.6753502172095139
74,12.186025106860598,0.6413697424663473
75,8.255410590611518,0.4344952942427115
76,13.467672109640716,0.7088248478758272
77,12.539519938580952,0.6599747336095237
78,12.800611811287581,0.673716411120399
79,9.75143940438511,0.5132336528623742
80,11.327937913341202,0.5962072585969054
81,14.112514423793527,0.7427639170417646
82,17.012990250133043,0.8954205394806865
83,20.558492631977515,1.0820259279988165
84,22.110506560999738,1.1637108716315652
85,21.390393293474972,1.125810173340788
86,19.661721342152532,1.0348274390606595
87,19.582831334370894,1.0306753333879417
88,21.022681197942347,1.1064569051548603
89,27.143713920459277,1.4286165221294356
90,28.283368017376915,1.4885983167040482
91,31.921507835252214,1.6800793597501165
92,36.11051099313454,1.9005532101649758
93,38.84863803745907,2.0446651598662666
94,37.08362021958351,1.9517694852412373
95,33.82892861640721,1.780469927179327
96,34.41771534186546,1.8114587022034452
97,34.858295977591524,1.8346471567153433
98,39.66079680713301,2.0874103582701586
99,39.971752728711635,2.1037764594058754
100,41.04974034994848,2.160512649997288
101,39.41773940606845,2.074617863477287
102,29.064338818181568,1.5297020430621877
103,26.47142955119557,1.393233134273451
104,30.953043114081538,1.629107532320081
105,28.06927961974793,1.4773305063025226
106,26.777272229703613,1.4093301173528217
107,25.25420798746063,1.3291688414452965
108,23.732417555185975,1.249074608167683
109,25.66016640370208,1.3505350738790567
110,23.64907907335055,1.2446883722816078
111,23.861797118261165,1.2558840588558509
112,23.378488634440146,1.2304467702336919
113,24.69742438482126,1.2998644413063822
114,24.515552275386653,1.2902922250203501
115,24.236484764666102,1.2756044612982158
116,25.25961617870462,1.3294534830897167
117,24.048169050804745,1.2656931079370919
118,23.937666065562553,1.2598771613453976
119,23.531022324645846,1.2384748591918866
