domain,model_total_change_m,model_rate_m_per_yr
0,12.246950756431715,0.6445763556016693
1,10.811028121742993,0.5690014800917365
2,11.235258627228632,0.5913294014330859
3,11.551674824661177,0.607982885508483
4,11.267579948068487,0.5930305235825519
5,11.969680999515731,0.629983210500828
6,11.395950649449333,0.5997868762868069
7,12.025847396316749,0.63293933664825
8,10.39418185397335,0.5470622028407026
9,9.845695522185906,0.5181945011676793
10,9.068352505847997,0.47728171083410514
11,5.51768187869402,0.29040430940494844
12,-1.4659044804902805,-0.07715286739422529
13,-11.881450997093452,-0.6253395261628133
14,-30.00529536480508,-1.5792260718318463
15,-59.48158329052421,-3.1306096468696953
16,-49.92174208014012,-2.627460109481059
17,-41.76016844910373,-2.197903602584407
18,-35.67875074483345,-1.8778289865701816
19,-24.329975875831224,-1.2805250460963802
20,-7.01898564203384,-0.36942029694914946
21,-4.501051259902397,-0.2368974347317051
22,-5.624345855296724,-0.2960182029103539
23,-1.5945692311370294,-0.08392469637563313
24,-1.3049371391962268,-0.0686809020629593
25,7.187775618181149,0.378303979904271
26,2.596801104144106,0.136673742323374
27,3.005797509986678,0.15819986894666727
28,2.13989648911911,0.11262613100626895
29,0.24157213879561823,0.012714323094506222
30,3.363824267341897,0.1770433824916788
31,9.187869422425138,0.48357207486448095
32,13.454759153635678,0.7081452186124041
33,18.32816234753227,0.96464012355433
34,22.440029965873237,1.1810542087301703
35,29.38332908522989,1.5464910044857836
36,34.41388797884156,1.8112572620442926
37,37.61480728392644,1.979726699154023
38,39.53092726761679,2.0805751193482522
39,34.26604240000188,1.8034759157895726
40,19.916768939255462,1.048250996802919
41,10.681054156551,0.5621607450816315
42,13.779462405787854,0.7252348634625186
43,21.094507144598538,1.1102372181367652
44,29.20800275936108,1.5372633031242673
45,36.59270075602126,1.925931618737961
46,39.20782228985195,2.063569594202734
47,39.07937788048457,2.056809362130767
48,34.9637819867969,1.840199051936679
49,34.826783669490396,1.832988614183705
50,33.30115448167339,1.752692341140705
51,32.596484020546086,1.7156044221340045
52,28.660904838513716,1.5084686757112482
53,24.072747241281604,1.266986696909558
54,20.323460710455038,1.0696558268660545
55,19.928242008757934,1.048854842566207
56,15.145902987926092,0.7971527888382154
57,10.91267481529917,0.5743513060683774
58,10.311952684576227,0.5427343518198015
59,10.200720159475168,0.5368800083934299
60,7.453225586017425,0.39227503084302234
61,7.268680014705524,0.3825621060371328
62,2.5379506703707193,0.13357635107214313
63,-1.305115221562346,-0.06869027481907085
64,-3.0238073155931033,-0.1591477534522686
65,-1.8053100344534414,-0.0950163176028127
66,-1.383688814235029,-0.07282572706500152
67,-2.4888967071024126,-0.13099456353170594
68,-0.781220757432493,-0.04111688197013121
69,0.38846263579534934,0.020445401883965753
70,3.8147469283576356,0.2007761541240861
71,13.216994837308675,0.6956313072267724
72,22.882270276240888,1.2043300145389941
73,28.505772246270453,1.500303802435287
74,37.665507615677825,1.982395137667254
75,45.27813266554949,2.383059613976289
76,54.47339161302807,2.867020611212004
77,59.27902548042948,3.1199487094962883
78,59.67827279234825,3.140961725913066
79,54.77561745619687,2.882927234536677
80,46.434580555673165,2.4439252924038506
81,39.07401050278031,2.056526868567385
82,35.748877065271245,1.881519845540592
83,32.44288149797353,1.707520078840712
84,24.69725193987233,1.2998553652564384
85,14.347787493139549,0.7551467101652394
86,3.8633959659064203,0.20333662978454844
87,-0.6577786991756511,-0.03461993153556059
88,0.3484398478408366,0.01833893936004403
89,3.724631312506517,0.19603322697402722
90,2.829799011450632,0.14893679007634905
91,3.0980294658843377,0.16305418241496514
92,0.05069332199400378,0.002668069578631778
93,-3.8484534950594025,-0.20255018395049487
94,-6.788837855827751,-0.35730725556988163
95,-12.35362474681051,-0.6501907761479216
96,-12.785235534279309,-0.6729071333831215
97,-10.581069435146219,-0.5568983913234852
98,-6.72227700975418,-0.35380405314495683
99,-2.907235933875654,-0.15301241757240286
100,-0.9767118159145411,-0.051405885048133745
101,1.5765905131700038,0.08297844806157914
102,0.6256397481595286,0.03292840779786993
103,3.225170533181881,0.1697458175358885
104,10.04691808692769,0.5287851624698784
105,12.005034208669485,0.6318439057194466
106,12.743329246704434,0.6707015393002334
107,12.609657931297306,0.6636662069103846
108,11.378122977529756,0.598848577764724
109,12.712739535353194,0.6690915544922733
110,10.711382184088507,0.5637569570572898
111,11.544518099734887,0.6076062157755203
112,11.1267334854208,0.5856175518642527
113,11.547482852609619,0.6077622554005062
114,12.081190586235607,0.6358521361176636
115,11.58958779100658,0.60997830478982
116,11.487294019683759,0.6045944220886189
117,10.40919794207548,0.5478525232671305
118,11.462579491545057,0.6032936574497398
119,11.210398365378524,0.5900209665988697
