9.000,10.000,11.000,12.000,13.000,14.000,15.000,16.000,17.000,18.000,19.000,20.000,21.000,22.000,23.000,24.000,25.000,26.000,27.000,28.000,29.000,30.000,31.000,32.000,33.000,34.000,35.000,36.000,37.000,38.000,39.000,40.000,41.000,42.000,43.000,44.000,45.000,46.000,47.000,48.000,49.000,50.000,51.000,52.000,53.000,54.000,55.000,56.000,57.000,58.000,59.000,60.000,61.000,62.000,63.000,64.000,65.000,66.000,67.000,68.000,69.000,70.000,71.000,72.000,73.000,74.000,75.000,76.000,77.000,78.000,79.000,80.000,81.000,82.000,83.000,84.000,85.000,86.000,87.000,88.000,89.000,90.000
1.331,1.384,1.565,1.373,1.299,1.319,1.577,1.005,0.879,0.904,0.944,0.974,0.892,0.665,0.740,0.680,0.688,0.609,0.700,0.551,0.399,0.425,0.464,0.447,0.425,0.410,0.404,0.407,0.504,0.625,0.771,0.902,0.818,0.685,0.567,0.583,0.764,0.905,0.873,0.939,0.944,0.837,0.817,0.570,0.587,0.812,0.801,0.649,0.580,0.577,0.555,0.449,0.578,0.550,0.625,0.690,0.639,0.536,0.550,0.643,0.856,0.564,0.299,0.470,0.591,0.494,0.668,0.634,0.481,0.534,0.612,0.625,0.723,0.781,0.629,0.881,0.816,0.687,0.799,1.083,0.849,0.561
