calendar_year,StartTime,EndTime,Rhigh,Rlow,period,duration,time
2005,2005-10-25 02:00:00,2005-10-26 09:00:00,0.23981713168168434,0.1342323947963926,12.3671875,29,10
2005,2005-11-30 11:00:00,2005-12-02 15:00:00,0.20681087429862863,0.13470295439643282,12.2890625,20,10
2006,2006-01-04 15:00:00,2006-01-06 16:00:00,0.16869157713406796,0.13711251278273373,9.8515625,14,11
2006,2006-01-15 12:00:00,2006-01-16 03:00:00,0.1678659778173785,0.13523540804877876,8.8984375,8,11
2006,2006-03-26 08:00:00,2006-03-28 12:00:00,0.16437718378891844,0.13907836855109318,12.609375,18,11
2006,2006-04-28 23:00:00,2006-05-02 06:00:00,0.23276540746379243,0.134411395584788,11.8984375,49,11
2006,2006-09-01 07:00:00,2006-09-01 20:00:00,0.17389507661359657,0.13468281577704663,8.921875,12,11
2006,2006-09-10 13:00:00,2006-09-14 18:00:00,0.23073771569460438,0.13496711211001244,11.5234375,46,11
2006,2006-09-19 22:00:00,2006-09-23 00:00:00,0.17248470833624396,0.13623572037553072,14.4765625,22,11
2006,2006-10-06 23:00:00,2006-10-10 15:00:00,0.22806974991553566,0.13519896788181648,10.765625,35,11
2006,2006-11-08 13:00:00,2006-11-09 17:00:00,0.16108011493453947,0.13568968224139347,9.0703125,9,11
2006,2006-11-21 11:00:00,2006-11-25 17:00:00,0.36292537524696944,0.13452834758367574,12.4609375,54,11
2007,2007-04-15 21:00:00,2007-04-16 13:00:00,0.18659902080484056,0.1516233343242602,11.890625,10,12
2007,2007-04-18 11:00:00,2007-04-21 05:00:00,0.20618163470873035,0.1422167482354431,11.0546875,30,12
2007,2007-05-07 01:00:00,2007-05-08 17:00:00,0.2771460334980287,0.1368105319577979,13.140625,34,12
2007,2007-06-14 11:00:00,2007-06-16 01:00:00,0.18652550613404567,0.13763694808716492,8.6875,9,12
2007,2007-11-02 07:00:00,2007-11-04 10:00:00,0.3037173197599238,0.13403764453889377,12.2109375,40,12
2007,2007-11-21 21:00:00,2007-11-23 11:00:00,0.18469172295812206,0.1362141566663667,11.2578125,10,12
2007,2007-12-22 09:00:00,2007-12-24 13:00:00,0.17300503835589032,0.1349134912916182,7.9765625,15,12
2008,2008-02-13 15:00:00,2008-02-14 08:00:00,0.1950003096163225,0.13453736030261995,11.6875,10,13
2008,2008-03-18 09:00:00,2008-03-21 00:00:00,0.23889480560949514,0.13442210453125178,15.5859375,32,13
2008,2008-04-07 00:00:00,2008-04-11 06:00:00,0.2331497171585204,0.136948240497138,11.8125,34,13
2008,2008-04-15 22:00:00,2008-04-18 00:00:00,0.1687082199283822,0.134766275214733,11.3515625,15,13
2008,2008-04-28 08:00:00,2008-04-29 19:00:00,0.16942601441788147,0.1344469868067232,12.9609375,20,13
2008,2008-05-13 02:00:00,2008-05-15 22:00:00,0.24575573816977553,0.134644938476641,12.6953125,46,13
2008,2008-09-05 16:00:00,2008-09-06 18:00:00,0.1724293235353882,0.13554749853161296,12.8828125,17,13
2008,2008-09-19 13:00:00,2008-09-21 18:00:00,0.19954070934913753,0.1389138436305303,9.859375,26,13
2008,2008-09-30 11:00:00,2008-10-02 15:00:00,0.17650088679258297,0.13588156404288992,16.3828125,22,13
2008,2008-10-18 14:00:00,2008-10-21 19:00:00,0.2539817262319363,0.13571224676020158,10.84375,52,13
2008,2008-10-23 22:00:00,2008-10-26 12:00:00,0.1769405545891079,0.13441696142881576,11.6328125,25,13
2008,2008-11-04 15:00:00,2008-11-06 08:00:00,0.2173104993186381,0.13588754755863564,10.578125,33,13
2008,2008-11-19 16:00:00,2008-11-20 07:00:00,0.16134178618641598,0.1369872137637828,10.5546875,8,13
2009,2009-02-19 05:00:00,2009-02-20 11:00:00,0.1821607518811633,0.13406569695899825,14.234375,22,14
2009,2009-03-25 23:00:00,2009-03-28 02:00:00,0.22823177632540342,0.13630110624897177,15.453125,26,14
2009,2009-04-16 15:00:00,2009-04-17 08:00:00,0.17205355070460432,0.13627718146178885,11.3046875,13,14
2009,2009-08-22 00:00:00,2009-08-23 16:00:00,0.22956526614872752,0.1362216567152111,14.390625,22,14
2009,2009-09-10 14:00:00,2009-09-11 19:00:00,0.19237222666806914,0.14280996058438614,10.546875,19,14
2009,2009-10-15 22:00:00,2009-10-20 14:00:00,0.2222058262671988,0.13512158826362847,10.3125,50,14
2009,2009-10-30 07:00:00,2009-10-31 11:00:00,0.1891780713984254,0.1394597983275105,10.7578125,14,14
2009,2009-11-02 11:00:00,2009-11-04 15:00:00,0.18092195422285448,0.13684133946116503,11.15625,14,14
2009,2009-12-19 10:00:00,2009-12-21 16:00:00,0.2317318241284156,0.1369507033601743,10.1328125,30,14
2009,2009-12-24 19:00:00,2009-12-29 06:00:00,0.18594145095205925,0.13410947399472223,17.03125,40,14
2010,2010-01-23 06:00:00,2010-01-26 08:00:00,0.16927368488156963,0.13418943898409186,11.1640625,19,15
2010,2010-01-31 01:00:00,2010-02-01 01:00:00,0.1785476790865214,0.134421064223555,8.453125,8,15
2010,2010-02-06 04:00:00,2010-02-08 09:00:00,0.21215418145273462,0.13788175989572435,11.1796875,33,15
2010,2010-02-11 10:00:00,2010-02-13 12:00:00,0.16220458160191703,0.13680406763800987,11.125,10,15
2010,2010-02-25 07:00:00,2010-02-26 10:00:00,0.17313804004143524,0.13908653064780468,11.5625,11,15
2010,2010-02-28 11:00:00,2010-03-01 13:00:00,0.15563269346997685,0.141377225856082,11.984375,8,15
2010,2010-03-03 02:00:00,2010-03-07 08:00:00,0.20547760343652882,0.1340507248703021,10.1328125,41,15
2010,2010-03-12 22:00:00,2010-03-19 03:00:00,0.1955083420130667,0.13447760025057157,11.7109375,60,15
2010,2010-03-27 09:00:00,2010-03-31 02:00:00,0.20338392790658327,0.13411069110713775,9.90625,37,15
2010,2010-05-25 11:00:00,2010-05-27 00:00:00,0.20612690731483752,0.1343482278539248,11.7265625,11,15
2010,2010-08-28 14:00:00,2010-08-29 16:00:00,0.15408191769616497,0.13424821331473055,13.5234375,8,15
2010,2010-09-02 02:00:00,2010-09-04 20:00:00,0.38320695314794795,0.13664315765567472,15.7421875,46,15
2010,2010-09-17 20:00:00,2010-09-22 00:00:00,0.25662819053108704,0.13412897455067863,16.921875,69,15
2010,2010-09-30 15:00:00,2010-10-01 20:00:00,0.17001262440739323,0.13618332011413875,10.75,14,15
2010,2010-10-03 20:00:00,2010-10-05 10:00:00,0.14852412363055317,0.1344624591162459,8.1875,10,15
2010,2010-12-02 07:00:00,2010-12-07 14:00:00,0.20925942443905354,0.13450777679204648,15.3125,28,15
2010,2010-12-20 10:00:00,2010-12-27 19:00:00,0.21883036449118615,0.13413697096899696,13.0625,65,15
