Domain_ID,2004
1,6163.785380876961
2,6095.581152995594
3,6017.436800008372
4,5912.780967192852
5,5742.345968296413
6,5490.5493366031915
7,5417.296809769328
8,5366.451918831095
9,5311.450560167688
10,5247.311236736214
11,5182.866843948816
12,5097.227038147126
13,5021.954253358441
14,4929.701514181634
15,4852.477320514876
16,4778.677266272565
17,4670.010564415308
18,4570.155054222594
19,4493.073777845619
20,4411.036094723153
21,4298.552642658062
22,4169.590119378048
23,4055.822457392292
24,3929.6479823094555
25,3832.5566186466017
26,3740.07298770441
27,3647.5893567622174
28,3534.956673168926
29,3403.370885683084
30,3284.7256517654637
31,3168.942886006215
32,3046.837268599635
33,2912.613401431497
34,2772.023282847425
35,2641.9858415858357
36,2534.7946560157466
37,2444.7268119802116
38,2401.856046741223
39,2356.634496658016
40,2329.744749148504
41,2304.1580891854014
42,2280.445401633973
43,2257.1687762219694
44,2233.8309221080385
45,2209.0579317053775
46,2180.873176658864
47,2147.193816795619
48,2114.2348352538306
49,2095.5967859516268
50,2081.823275089811
51,2057.7454277311335
52,2028.3082757910356
53,1986.3817910265175
54,1927.2721990674731
55,1837.0235568605945
56,1726.1826419480608
57,1656.4253750211442
58,1565.8731514169717
59,1475.1340680343915
60,1385.189302793634
61,1295.2445375528769
62,1187.3108192639775
63,1097.36605402322
64,1007.2216080687822
65,916.796045716852
66,815.3186359476063
67,689.6905241631089
68,563.2209756131283
69,449.47182097363975
70,350.9013217507163
71,261.48084293638794
72,191.31628467667588
73,151.2102025373374
74,104.71209445854174
75,55.81150893908921
76,18.85871802996826
77,6.161241038248363
78,0.0
79,26.620639503840266
80,70.66184459670922
81,145.54073140289393
82,214.65801268826453
83,286.7839585729175
84,364.69639621579563
85,460.0947271545533
86,549.2676012992742
87,616.7771222244714
88,678.4553485129964
89,744.8128481185181
90,817.2636408611083
