gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,-5.161872671128913,-4.156947362585862,0.8650648987606131
2,-4.817031833002693,-4.241066010740577,0.9111432396230524
3,-4.10362895108774,-4.060763451099012,0.9542973172284124
4,-3.48060058143883,-3.792542143703787,0.9740991661119354
5,-3.3541814176564,-3.5731259434838,0.9858282798624548
6,-3.5182216206893826,-3.377983782168467,0.9878809281432499
7,-3.040707011739869,-3.0439926259908443,0.9970074512732064
8,-2.454863027515876,-2.685567732816725,0.9960916962281164
9,-2.1884067279574992,-2.4152932872894173,0.9924922920630853
10,-2.052759904664799,-2.199514969618198,0.9910727539075198
11,-1.972783971759418,-2.00700013649414,0.9877012746761518
12,-1.6748870013856503,-1.7209604316316092,0.9836544489728254
13,-1.4411509389634376,-1.4693658334724216,0.9727718927344192
14,-1.1678030254306577,-1.2405258151044993,0.9490194556326514
15,-0.850030649490327,-1.0430342882699344,0.8985438056800311
16,-0.6025088329241953,-0.8856501239972149,0.8422210139148215
17,-0.692577821843497,-0.7996025123484594,0.8855120025932756
18,-0.5816062426447388,-0.6733032744427159,0.8702893578775546
19,-0.30635476908573767,-0.5060990985925454,0.7843330391661382
20,-0.12755020356253227,-0.35697684646115385,0.6291073210688505
21,-0.04362954302114304,-0.19869298796138954,0.46533368927100405
22,-0.0021500153745364512,-0.06542320360357311,0.1385388399165013
23,0.03673559660273895,0.058755737647241305,0.1466553621534078
24,0.047388326379405044,0.17994568107528924,0.5280016467267967
25,0.22524920384576036,0.34514325694069087,0.7649123559754649
26,0.45604750129386956,0.5261945244976953,0.825001548082417
27,0.7932520651891537,0.7218305966669682,0.808200473310891
28,0.9926737820850576,0.8690012318854239,0.7857117274566233
29,1.1797578528400663,0.9671665996272523,0.7474212066096019
30,1.3338549922277707,1.0030536466951316,0.7013359831355858
31,1.2854643424913774,0.9204943563658337,0.6567940485108387
32,1.067150235245481,0.7287045046712782,0.5961904109460444
33,0.6880802859195683,0.47310518779084715,0.537776435726516
34,0.2130608496970126,0.18154060465633293,0.367456001940757
35,-0.1607472605386647,-0.10616015245194546,0.4868349489052043
36,-0.5650333255588521,-0.3956188060477401,0.8436294119993334
37,-0.9003917514746718,-0.6395704332405712,0.8390605738029707
38,-1.0276237924078486,-0.7996546945308505,0.8852527725686825
39,-1.078805563410242,-0.8977193117116855,0.9271271769202708
40,-1.032476674287318,-0.9363035443031328,0.9679315513022719
41,-0.9437558905301557,-0.9410857443291177,0.9926512427618633
42,-0.8740952858829587,-0.9395245401959651,0.9964183291094761
43,-0.825273336790724,-0.9399319440273025,0.9893389119332592
44,-0.8911556766246577,-0.971925541814828,0.9911547453756213
45,-0.9106814908898742,-1.011977889910865,0.9890248661661112
46,-0.963498055686523,-1.0608569563707877,0.9908214224806201
47,-1.064748787487133,-1.1231011196884348,0.9967885913467465
48,-1.1665884003340579,-1.1963552879803823,0.998874325329343
49,-1.288459669351687,-1.2757558167532475,0.997701339843673
50,-1.422158179330836,-1.3414744470542577,0.9926938919352503
51,-1.4656451551126337,-1.3724640120207048,0.9898514027824912
52,-1.4306657557698599,-1.35502547342848,0.9902286467571406
53,-1.287838929812824,-1.2617004919317654,0.9934229289974056
54,-1.2309895997277636,-1.156099153274967,0.9925753904916627
55,-0.9844384273847027,-0.981395738893836,0.996291141208141
56,-0.7133138802876602,-0.8028385296872127,0.9789399952930575
57,-0.5901218366818284,-0.6534197639121179,0.965604698680798
58,-0.48147516269809787,-0.5227776438721415,0.9414741875470958
59,-0.297346714694595,-0.388437558341403,0.8538518198814797
60,-0.28710570488665327,-0.29788142434973663,0.8347656100146221
61,-0.18347690166410757,-0.19919466912789505,0.6876900570348501
62,-0.17277246445482888,-0.12490378352095852,0.4663058087276827
63,-0.07059386429764344,-0.039851863359642095,0.062123352447570945
64,0.08064935961292577,0.045030065871278245,0.047458454373922376
65,0.14914967134618565,0.09920544819566425,0.14431745382070993
66,0.2343408853508663,0.12886853645629018,0.1619471768648817
67,0.17521332909609555,0.10112134330793808,0.09989364424567426
68,0.03539347046453258,0.026718376856291273,0.007464473434292018
69,-0.06745335103059916,-0.07145902845089701,0.04322564185269462
70,-0.08008397306066399,-0.19120269462605302,0.1893139500990797
71,-0.20454591431380323,-0.37830712262415145,0.42439153280006003
72,-0.4322451927500879,-0.6367500667043727,0.662043460358078
73,-0.7322254738093761,-0.962489826847325,0.8299967952311067
74,-1.0836097162698934,-1.3597100541214986,0.9216369430521404
75,-1.5539311893235208,-1.8191330157132632,0.9745974086984173
76,-2.1745853083895783,-2.3536758881532744,0.9965423587627983
77,-2.857147761937358,-2.9145293392615144,0.996237912484208
78,-3.6726596247639463,-3.482002202691774,0.9835753617596877
79,-4.2050001339009215,-3.9435969630868835,0.9742104467705452
80,-4.570132182998532,-4.291653725127338,0.9691110703050613
81,-4.744156290910451,-4.509085342807264,0.9677481443716615
82,-4.820956531741376,-4.604787795688935,0.9669212473968958
83,-4.685719523843363,-4.546877876076643,0.9676868120125109
84,-4.58142749139679,-4.40875169474122,0.965241088457023
85,-4.215393990855591,-4.078757457029816,0.972044666158626
86,-3.5504459533648514,-3.5515422267927166,0.9874292539785605
87,-2.724337687032494,-2.9210985552512927,0.9860609299022288
88,-1.9199880399471112,-2.299640922771035,0.9143766198368097
89,-0.9896828536956491,-1.747022639077254,0.7064398493440069
90,-0.10199424507272851,-1.3790000767523758,0.4482770606443741
