gis,year,setback_free_m,setback_prescribed_m,managed_free,managed_prescribed
13,1987,32.3,32.3,True,True
13,1988,32.3,32.3,True,True
13,1989,32.3,32.3,True,True
13,1990,32.3,32.3,True,True
13,1991,22.299999999999997,22.299999999999997,True,True
13,1992,22.299999999999997,22.299999999999997,True,True
13,1993,22.299999999999997,22.299999999999997,True,True
13,1994,22.299999999999997,22.299999999999997,True,True
13,1995,22.299999999999997,22.299999999999997,True,True
13,1996,22.299999999999997,22.299999999999997,True,True
13,1997,22.299999999999997,22.299999999999997,True,True
13,1998,22.299999999999997,22.299999999999997,True,True
13,1999,22.299999999999997,72.3,True,True
13,2000,12.299999999999997,62.3,True,True
13,2001,12.299999999999997,62.3,True,True
13,2002,12.299999999999997,62.3,True,True
13,2003,12.299999999999997,62.3,True,True
13,2004,12.299999999999997,62.3,True,True
14,1984,60.1,60.1,True,True
14,1985,60.1,60.1,True,True
14,1986,60.1,60.1,True,True
14,1987,60.1,60.1,True,True
14,1988,60.1,60.1,True,True
14,1989,60.1,60.1,True,True
14,1990,50.1,50.1,True,True
14,1991,50.1,50.1,True,True
14,1992,50.1,50.1,True,True
14,1993,50.1,50.1,True,True
14,1994,50.1,50.1,True,True
14,1995,50.1,50.1,True,True
14,1996,50.1,50.1,True,True
14,1997,50.1,50.1,True,True
14,1998,50.1,50.1,True,True
14,1999,50.1,70.1,True,True
14,2000,50.1,70.1,True,True
14,2001,50.1,70.1,True,True
14,2002,40.1,60.099999999999994,True,True
14,2003,40.1,60.099999999999994,True,True
14,2004,40.1,60.099999999999994,True,True
15,1984,40.9,40.9,True,True
15,1985,40.9,40.9,True,True
15,1986,40.9,40.9,True,True
15,1987,40.9,40.9,True,True
15,1988,40.9,40.9,True,True
15,1989,40.9,40.9,True,True
15,1990,40.9,40.9,True,True
15,1991,40.9,40.9,True,True
15,1992,40.9,40.9,True,True
15,1993,40.9,40.9,True,True
15,1994,40.9,40.9,True,True
15,1995,40.9,40.9,True,True
15,1996,40.9,40.9,True,True
15,1997,40.9,40.9,True,True
15,1998,40.9,40.9,True,True
15,1999,40.9,40.9,True,True
15,2000,40.9,40.9,True,True
15,2001,40.9,40.9,True,True
15,2002,40.9,40.9,True,True
15,2003,40.9,40.9,True,True
15,2004,30.9,30.9,True,True
16,1984,1.4,1.4,True,True
16,1985,1.4,1.4,True,True
16,1986,1.4,1.4,True,True
16,1987,1.4,1.4,True,True
16,1988,1.4,1.4,True,True
16,1989,1.4,1.4,True,True
16,1990,1.4,1.4,True,True
16,1991,1.4,1.4,True,True
16,1992,1.4,1.4,True,True
16,1993,1.4,1.4,True,True
16,1994,1.4,1.4,True,True
16,1995,1.4,1.4,True,True
16,1996,1.4,1.4,True,True
16,1997,1.4,1.4,True,True
16,1998,1.4,1.4,True,True
16,1999,1.4,1.4,True,True
16,2000,1.4,1.4,True,True
16,2001,1.4,1.4,True,True
16,2002,1.4,1.4,True,True
16,2003,1.4,1.4,True,True
16,2004,1.4,1.4,True,True
17,1984,92.7,92.7,True,True
17,1985,92.7,92.7,True,True
17,1986,92.7,92.7,True,True
17,1987,92.7,92.7,True,True
17,1988,92.7,92.7,True,True
17,1989,92.7,92.7,True,True
17,1990,92.7,92.7,True,True
17,1991,92.7,92.7,True,True
17,1992,92.7,92.7,True,True
17,1993,92.7,92.7,True,True
17,1994,92.7,92.7,True,True
17,1995,92.7,92.7,True,True
17,1996,92.7,92.7,True,True
17,1997,92.7,92.7,True,True
17,1998,92.7,92.7,True,True
17,1999,92.7,92.7,True,True
17,2000,92.7,92.7,True,True
17,2001,92.7,92.7,True,True
17,2002,92.7,92.7,True,True
17,2003,92.7,92.7,True,True
17,2004,92.7,92.7,True,True
18,1984,120.9,120.9,True,True
18,1985,120.9,120.9,True,True
18,1986,120.9,120.9,True,True
18,1987,120.9,120.9,True,True
18,1988,120.9,120.9,True,True
18,1989,120.9,120.9,True,True
18,1990,120.9,120.9,True,True
18,1991,120.9,120.9,True,True
18,1992,120.9,120.9,True,True
18,1993,120.9,120.9,True,True
18,1994,120.9,120.9,True,True
18,1995,120.9,120.9,True,True
18,1996,120.9,120.9,True,True
18,1997,120.9,120.9,True,True
18,1998,120.9,120.9,True,True
18,1999,120.9,120.9,True,True
18,2000,120.9,120.9,True,True
18,2001,120.9,120.9,True,True
18,2002,120.9,120.9,True,True
18,2003,120.9,120.9,True,True
18,2004,120.9,120.9,True,True
19,1984,127.7,127.7,True,True
19,1985,127.7,127.7,True,True
19,1986,127.7,127.7,True,True
19,1987,127.7,127.7,True,True
19,1988,127.7,127.7,True,True
19,1989,127.7,127.7,True,True
19,1990,127.7,127.7,True,True
19,1991,127.7,127.7,True,True
19,1992,127.7,127.7,True,True
19,1993,127.7,127.7,True,True
19,1994,127.7,127.7,True,True
19,1995,127.7,127.7,True,True
19,1996,127.7,127.7,True,True
19,1997,127.7,127.7,True,True
19,1998,127.7,127.7,True,True
19,1999,127.7,127.7,True,True
19,2000,127.7,127.7,True,True
19,2001,127.7,127.7,True,True
19,2002,127.7,127.7,True,True
19,2003,127.7,127.7,True,True
19,2004,127.7,127.7,True,True
20,1984,51.6,51.6,True,True
20,1985,51.6,51.6,True,True
20,1986,51.6,51.6,True,True
20,1987,51.6,51.6,True,True
20,1988,51.6,51.6,True,True
20,1989,51.6,51.6,True,True
20,1990,51.6,51.6,True,True
20,1991,51.6,51.6,True,True
20,1992,51.6,51.6,True,True
20,1993,51.6,51.6,True,True
20,1994,51.6,51.6,True,True
20,1995,51.6,51.6,True,True
20,1996,51.6,51.6,True,True
20,1997,51.6,51.6,True,True
20,1998,51.6,51.6,True,True
20,1999,51.6,51.6,True,True
20,2000,51.6,51.6,True,True
20,2001,51.6,51.6,True,True
20,2002,51.6,51.6,True,True
20,2003,51.6,51.6,True,True
20,2004,51.6,51.6,True,True
32,1984,197.5,197.5,True,True
32,1985,197.5,197.5,True,True
32,1986,197.5,197.5,True,True
32,1987,197.5,197.5,True,True
32,1988,197.5,197.5,True,True
32,1989,197.5,197.5,True,True
32,1990,207.5,207.5,True,True
32,1991,207.5,207.5,True,True
32,1992,207.5,207.5,True,True
32,1993,207.5,207.5,True,True
32,1994,207.5,207.5,True,True
32,1995,207.5,207.5,True,True
32,1996,207.5,207.5,True,True
32,1997,207.5,207.5,True,True
32,1998,207.5,207.5,True,True
32,1999,207.5,207.5,True,True
32,2000,207.5,207.5,True,True
32,2001,207.5,207.5,True,True
32,2002,207.5,207.5,True,True
32,2003,207.5,207.5,True,True
32,2004,207.5,207.5,True,True
33,1984,163.1,163.1,True,True
33,1985,163.1,163.1,True,True
33,1986,163.1,163.1,True,True
33,1987,163.1,163.1,True,True
33,1988,163.1,163.1,True,True
33,1989,163.1,163.1,True,True
33,1990,163.1,163.1,True,True
33,1991,163.1,163.1,True,True
33,1992,163.1,163.1,True,True
33,1993,173.1,173.1,True,True
33,1994,173.1,173.1,True,True
33,1995,173.1,173.1,True,True
33,1996,173.1,173.1,True,True
33,1997,173.1,173.1,True,True
33,1998,173.1,173.1,True,True
33,1999,173.1,173.1,True,True
33,2000,173.1,173.1,True,True
33,2001,173.1,173.1,True,True
33,2002,173.1,173.1,True,True
33,2003,173.1,173.1,True,True
33,2004,173.1,173.1,True,True
34,1984,199.8,199.8,True,True
34,1985,199.8,199.8,True,True
34,1986,199.8,199.8,True,True
34,1987,199.8,199.8,True,True
34,1988,199.8,199.8,True,True
34,1989,199.8,199.8,True,True
34,1990,199.8,199.8,True,True
34,1991,199.8,199.8,True,True
34,1992,199.8,199.8,True,True
34,1993,199.8,199.8,True,True
34,1994,199.8,199.8,True,True
34,1995,199.8,199.8,True,True
34,1996,199.8,199.8,True,True
34,1997,199.8,199.8,True,True
34,1998,199.8,199.8,True,True
34,1999,199.8,199.8,True,True
34,2000,199.8,199.8,True,True
34,2001,199.8,199.8,True,True
34,2002,199.8,199.8,True,True
34,2003,199.8,199.8,True,True
34,2004,199.8,199.8,True,True
35,1984,182.9,182.9,True,True
35,1985,182.9,182.9,True,True
35,1986,182.9,182.9,True,True
35,1987,182.9,182.9,True,True
35,1988,182.9,182.9,True,True
35,1989,182.9,182.9,True,True
35,1990,182.9,182.9,True,True
35,1991,182.9,182.9,True,True
35,1992,182.9,182.9,True,True
35,1993,182.9,182.9,True,True
35,1994,182.9,182.9,True,True
35,1995,182.9,182.9,True,True
35,1996,182.9,182.9,True,True
35,1997,182.9,182.9,True,True
35,1998,182.9,182.9,True,True
35,1999,182.9,182.9,True,True
35,2000,182.9,182.9,True,True
35,2001,182.9,182.9,True,True
35,2002,182.9,182.9,True,True
35,2003,182.9,182.9,True,True
35,2004,182.9,182.9,True,True
36,1984,338.8,338.8,True,True
36,1985,338.8,338.8,True,True
36,1986,338.8,338.8,True,True
36,1987,328.8,328.8,True,True
36,1988,328.8,328.8,True,True
36,1989,328.8,328.8,True,True
36,1990,328.8,328.8,True,True
36,1991,328.8,328.8,True,True
36,1992,328.8,328.8,True,True
36,1993,328.8,328.8,True,True
36,1994,328.8,328.8,True,True
36,1995,328.8,328.8,True,True
36,1996,328.8,328.8,True,True
36,1997,328.8,328.8,True,True
36,1998,328.8,328.8,True,True
36,1999,328.8,328.8,True,True
36,2000,328.8,328.8,True,True
36,2001,328.8,328.8,True,True
36,2002,328.8,328.8,True,True
36,2003,328.8,328.8,True,True
36,2004,328.8,328.8,True,True
37,1984,314.9,314.9,True,True
37,1985,314.9,314.9,True,True
37,1986,304.9,304.9,True,True
37,1987,304.9,304.9,True,True
37,1988,304.9,304.9,True,True
37,1989,304.9,304.9,True,True
37,1990,304.9,304.9,True,True
37,1991,304.9,304.9,True,True
37,1992,304.9,304.9,True,True
37,1993,304.9,304.9,True,True
37,1994,304.9,304.9,True,True
37,1995,304.9,304.9,True,True
37,1996,304.9,304.9,True,True
37,1997,304.9,304.9,True,True
37,1998,304.9,304.9,True,True
37,1999,304.9,304.9,True,True
37,2000,304.9,304.9,True,True
37,2001,304.9,304.9,True,True
37,2002,304.9,304.9,True,True
37,2003,304.9,304.9,True,True
37,2004,304.9,304.9,True,True
38,1984,272.1,272.1,True,True
38,1985,272.1,272.1,True,True
38,1986,262.1,262.1,True,True
38,1987,262.1,262.1,True,True
38,1988,262.1,262.1,True,True
38,1989,262.1,262.1,True,True
38,1990,262.1,262.1,True,True
38,1991,262.1,262.1,True,True
38,1992,262.1,262.1,True,True
38,1993,262.1,262.1,True,True
38,1994,252.10000000000002,252.10000000000002,True,True
38,1995,252.10000000000002,252.10000000000002,True,True
38,1996,252.10000000000002,252.10000000000002,True,True
38,1997,252.10000000000002,252.10000000000002,True,True
38,1998,252.10000000000002,252.10000000000002,True,True
38,1999,252.10000000000002,252.10000000000002,True,True
38,2000,252.10000000000002,252.10000000000002,True,True
38,2001,252.10000000000002,252.10000000000002,True,True
38,2002,252.10000000000002,252.10000000000002,True,True
38,2003,252.10000000000002,252.10000000000002,True,True
38,2004,252.10000000000002,252.10000000000002,True,True
39,1984,220.8,220.8,True,True
39,1985,210.8,210.8,True,True
39,1986,210.8,210.8,True,True
39,1987,210.8,210.8,True,True
39,1988,210.8,210.8,True,True
39,1989,200.8,200.8,True,True
39,1990,200.8,200.8,True,True
39,1991,200.8,200.8,True,True
39,1992,200.8,200.8,True,True
39,1993,200.8,200.8,True,True
39,1994,200.8,200.8,True,True
39,1995,200.8,200.8,True,True
39,1996,200.8,200.8,True,True
39,1997,200.8,200.8,True,True
39,1998,200.8,200.8,True,True
39,1999,200.8,200.8,True,True
39,2000,200.8,200.8,True,True
39,2001,200.8,200.8,True,True
39,2002,200.8,200.8,True,True
39,2003,200.8,200.8,True,True
39,2004,190.8,190.8,True,True
40,1984,205.1,205.1,True,True
40,1985,205.1,205.1,True,True
40,1986,195.1,195.1,True,True
40,1987,195.1,195.1,True,True
40,1988,195.1,195.1,True,True
40,1989,195.1,195.1,True,True
40,1990,195.1,195.1,True,True
40,1991,195.1,195.1,True,True
40,1992,195.1,195.1,True,True
40,1993,195.1,195.1,True,True
40,1994,195.1,195.1,True,True
40,1995,185.1,185.1,True,True
40,1996,185.1,185.1,True,True
40,1997,185.1,185.1,True,True
40,1998,185.1,185.1,True,True
40,1999,185.1,185.1,True,True
40,2000,185.1,185.1,True,True
40,2001,185.1,185.1,True,True
40,2002,185.1,185.1,True,True
40,2003,185.1,185.1,True,True
40,2004,185.1,185.1,True,True
41,1984,193.9,193.9,True,True
41,1985,193.9,193.9,True,True
41,1986,193.9,193.9,True,True
41,1987,193.9,193.9,True,True
41,1988,193.9,193.9,True,True
41,1989,183.9,183.9,True,True
41,1990,183.9,183.9,True,True
41,1991,183.9,183.9,True,True
41,1992,183.9,183.9,True,True
41,1993,183.9,183.9,True,True
41,1994,183.9,183.9,True,True
41,1995,183.9,183.9,True,True
41,1996,183.9,183.9,True,True
41,1997,183.9,183.9,True,True
41,1998,183.9,183.9,True,True
41,1999,183.9,183.9,True,True
41,2000,183.9,183.9,True,True
41,2001,173.9,173.9,True,True
41,2002,173.9,173.9,True,True
41,2003,173.9,173.9,True,True
41,2004,173.9,173.9,True,True
42,1984,169.6,169.6,True,True
42,1985,169.6,169.6,True,True
42,1986,169.6,169.6,True,True
42,1987,169.6,169.6,True,True
42,1988,169.6,169.6,True,True
42,1989,169.6,169.6,True,True
42,1990,169.6,169.6,True,True
42,1991,169.6,169.6,True,True
42,1992,169.6,169.6,True,True
42,1993,159.6,159.6,True,True
42,1994,159.6,159.6,True,True
42,1995,159.6,159.6,True,True
42,1996,159.6,159.6,True,True
42,1997,159.6,159.6,True,True
42,1998,159.6,159.6,True,True
42,1999,159.6,159.6,True,True
42,2000,159.6,159.6,True,True
42,2001,159.6,159.6,True,True
42,2002,159.6,159.6,True,True
42,2003,159.6,159.6,True,True
42,2004,159.6,159.6,True,True
43,1984,164.4,164.4,True,True
43,1985,164.4,164.4,True,True
43,1986,164.4,164.4,True,True
43,1987,164.4,164.4,True,True
43,1988,164.4,164.4,True,True
43,1989,164.4,164.4,True,True
43,1990,164.4,164.4,True,True
43,1991,164.4,164.4,True,True
43,1992,164.4,164.4,True,True
43,1993,164.4,164.4,True,True
43,1994,164.4,164.4,True,True
43,1995,164.4,164.4,True,True
43,1996,164.4,164.4,True,True
43,1997,164.4,164.4,True,True
43,1998,154.4,154.4,True,True
43,1999,154.4,154.4,True,True
43,2000,154.4,154.4,True,True
43,2001,154.4,154.4,True,True
43,2002,154.4,154.4,True,True
43,2003,154.4,154.4,True,True
43,2004,154.4,154.4,True,True
44,1984,170.4,170.4,True,True
44,1985,170.4,170.4,True,True
44,1986,170.4,170.4,True,True
44,1987,170.4,170.4,True,True
44,1988,170.4,170.4,True,True
44,1989,170.4,170.4,True,True
44,1990,170.4,170.4,True,True
44,1991,160.4,160.4,True,True
44,1992,160.4,160.4,True,True
44,1993,160.4,160.4,True,True
44,1994,160.4,160.4,True,True
44,1995,160.4,160.4,True,True
44,1996,160.4,160.4,True,True
44,1997,160.4,160.4,True,True
44,1998,160.4,160.4,True,True
44,1999,160.4,160.4,True,True
44,2000,160.4,160.4,True,True
44,2001,160.4,160.4,True,True
44,2002,150.4,150.4,True,True
44,2003,150.4,150.4,True,True
44,2004,150.4,150.4,True,True
45,1984,172.6,172.6,True,True
45,1985,172.6,172.6,True,True
45,1986,172.6,172.6,True,True
45,1987,172.6,172.6,True,True
45,1988,172.6,172.6,True,True
45,1989,172.6,172.6,True,True
45,1990,172.6,172.6,True,True
45,1991,172.6,172.6,True,True
45,1992,172.6,172.6,True,True
45,1993,172.6,172.6,True,True
45,1994,162.6,162.6,True,True
45,1995,162.6,162.6,True,True
45,1996,162.6,162.6,True,True
45,1997,162.6,162.6,True,True
45,1998,162.6,162.6,True,True
45,1999,162.6,162.6,True,True
45,2000,162.6,162.6,True,True
45,2001,162.6,162.6,True,True
45,2002,162.6,162.6,True,True
45,2003,162.6,162.6,True,True
45,2004,162.6,162.6,True,True
46,1984,162.2,162.2,True,True
46,1985,162.2,162.2,True,True
46,1986,162.2,162.2,True,True
46,1987,162.2,162.2,True,True
46,1988,162.2,162.2,True,True
46,1989,162.2,162.2,True,True
46,1990,162.2,162.2,True,True
46,1991,162.2,162.2,True,True
46,1992,162.2,162.2,True,True
46,1993,162.2,162.2,True,True
46,1994,162.2,162.2,True,True
46,1995,162.2,162.2,True,True
46,1996,152.2,152.2,True,True
46,1997,152.2,152.2,True,True
46,1998,152.2,152.2,True,True
46,1999,152.2,152.2,True,True
46,2000,152.2,152.2,True,True
46,2001,152.2,152.2,True,True
46,2002,152.2,152.2,True,True
46,2003,152.2,152.2,True,True
46,2004,152.2,152.2,True,True
47,1984,162.2,162.2,True,True
47,1985,162.2,162.2,True,True
47,1986,162.2,162.2,True,True
47,1987,162.2,162.2,True,True
47,1988,152.2,152.2,True,True
47,1989,152.2,152.2,True,True
47,1990,152.2,152.2,True,True
47,1991,152.2,152.2,True,True
47,1992,152.2,152.2,True,True
47,1993,152.2,152.2,True,True
47,1994,152.2,152.2,True,True
47,1995,152.2,152.2,True,True
47,1996,152.2,152.2,True,True
47,1997,152.2,152.2,True,True
47,1998,142.2,142.2,True,True
47,1999,142.2,142.2,True,True
47,2000,142.2,142.2,True,True
47,2001,142.2,142.2,True,True
47,2002,142.2,142.2,True,True
47,2003,142.2,142.2,True,True
47,2004,142.2,142.2,True,True
48,1984,161.2,161.2,True,True
48,1985,161.2,161.2,True,True
48,1986,161.2,161.2,True,True
48,1987,161.2,161.2,True,True
48,1988,161.2,161.2,True,True
48,1989,161.2,161.2,True,True
48,1990,151.2,151.2,True,True
48,1991,151.2,151.2,True,True
48,1992,151.2,151.2,True,True
48,1993,151.2,151.2,True,True
48,1994,151.2,151.2,True,True
48,1995,151.2,151.2,True,True
48,1996,151.2,151.2,True,True
48,1997,151.2,151.2,True,True
48,1998,151.2,151.2,True,True
48,1999,151.2,151.2,True,True
48,2000,141.2,141.2,True,True
48,2001,141.2,141.2,True,True
48,2002,141.2,141.2,True,True
48,2003,141.2,141.2,True,True
48,2004,141.2,141.2,True,True
49,1984,121.6,121.6,True,True
49,1985,111.6,111.6,True,True
49,1986,111.6,111.6,True,True
49,1987,111.6,111.6,True,True
49,1988,111.6,111.6,True,True
49,1989,111.6,111.6,True,True
49,1990,111.6,111.6,True,True
49,1991,111.6,111.6,True,True
49,1992,101.6,101.6,True,True
49,1993,101.6,101.6,True,True
49,1994,101.6,101.6,True,True
49,1995,101.6,101.6,True,True
49,1996,101.6,101.6,True,True
49,1997,101.6,101.6,True,True
49,1998,101.6,101.6,True,True
49,1999,101.6,101.6,True,True
49,2000,101.6,101.6,True,True
49,2001,101.6,101.6,True,True
49,2002,91.6,91.6,True,True
49,2003,91.6,91.6,True,True
49,2004,91.6,91.6,True,True
50,1984,128.8,128.8,True,True
50,1985,128.8,128.8,True,True
50,1986,118.80000000000001,118.80000000000001,True,True
50,1987,118.80000000000001,118.80000000000001,True,True
50,1988,118.80000000000001,118.80000000000001,True,True
50,1989,118.80000000000001,118.80000000000001,True,True
50,1990,118.80000000000001,118.80000000000001,True,True
50,1991,118.80000000000001,118.80000000000001,True,True
50,1992,118.80000000000001,118.80000000000001,True,True
50,1993,118.80000000000001,118.80000000000001,True,True
50,1994,108.80000000000001,108.80000000000001,True,True
50,1995,108.80000000000001,108.80000000000001,True,True
50,1996,108.80000000000001,108.80000000000001,True,True
50,1997,108.80000000000001,108.80000000000001,True,True
50,1998,108.80000000000001,108.80000000000001,True,True
50,1999,108.80000000000001,108.80000000000001,True,True
50,2000,108.80000000000001,108.80000000000001,True,True
50,2001,108.80000000000001,108.80000000000001,True,True
50,2002,108.80000000000001,108.80000000000001,True,True
50,2003,108.80000000000001,108.80000000000001,True,True
50,2004,98.80000000000001,98.80000000000001,True,True
51,1984,183.1,183.1,True,True
51,1985,183.1,183.1,True,True
51,1986,183.1,183.1,True,True
51,1987,183.1,183.1,True,True
51,1988,173.1,173.1,True,True
51,1989,173.1,173.1,True,True
51,1990,173.1,173.1,True,True
51,1991,173.1,173.1,True,True
51,1992,173.1,173.1,True,True
51,1993,173.1,173.1,True,True
51,1994,173.1,173.1,True,True
51,1995,173.1,173.1,True,True
51,1996,173.1,173.1,True,True
51,1997,163.1,163.1,True,True
51,1998,163.1,163.1,True,True
51,1999,163.1,163.1,True,True
51,2000,163.1,163.1,True,True
51,2001,163.1,163.1,True,True
51,2002,163.1,163.1,True,True
51,2003,163.1,163.1,True,True
51,2004,163.1,163.1,True,True
52,1984,187.8,187.8,True,True
52,1985,177.8,177.8,True,True
52,1986,177.8,177.8,True,True
52,1987,177.8,177.8,True,True
52,1988,177.8,177.8,True,True
52,1989,177.8,177.8,True,True
52,1990,177.8,177.8,True,True
52,1991,167.8,167.8,True,True
52,1992,167.8,167.8,True,True
52,1993,167.8,167.8,True,True
52,1994,167.8,167.8,True,True
52,1995,167.8,167.8,True,True
52,1996,167.8,167.8,True,True
52,1997,167.8,167.8,True,True
52,1998,167.8,167.8,True,True
52,1999,167.8,167.8,True,True
52,2000,167.8,167.8,True,True
52,2001,167.8,167.8,True,True
52,2002,157.8,157.8,True,True
52,2003,157.8,157.8,True,True
52,2004,157.8,157.8,True,True
53,1984,177.7,177.7,True,True
53,1985,177.7,177.7,True,True
53,1986,177.7,177.7,True,True
53,1987,177.7,177.7,True,True
53,1988,167.7,167.7,True,True
53,1989,167.7,167.7,True,True
53,1990,167.7,167.7,True,True
53,1991,167.7,167.7,True,True
53,1992,167.7,167.7,True,True
53,1993,167.7,167.7,True,True
53,1994,167.7,167.7,True,True
53,1995,167.7,167.7,True,True
53,1996,167.7,167.7,True,True
53,1997,167.7,167.7,True,True
53,1998,157.7,157.7,True,True
53,1999,157.7,157.7,True,True
53,2000,157.7,157.7,True,True
53,2001,157.7,157.7,True,True
53,2002,157.7,157.7,True,True
53,2003,157.7,157.7,True,True
53,2004,157.7,157.7,True,True
54,1984,189.1,189.1,True,True
54,1985,179.1,179.1,True,True
54,1986,179.1,179.1,True,True
54,1987,179.1,179.1,True,True
54,1988,179.1,179.1,True,True
54,1989,179.1,179.1,True,True
54,1990,179.1,179.1,True,True
54,1991,179.1,179.1,True,True
54,1992,179.1,179.1,True,True
54,1993,179.1,179.1,True,True
54,1994,179.1,179.1,True,True
54,1995,169.1,169.1,True,True
54,1996,169.1,169.1,True,True
54,1997,169.1,169.1,True,True
54,1998,169.1,169.1,True,True
54,1999,169.1,169.1,True,True
54,2000,169.1,169.1,True,True
54,2001,169.1,169.1,True,True
54,2002,169.1,169.1,True,True
54,2003,169.1,169.1,True,True
54,2004,169.1,169.1,True,True
55,1984,181.6,181.6,True,True
55,1985,181.6,181.6,True,True
55,1986,181.6,181.6,True,True
55,1987,181.6,181.6,True,True
55,1988,181.6,181.6,True,True
55,1989,181.6,181.6,True,True
55,1990,181.6,181.6,True,True
55,1991,181.6,181.6,True,True
55,1992,171.6,171.6,True,True
55,1993,171.6,171.6,True,True
55,1994,171.6,171.6,True,True
55,1995,171.6,171.6,True,True
55,1996,171.6,171.6,True,True
55,1997,171.6,171.6,True,True
55,1998,171.6,171.6,True,True
55,1999,171.6,171.6,True,True
55,2000,171.6,171.6,True,True
55,2001,171.6,171.6,True,True
55,2002,171.6,171.6,True,True
55,2003,171.6,171.6,True,True
55,2004,171.6,171.6,True,True
56,1984,173.6,173.6,True,True
56,1985,173.6,173.6,True,True
56,1986,173.6,173.6,True,True
56,1987,173.6,173.6,True,True
56,1988,173.6,173.6,True,True
56,1989,173.6,173.6,True,True
56,1990,163.6,163.6,True,True
56,1991,163.6,163.6,True,True
56,1992,163.6,163.6,True,True
56,1993,163.6,163.6,True,True
56,1994,163.6,163.6,True,True
56,1995,163.6,163.6,True,True
56,1996,163.6,163.6,True,True
56,1997,163.6,163.6,True,True
56,1998,163.6,163.6,True,True
56,1999,163.6,163.6,True,True
56,2000,163.6,163.6,True,True
56,2001,163.6,163.6,True,True
56,2002,163.6,163.6,True,True
56,2003,163.6,163.6,True,True
56,2004,163.6,163.6,True,True
57,1984,203.2,203.2,True,True
57,1985,203.2,203.2,True,True
57,1986,203.2,203.2,True,True
57,1987,203.2,203.2,True,True
57,1988,203.2,203.2,True,True
57,1989,193.2,193.2,True,True
57,1990,193.2,193.2,True,True
57,1991,193.2,193.2,True,True
57,1992,193.2,193.2,True,True
57,1993,193.2,193.2,True,True
57,1994,193.2,193.2,True,True
57,1995,193.2,193.2,True,True
57,1996,193.2,193.2,True,True
57,1997,193.2,193.2,True,True
57,1998,193.2,193.2,True,True
57,1999,193.2,193.2,True,True
57,2000,193.2,193.2,True,True
57,2001,193.2,193.2,True,True
57,2002,193.2,193.2,True,True
57,2003,193.2,193.2,True,True
