gis_domain,change_rate_m_yr,lrr_m_yr,lrr_r2
1,-5.697456981095638,-4.7212977725280405,0.8645379216136505
2,-5.406305784612869,-4.807444775302832,0.8933261021786675
3,-4.736855395571365,-4.585311300175674,0.9221316158595669
4,-4.142805070076702,-4.2049109406683876,0.9367246416358744
5,-4.0192296325750245,-3.7657985259725657,0.9323334526352496
6,-3.293784143213725,-3.55687766083167,0.9919625310440973
7,-2.7607049336053024,-2.9758469610324036,0.9967839683227601
8,-2.1240254694538634,-2.414607792492563,0.9885608641041091
9,-1.6797847585688033,-1.9424003423029768,0.9759224392388425
10,-1.37571688783637,-1.5576229102866868,0.9650563552161527
11,-1.215855622269919,-1.255834422137156,0.9610097019948622
12,-0.9430514470674097,-0.9747270144434148,0.9402522384483498
13,-0.7490017664175866,-0.742805912670124,0.9097544233676729
14,-0.5315133937458996,-0.5367076264875661,0.8361001963903232
15,-0.2546125317820042,-0.3524164163521553,0.6326720184920838
16,-0.0627189395157984,-0.220675839096925,0.36408574578225994
17,-0.2283855353493891,-0.18591514418617908,0.4572770559141781
18,-0.21124809225984792,-0.14667796052667392,0.4006511579593508
19,-0.054072042209645586,-0.09977672270122506,0.2307672137288711
20,0.009526196117258223,-0.08864627411084601,0.17622379100838803
21,-0.057732573018711264,-0.12432584393844692,0.40430339495649903
22,-0.16610418607651808,-0.18349355128104514,0.7699267619907972
23,-0.27491890837081884,-0.24905168018108587,0.9355341096696138
24,-0.4253091131941801,-0.31781179250014563,0.9269026652832335
25,-0.4234780148191021,-0.34301423435010886,0.955029814228729
26,-0.3873460337500546,-0.35136639044679335,0.9611092421428603
27,-0.2667733401570331,-0.3390427841391325,0.8765918954549172
28,-0.287072633382104,-0.3558501755233279,0.8502378769156518
29,-0.2950588919154143,-0.3846463381212637,0.820216993644701
30,-0.26758578034778113,-0.4187578279051441,0.7927675256780393
31,-0.35133008993598197,-0.5009419595066229,0.8616247696337538
32,-0.4742939317508899,-0.6113263703140815,0.9362216304937725
33,-0.6928171455831944,-0.7624908042521161,0.9922438270596278
34,-0.9760894058135818,-0.9384542899828232,0.9945117543736914
35,-1.1288246398384216,-1.0821579533742052,0.9817566880634964
36,-1.3380772097481894,-1.2115217475464783,0.9614004293273002
37,-1.5072388215497994,-1.296881095761659,0.9423822897669292
38,-1.4826673979398037,-1.3034323214964725,0.9455891498160127
39,-1.39287019059675,-1.2516108562091761,0.9554712435465432
40,-1.2157490039347068,-1.144055968710539,0.9722050041447345
41,-0.9994689861317057,-1.0028742761153642,0.9877287048515059
42,-0.7991410913748951,-0.8545299274997863,0.9944724436837254
43,-0.6291683007237225,-0.7134867983912924,0.9917706206351704
44,-0.5669840173341981,-0.5961928701845682,0.9951159357070778
45,-0.43124612401261403,-0.47094065457717205,0.9821199883533037
46,-0.3187767899981736,-0.3579653822134739,0.9538643233740999
47,-0.2470286247252261,-0.2592375051323068,0.9126449279760076
48,-0.14940085458001703,-0.1621271783432228,0.7648233010713443
49,-0.06170432781118507,-0.07392794023989847,0.3620513683322383
50,-0.013224362095934339,0.004369594831631832,0.0018758880165018477
51,0.06928299750379666,0.08518403532417569,0.35840524067260526
52,0.16184120194711796,0.1611839069580161,0.5968081977849584
53,0.2609660159273517,0.22555587700461616,0.6686760287438189
54,0.22753793766842137,0.25272378153451114,0.7399169207485758
55,0.3034058157689287,0.2821243021347488,0.7468931449339229
56,0.3876073114563951,0.2969251275380194,0.69743748126355
57,0.3003215251385882,0.26226286356951256,0.7140183115881645
58,0.21132187045541287,0.20803655527084197,0.677340920336814
59,0.2109495346541735,0.15546235201286185,0.5263931137548874
60,0.05276220708665278,0.06593747073424869,0.2539476543045863
61,-0.007400198605864716,-0.013975337203966152,0.01679583407897589
62,-0.15127276998291564,-0.11153608912466226,0.557449157802775
63,-0.2018169695413235,-0.1960229492411038,0.7722522601367591
64,-0.20342701906929506,-0.2796281414650402,0.7925443854811527
65,-0.2946004336303304,-0.39478414845186055,0.8587299345394839
66,-0.37851964052151743,-0.5330939643533894,0.897634664803044
67,-0.6198913292903854,-0.726596863638258,0.972724974397412
68,-0.9620359274264046,-0.9633746299652002,0.9995690816221533
69,-1.2647150763931676,-1.1957045346426187,0.9945880203688006
70,-1.4246945556652464,-1.3918486425143328,0.9933778447595237
71,-1.6227286273494428,-1.5773765478347659,0.9897565305030978
72,-1.8131813692857577,-1.7361713858265844,0.9866482294594062
73,-1.9321635575195615,-1.853073925199151,0.9863266904806551
74,-1.9141508982876076,-1.9145318880263793,0.9894624748613594
75,-1.8896152684162189,-1.9519606738477648,0.9905432147314303
76,-1.9186424459678164,-1.9787620184124062,0.9894580178056617
77,-2.0006461977745857,-1.996987163627975,0.9861152529829235
78,-2.1951094280694634,-2.0137076639854428,0.9748777981913817
79,-2.115928107965556,-1.9284652554734536,0.9734002347272118
80,-1.9304051529567914,-1.7885922904442735,0.9789615803669106
81,-1.6461267475263412,-1.5852899073315287,0.9889165401016675
82,-1.410931962062841,-1.371593434050053,0.9960712779548742
83,-1.1024259929938125,-1.1289641088824034,0.994432616254285
84,-0.9638556541051002,-0.9239264636103052,0.9754409494128662
85,-0.7907361078680879,-0.7266576134104062,0.8995487894949178
86,-0.5228463198372992,-0.5375292800207606,0.6817582598183531
87,-0.29364565171426876,-0.3980266033005474,0.37944504647642174
88,-0.21348112936311736,-0.35152290862858354,0.23872267158883698
89,-0.09586735204393335,-0.3850050874529353,0.2024788061009568
90,-0.052017948135653566,-0.5435320209584127,0.27311975055334037
