FID_duneline_2017_buff_domains,FID_duneline_2017_buffer,BUFF_DIST,ORIG_FID,FID_domains_subset_2_12,Coords,domain_id,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,hotspot,eros_hot,bnour,bnour_yr,bnour_src,armor,editor,edit_date,notes,domain_id_subset,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,317883,32,7851.000000000000000,7852,32.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,327853,33,7820.000000000000000,7821,33.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,327852,33,7819.000000000000000,7820,33.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,327851,33,7818.000000000000000,7819,33.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,337821,34,7787.000000000000000,7788,34.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,337820,34,7786.000000000000000,7787,34.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,337819,34,7785.000000000000000,7786,34.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,347773,35,7738.000000000000000,7739,35.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,347772,35,7737.000000000000000,7738,35.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,347771,35,7736.000000000000000,7737,35.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,357717,36,7681.000000000000000,7682,36.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,357716,36,7680.000000000000000,7681,36.000000000000000
4,1,1.500000000000000,1,4,3901046,5,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,4,357715,36,7679.000000000000000,7680,36.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,367696,37,7659.000000000000000,7660,37.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,367695,37,7658.000000000000000,7659,37.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,367694,37,7657.000000000000000,7658,37.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,367693,37,7656.000000000000000,7657,37.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,377589,38,7551.000000000000000,7552,38.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,377588,38,7550.000000000000000,7551,38.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,377587,38,7549.000000000000000,7550,38.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,377586,38,7548.000000000000000,7549,38.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,387570,39,7531.000000000000000,7532,39.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,387569,39,7530.000000000000000,7531,39.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,387568,39,7529.000000000000000,7530,39.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,397535,40,7495.000000000000000,7496,40.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,397534,40,7494.000000000000000,7495,40.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,397533,40,7493.000000000000000,7494,40.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,407541,41,7500.000000000000000,7501,41.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,407540,41,7499.000000000000000,7500,41.000000000000000
5,1,1.500000000000000,1,5,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,5,407539,41,7498.000000000000000,7499,41.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,417525,42,7483.000000000000000,7484,42.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,417524,42,7482.000000000000000,7483,42.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,417523,42,7481.000000000000000,7482,42.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,427509,43,7466.000000000000000,7467,43.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,427508,43,7465.000000000000000,7466,43.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,427507,43,7464.000000000000000,7465,43.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,437501,44,7457.000000000000000,7458,44.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,437500,44,7456.000000000000000,7457,44.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,437499,44,7455.000000000000000,7456,44.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,447490,45,7445.000000000000000,7446,45.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,447489,45,7444.000000000000000,7445,45.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,447488,45,7443.000000000000000,7444,45.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,457478,46,7432.000000000000000,7433,46.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,457477,46,7431.000000000000000,7432,46.000000000000000
6,1,1.500000000000000,1,6,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,6,457476,46,7430.000000000000000,7431,46.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,467461,47,7414.000000000000000,7415,47.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,467460,47,7413.000000000000000,7414,47.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,467459,47,7412.000000000000000,7413,47.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,477453,48,7405.000000000000000,7406,48.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,477452,48,7404.000000000000000,7405,48.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,477451,48,7403.000000000000000,7404,48.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,487445,49,7396.000000000000000,7397,49.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,487444,49,7395.000000000000000,7396,49.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,487443,49,7394.000000000000000,7395,49.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,497429,50,7379.000000000000000,7380,50.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,497428,50,7378.000000000000000,7379,50.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,497427,50,7377.000000000000000,7378,50.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,507420,51,7369.000000000000000,7370,51.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,507419,51,7368.000000000000000,7369,51.000000000000000
7,1,1.500000000000000,1,7,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,7,507418,51,7367.000000000000000,7368,51.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,517419,52,7367.000000000000000,7368,52.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,517418,52,7366.000000000000000,7367,52.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,517417,52,7365.000000000000000,7366,52.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,527413,53,7360.000000000000000,7361,53.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,527412,53,7359.000000000000000,7360,53.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,527411,53,7358.000000000000000,7359,53.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,537399,54,7345.000000000000000,7346,54.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,537398,54,7344.000000000000000,7345,54.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,537397,54,7343.000000000000000,7344,54.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,547387,55,7332.000000000000000,7333,55.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,547386,55,7331.000000000000000,7332,55.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,547385,55,7330.000000000000000,7331,55.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,557373,56,7317.000000000000000,7318,56.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,557372,56,7316.000000000000000,7317,56.000000000000000
8,1,1.500000000000000,1,8,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,,,0,,,,,,8,557371,56,7315.000000000000000,7316,56.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,567364,57,7307.000000000000000,7308,57.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,567363,57,7306.000000000000000,7307,57.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,567362,57,7305.000000000000000,7306,57.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,577354,58,7296.000000000000000,7297,58.000000000000000
