transect_id,domain_number,line_id,position_1997_m,position_2009_m,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr
dune_32,5,32,7833.58,7850.838,-17.258,-1.4838,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_33,5,33,7809.82,7812.361,-2.541,-0.2185,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_34,5,34,7782.651,7771.76,10.891,0.9364,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_35,5,35,7743.147,7729.279,13.868,1.1924,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_36,5,36,7700.44,7681.128,19.312,1.6605,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_37,6,37,7649.317,7616.36,32.957,2.8337,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_38,6,38,7521.868,7522.706,-0.838,-0.0721,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_39,6,39,7498.848,7503.082,-4.234,-0.364,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_40,6,40,7468.739,7485.506,-16.767,-1.4417,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_41,6,41,7449.401,7491.906,-42.505,-3.6547,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_42,7,42,7435.279,7487.947,-52.668,-4.5285,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_43,7,43,7432.068,7466.208,-34.14,-2.9354,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_44,7,44,7420.984,7437.288,-16.305,-1.4019,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_45,7,45,7411.48,7427.418,-15.938,-1.3704,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_46,7,46,7399.9,7416.099,-16.2,-1.3929,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_47,8,47,7391.972,7400.721,-8.75,-0.7523,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_48,8,48,7384.31,7393.112,-8.802,-0.7568,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_49,8,49,7363.38,7380.917,-17.537,-1.5079,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_50,8,50,7348.42,7369.291,-20.871,-1.7945,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_51,8,51,7346.86,7350.944,-4.085,-0.3512,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_52,9,52,7331.223,7352.902,-21.68,-1.864,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_53,9,53,7314.435,7338.805,-24.371,-2.0954,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_54,9,54,7300.225,7330.772,-30.547,-2.6265,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_55,9,55,7290.34,7315.468,-25.129,-2.1606,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_56,9,56,7275.935,7302.405,-26.471,-2.276,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_57,10,57,7259.554,7289.9,-30.346,-2.6092,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_58,10,58,7246.404,7277.543,-31.139,-2.6774,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_59,10,59,7231.024,7265.185,-34.161,-2.9372,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_60,10,60,7217.51,7252.752,-35.242,-3.0302,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_61,10,61,7201.789,7240.134,-38.345,-3.297,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_62,11,62,7180.502,7228.214,-47.712,-4.1023,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_63,11,63,7161.638,7216.817,-55.179,-4.7444,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_64,11,64,7145.949,7204.448,-58.499,-5.0298,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_65,11,65,7130.026,7186.896,-56.871,-4.8898,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_66,11,66,7118.889,7181.564,-62.675,-5.3889,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_67,12,67,7106.699,7170.324,-63.625,-5.4706,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_68,12,68,7088.388,7149.708,-61.321,-5.2724,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_69,12,69,7068.89,7136.864,-67.974,-5.8445,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_70,12,70,7051.523,7127.751,-76.227,-6.5541,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_71,12,71,7035.408,7112.51,-77.102,-6.6294,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_72,13,72,7019.292,7094.683,-75.391,-6.4822,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_73,13,73,7003.37,7079.166,-75.796,-6.517,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_74,13,74,6987.985,7049.055,-61.069,-5.2508,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_75,13,75,6972.167,7024.019,-51.852,-4.4583,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_76,13,76,6955.62,6995.476,-39.856,-3.4269,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_77,14,77,6939.428,6985.123,-45.694,-3.9289,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_78,14,78,6929.045,6962.796,-33.751,-2.902,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_79,14,79,6913.376,6937.814,-24.437,-2.1012,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_80,14,80,6897.708,6920.718,-23.01,-1.9784,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_81,14,81,6880.668,6908.468,-27.8,-2.3903,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_82,15,82,6862.917,6896.822,-33.905,-2.9152,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_83,15,83,6848.258,6879.633,-31.375,-2.6977,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_84,15,84,6837.823,6856.522,-18.699,-1.6077,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_85,15,85,6818.034,6822.581,-4.546,-0.3909,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_86,15,86,6802.531,6796.233,6.299,0.5416,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_87,16,87,6784.322,6774.809,9.513,0.818,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_88,16,88,6772.061,6757.431,14.63,1.2579,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_89,16,89,6754.669,6740.053,14.615,1.2567,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_90,16,90,6735.4,6720.088,15.312,1.3165,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_91,16,91,6716.13,6699.549,16.581,1.4257,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_92,17,92,6696.861,6694.724,2.137,0.1838,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_93,17,93,6673.13,6683.391,-10.261,-0.8822,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_94,17,94,6651.437,6667.541,-16.104,-1.3846,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_95,17,95,6632.906,6650.099,-17.192,-1.4782,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_96,17,96,6611.189,6631.775,-20.586,-1.77,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_97,18,97,6593.393,6605.498,-12.105,-1.0408,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_98,18,98,6576.87,6585.538,-8.668,-0.7452,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_99,18,99,6561.395,6571.179,-9.784,-0.8413,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_100,18,100,6546.046,6552.521,-6.475,-0.5568,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_101,18,101,6529.988,6534.669,-4.681,-0.4025,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_102,19,102,6516.647,6521.377,-4.729,-0.4066,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_103,19,103,6498.366,6503.196,-4.83,-0.4153,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_104,19,104,6478.983,6485.819,-6.836,-0.5878,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_105,19,105,6463.751,6471.211,-7.46,-0.6414,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_106,19,106,6447.263,6453.973,-6.709,-0.5769,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_107,20,107,6428.789,6435.184,-6.395,-0.5499,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_108,20,108,6410.84,6420.729,-9.889,-0.8503,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_109,20,109,6394.105,6404.603,-10.498,-0.9026,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_110,20,110,6377.37,6385.051,-7.681,-0.6604,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_111,20,111,6363.445,6362.363,1.082,0.093,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_112,21,112,6336.889,6338.791,-1.903,-0.1636,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_113,21,113,6310.095,6314.014,-3.919,-0.3369,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_114,21,114,6285.353,6290.184,-4.831,-0.4154,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_115,21,115,6250.501,6266.595,-16.094,-1.3838,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_116,21,116,6235.192,6236.602,-1.41,-0.1213,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_117,22,117,6209.644,6209.172,0.473,0.0406,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_118,22,118,6177.923,6185.387,-7.464,-0.6418,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_119,22,119,6146.589,6162.059,-15.47,-1.3302,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_120,22,120,6121.795,6137.149,-15.354,-1.3201,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_121,22,121,6097.644,6114.441,-16.796,-1.4442,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_122,23,122,6073.594,6093.279,-19.685,-1.6925,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_123,23,123,6048.962,6074.615,-25.653,-2.2057,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_124,23,124,6024.94,6048.829,-23.889,-2.054,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_125,23,125,6006.558,6024.884,-18.326,-1.5757,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_126,23,126,5988.125,6005.337,-17.212,-1.4799,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_128,24,128,5951.046,5973.444,-22.398,-1.9258,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_129,24,129,5925.992,5959.001,-33.008,-2.8381,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_130,24,130,5907.288,5944.849,-37.56,-3.2295,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_131,24,131,5890.622,5934.583,-43.961,-3.7799,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_132,24,132,5875.504,5908.559,-33.055,-2.8421,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_133,25,133,5853.196,5881.529,-28.333,-2.4361,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_134,25,134,5835.716,5856.004,-20.288,-1.7444,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_135,25,135,5817.998,5835.023,-17.025,-1.4638,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_136,25,136,5792.544,5817.525,-24.981,-2.1479,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_137,25,137,5775.162,5805.016,-29.854,-2.5669,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_138,26,138,5754.86,5790.646,-35.787,-3.077,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_139,26,139,5738.769,5767.798,-29.029,-2.496,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_140,26,140,5726.573,5752.111,-25.538,-2.1958,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_141,26,141,5713.947,5746.271,-32.324,-2.7793,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_142,26,142,5701.28,5718.597,-17.317,-1.4889,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_143,27,143,5686.264,5694.032,-7.768,-0.6679,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_144,27,144,5662.704,5672.293,-9.588,-0.8244,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_145,27,145,5638.505,5649.276,-10.771,-0.9261,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_146,27,146,5621.144,5628.394,-7.25,-0.6234,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_147,27,147,5603.352,5607.625,-4.272,-0.3673,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_148,28,148,5583.218,5587.445,-4.227,-0.3635,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_149,28,149,5563.33,5568.075,-4.745,-0.408,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_150,28,150,5544.533,5549.476,-4.943,-0.425,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_151,28,151,5530.026,5532.245,-2.219,-0.1908,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_152,28,152,5513.373,5514.539,-1.167,-0.1003,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_153,29,153,5482.614,5479.525,3.089,0.2656,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_154,29,154,5455.157,5453.846,1.311,0.1127,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_155,29,155,5433.908,5429.997,3.911,0.3363,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_156,29,156,5412.73,5408.195,4.535,0.39,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_157,29,157,5389.676,5392.925,-3.249,-0.2793,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_158,30,158,5368.667,5352.954,15.713,1.351,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_159,30,159,5356.874,5330.403,26.47,2.276,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_160,30,160,5336.019,5306.358,29.662,2.5503,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_161,30,161,5308.074,5281.62,26.454,2.2746,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_162,30,162,5294.293,5257.226,37.067,3.1871,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_163,31,163,5272.264,5237.608,34.656,2.9798,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_164,31,164,5238.966,5218.668,20.298,1.7453,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_165,31,165,5220.504,5191.88,28.624,2.4611,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_166,31,166,5196.05,5163.109,32.941,2.8323,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_167,31,167,5167.529,5137.79,29.739,2.557,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_168,32,168,5149.771,5122.15,27.621,2.3749,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_169,32,169,5127.793,5106.26,21.532,1.8514,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_170,32,170,5099.429,5082.506,16.923,1.4551,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_171,32,171,5069.049,5053.972,15.077,1.2963,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_172,32,172,5034.335,5030.64,3.695,0.3177,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_173,33,173,5009.207,5011.421,-2.215,-0.1904,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_174,33,174,4976.182,4966.798,9.384,0.8068,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_175,33,175,4958.37,4936.946,21.424,1.8421,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_176,33,176,4929.143,4907.781,21.361,1.8367,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_177,33,177,4880.013,4866.994,13.019,1.1194,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_178,34,178,4847.988,4845.768,2.22,0.1909,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_179,34,179,4823.173,4815.557,7.616,0.6548,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_180,34,180,4824.696,4798.957,25.739,2.2131,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_181,34,181,4756.652,4764.705,-8.053,-0.6924,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
dune_182,34,182,4718.821,4729.37,-10.549,-0.907,1997,2009,1997-10-12,2009-05-30,False,False,11.6304
