year,topo_version,domain,profile,duneline_cell,interior_row0_cell,shift_m
2004,v1,4,5,10.9,15,41.0
2004,v1,4,6,10.7,15,43.0
2004,v1,4,7,11.5,16,45.0
2004,v1,4,8,11.3,15,37.0
2004,v1,4,9,11.1,15,39.0
2004,v1,4,10,10.88,15,41.2
2004,v1,4,11,10.65,15,43.5
2004,v1,4,12,11.43,16,45.7
2004,v1,4,13,11.21,15,37.9
2004,v1,4,14,10.99,15,40.1
2004,v1,4,15,10.77,15,42.3
2004,v1,4,16,11.54,15,34.6
2004,v1,4,17,11.32,15,36.8
2004,v1,4,18,11.1,15,39.0
2004,v1,4,19,10.88,15,41.2
2004,v1,4,20,11.65,16,43.5
2004,v1,4,21,11.43,15,35.7
2004,v1,4,22,11.21,15,37.9
2004,v1,4,23,10.99,14,30.1
2004,v1,4,24,10.77,14,32.3
2004,v1,4,25,11.54,15,34.6
2004,v1,4,26,11.32,15,36.8
2004,v1,4,27,11.1,14,29.0
2004,v1,4,28,10.83,14,31.7
2004,v1,4,29,11.54,15,34.6
2004,v1,4,30,11.25,15,37.5
2004,v1,4,31,10.95,15,40.5
2004,v1,4,32,10.66,14,33.4
2004,v1,4,33,10.37,16,56.3
2004,v1,4,34,11.08,16,49.2
2004,v1,4,35,10.78,12,12.2
2004,v1,4,36,10.49,12,15.1
2004,v1,4,37,10.2,12,18.0
2004,v1,4,38,10.91,12,10.9
2004,v1,4,39,10.61,12,13.9
2004,v1,4,40,10.32,12,16.8
2004,v1,4,41,10.03,14,39.7
2004,v1,4,42,9.74,13,32.6
2004,v1,4,43,10.44,14,35.6
2004,v1,4,44,10.15,16,58.5
2004,v1,4,45,9.86,13,31.4
2004,v1,4,46,9.57,13,34.3
2004,v1,4,47,10.27,14,37.3
2004,v1,4,48,9.98,16,60.2
2004,v1,4,49,9.69,14,43.1
2004,v1,5,0,13.71,15,12.9
2004,v1,5,1,13.42,19,55.8
2004,v1,5,2,13.09,18,49.1
2004,v1,5,3,13.71,19,52.9
2004,v1,5,4,13.33,18,46.7
2004,v1,5,5,12.95,18,50.5
2004,v1,5,6,13.57,18,44.3
2004,v1,5,7,13.18,18,48.2
2004,v1,5,8,13.8,18,42.0
2004,v1,5,9,13.42,18,45.8
2004,v1,5,10,13.04,18,49.6
2004,v1,5,11,13.66,18,43.4
2004,v1,5,12,13.27,18,47.3
2004,v1,5,13,12.89,17,41.1
2004,v1,5,14,13.51,18,44.9
2004,v1,5,15,13.13,18,48.7
2004,v1,5,16,13.75,19,52.5
2004,v1,5,17,13.37,18,46.3
2004,v1,5,18,12.98,18,50.2
2004,v1,5,19,13.6,18,44.0
2004,v1,5,20,13.22,18,47.8
2004,v1,5,21,12.84,18,51.6
2004,v1,5,22,13.46,18,45.4
2004,v1,5,23,13.07,18,49.3
2004,v1,5,24,13.69,18,43.1
2004,v1,5,25,13.31,18,46.9
2004,v1,5,26,12.93,18,50.7
2004,v1,5,27,13.55,18,44.5
2004,v1,5,28,13.16,18,48.4
2004,v1,5,29,12.78,18,52.2
2004,v1,5,30,13.4,18,46.0
2004,v1,5,31,13.02,18,49.8
2004,v1,5,32,13.61,18,43.9
2004,v1,5,33,13.04,18,49.6
2004,v1,5,34,12.47,18,55.3
2004,v1,5,35,12.9,18,51.0
2004,v1,5,36,12.32,18,56.8
2004,v1,5,37,11.75,17,52.5
2004,v1,5,38,12.18,18,58.2
2004,v1,5,39,11.61,19,73.9
2004,v1,5,40,12.04,18,59.6
2004,v1,5,41,11.47,18,65.3
2004,v1,5,42,10.9,18,71.0
2004,v1,5,43,11.33,18,66.7
2004,v1,5,44,10.75,18,72.5
2004,v1,5,45,10.18,17,68.2
2004,v1,5,46,10.61,18,73.9
2004,v1,5,47,10.04,18,79.6
2004,v1,5,48,10.47,17,65.3
2004,v1,5,49,9.9,18,81.0
2004,v1,6,0,12.01,15,29.9
2004,v1,6,1,11.44,15,35.6
2004,v1,6,2,10.84,15,41.6
2004,v1,6,3,10.12,14,38.8
2004,v1,6,4,10.41,15,45.9
2004,v1,6,5,9.7,14,43.0
2004,v1,6,6,8.99,15,60.1
2004,v1,6,7,9.28,15,57.2
2004,v1,6,8,8.57,15,64.3
2004,v1,6,9,7.76,13,52.4
2004,v1,6,10,7.2,14,68.0
2004,v1,6,11,5.64,10,43.6
2004,v1,6,12,4.08,9,49.2
2004,v1,6,13,4.39,9,46.1
2004,v1,6,14,4.11,10,58.9
2004,v1,6,15,3.83,9,51.7
2004,v1,6,16,4.54,9,44.6
2004,v1,6,17,4.26,9,47.4
2004,v1,6,18,3.98,9,50.2
2004,v1,6,19,4.69,10,53.1
2004,v1,6,20,4.41,9,45.9
2004,v1,6,21,4.13,9,48.7
2004,v1,6,22,3.86,9,51.4
2004,v1,6,23,4.61,10,53.9
2004,v1,6,24,4.37,9,46.3
2004,v1,6,25,4.12,9,48.8
2004,v1,6,26,4.87,10,51.3
2004,v1,6,27,4.63,10,53.7
2004,v1,6,28,4.38,10,56.2
2004,v1,6,29,5.13,11,58.7
2004,v1,6,30,4.89,10,51.1
2004,v1,6,31,4.64,10,53.6
2004,v1,6,32,5.55,11,54.5
2004,v1,6,33,5.46,11,55.4
2004,v1,6,34,5.38,10,46.2
2004,v1,6,35,6.29,11,47.1
2004,v1,6,36,6.2,11,48.0
2004,v1,6,37,6.11,11,48.9
2004,v1,6,38,7.03,12,49.7
2004,v1,6,39,6.94,12,50.6
2004,v1,6,40,6.85,11,41.5
2004,v1,6,41,6.76,11,42.4
2004,v1,6,42,7.68,12,43.2
2004,v1,6,43,7.59,12,44.1
2004,v1,6,44,7.49,12,45.1
2004,v1,6,45,8.38,13,46.2
2004,v1,6,46,8.27,13,47.3
2004,v1,6,47,8.16,13,48.4
2004,v1,6,48,9.05,14,49.5
2004,v1,6,49,8.95,14,50.5
2004,v1,7,0,5.82,11,51.8
2004,v1,7,1,5.71,11,52.9
2004,v1,7,2,5.6,11,54.0
2004,v1,7,3,5.49,11,55.1
2004,v1,7,4,5.38,11,56.2
2004,v1,7,5,5.28,10,47.2
2004,v1,7,6,6.17,11,48.3
2004,v1,7,7,6.06,11,49.4
2004,v1,7,8,5.95,11,50.5
2004,v1,7,9,5.84,11,51.6
2004,v1,7,10,5.73,11,52.7
2004,v1,7,11,5.65,11,53.5
2004,v1,7,12,5.57,11,54.3
2004,v1,7,13,5.49,11,55.1
2004,v1,7,14,5.41,11,55.9
2004,v1,7,15,5.33,11,56.7
2004,v1,7,16,6.25,13,67.5
2004,v1,7,17,6.16,13,68.4
2004,v1,7,18,6.08,13,69.2
2004,v1,7,19,6.0,11,50.0
2004,v1,7,20,5.92,11,50.8
2004,v1,7,21,5.84,12,61.6
2004,v1,7,22,5.76,12,62.4
2004,v1,7,23,5.68,10,43.2
2004,v1,7,24,5.6,10,44.0
2004,v1,7,25,5.51,10,44.9
2004,v1,7,26,6.43,11,45.7
2004,v1,7,27,6.35,11,46.5
2004,v1,7,28,6.27,11,47.3
2004,v1,7,29,6.19,11,48.1
2004,v1,7,30,6.11,10,38.9
2004,v1,7,31,6.03,10,39.7
2004,v1,7,32,5.95,10,40.5
2004,v1,7,33,5.86,10,41.4
2004,v1,7,34,5.78,10,42.2
2004,v1,7,35,6.7,11,43.0
2004,v1,7,36,6.62,11,43.8
2004,v1,7,37,6.54,11,44.6
2004,v1,7,38,6.46,10,35.4
2004,v1,7,39,6.38,10,36.2
2004,v1,7,40,6.3,10,37.0
2004,v1,7,41,6.21,10,37.9
2004,v1,7,42,6.13,10,38.7
2004,v1,7,43,6.05,10,39.5
2004,v1,7,44,5.97,10,40.3
2004,v1,7,45,6.89,11,41.1
2004,v1,7,46,6.74,11,42.6
2004,v1,7,47,6.58,11,44.2
2004,v1,7,48,6.41,10,35.9
2004,v1,7,49,6.24,10,37.6
2004,v1,8,0,0.99,5,40.1
2004,v1,8,1,0.83,5,41.7
2004,v1,8,2,0.66,5,43.4
2004,v1,8,3,0.49,4,35.1
2004,v1,8,4,0.33,4,36.7
2004,v1,8,5,0.16,4,38.4
2004,v1,8,6,0.99,5,40.1
2004,v1,8,7,0.83,5,41.7
2004,v1,8,8,0.68,5,43.2
2004,v1,8,9,0.65,5,43.5
2004,v1,8,10,0.61,5,43.9
2004,v1,8,11,0.58,5,44.2
2004,v1,8,12,0.55,5,44.5
2004,v1,8,13,0.51,5,44.9
2004,v1,8,14,1.48,5,35.2
2004,v1,8,15,1.44,5,35.6
2004,v1,8,16,1.41,5,35.9
2004,v1,8,17,1.38,5,36.2
2004,v1,8,18,1.34,5,36.6
2004,v1,8,19,1.31,5,36.9
2004,v1,8,20,1.27,5,37.3
2004,v1,8,21,1.24,4,27.6
2004,v1,8,22,2.18,5,28.2
2004,v1,8,23,2.05,5,29.5
2004,v1,8,24,1.92,5,30.8
2004,v1,8,25,1.79,5,32.1
2004,v1,8,26,1.66,4,23.4
2004,v1,8,27,1.53,5,34.7
2004,v1,8,28,1.4,4,26.0
2004,v1,8,29,1.27,6,47.3
2004,v1,8,30,2.14,6,38.6
2004,v1,8,31,2.01,5,29.9
2004,v1,8,32,1.88,5,31.2
2004,v1,8,33,1.75,5,32.5
2004,v1,8,34,1.62,5,33.8
2004,v1,8,35,1.49,5,35.1
2004,v1,8,36,1.36,5,36.4
2004,v1,8,37,1.23,4,27.7
2004,v1,8,38,2.1,5,29.0
2004,v1,8,39,1.97,5,30.3
2004,v1,8,40,1.84,5,31.6
2004,v1,8,41,1.71,4,22.9
2004,v1,8,42,1.58,4,24.2
2004,v1,8,43,1.44,4,25.6
2004,v1,8,44,1.31,4,26.9
2004,v1,8,45,1.18,4,28.2
2004,v1,8,46,2.05,5,29.5
2004,v1,8,47,1.92,5,30.8
2004,v1,8,48,1.78,5,32.2
2004,v1,8,49,1.66,5,33.4
2004,v1,9,0,1.8,4,22.0
2004,v1,9,1,1.7,4,23.0
2004,v1,9,2,1.6,3,14.0
2004,v1,9,3,1.5,4,25.0
2004,v1,9,4,1.4,4,26.0
2004,v1,9,5,1.3,4,27.0
2004,v1,9,6,1.21,4,27.9
2004,v1,9,7,2.11,4,18.9
2004,v1,9,8,2.01,4,19.9
2004,v1,9,9,1.91,4,20.9
2004,v1,9,10,1.81,4,21.9
2004,v1,9,11,1.72,4,22.8
2004,v1,9,12,1.67,4,23.3
2004,v1,9,13,1.63,4,23.7
2004,v1,9,14,1.58,4,24.2
2004,v1,9,15,2.54,4,14.6
2004,v1,9,16,2.47,4,15.3
2004,v1,9,17,2.36,4,16.4
2004,v1,9,18,2.26,4,17.4
2004,v1,9,19,2.15,4,18.5
2004,v1,9,20,2.04,4,19.6
2004,v1,9,21,1.93,4,20.7
2004,v1,9,22,1.83,4,21.7
2004,v1,9,23,2.72,4,12.8
2004,v1,9,24,2.61,4,13.9
2004,v1,9,25,2.51,4,14.9
2004,v1,9,26,2.4,4,16.0
2004,v1,9,27,2.25,4,17.5
2004,v1,9,28,2.09,4,19.1
2004,v1,9,29,1.94,4,20.6
2004,v1,9,30,2.78,4,12.2
2004,v1,9,31,2.63,4,13.7
2004,v1,9,32,2.48,4,15.2
2004,v1,9,33,2.32,4,16.8
2004,v1,9,34,2.17,4,18.3
2004,v1,9,35,2.01,4,19.9
2004,v1,9,36,1.86,4,21.4
2004,v1,9,37,1.71,4,22.9
2004,v1,9,38,2.54,4,14.6
2004,v1,9,39,2.32,4,16.8
2004,v1,9,40,2.1,4,19.0
2004,v1,9,41,1.88,4,21.2
2004,v1,9,42,1.72,4,22.8
2004,v1,9,43,1.59,4,24.1
2004,v1,9,44,1.45,4,25.5
2004,v1,9,45,1.31,4,26.9
2004,v1,9,46,2.17,4,18.3
2004,v1,9,47,2.03,4,19.7
2004,v1,9,48,1.9,4,21.0
2004,v1,9,49,1.76,4,22.4
2004,v1,10,0,1.96,6,40.4
2004,v1,10,1,1.85,8,61.5
2004,v1,10,2,2.74,8,52.6
2004,v1,10,3,2.63,8,53.7
2004,v1,10,4,2.52,8,54.8
2004,v1,10,5,2.41,8,55.9
2004,v1,10,6,2.3,8,57.0
2004,v1,10,7,2.19,6,38.1
2004,v1,10,8,2.08,6,39.2
2004,v1,10,9,1.98,6,40.2
2004,v1,10,10,2.87,7,41.3
2004,v1,10,11,2.76,6,32.4
2004,v1,10,12,2.65,6,33.5
2004,v1,10,13,2.54,6,34.6
2004,v1,10,14,2.43,6,35.7
2004,v1,10,15,2.32,6,36.8
2004,v1,10,16,2.21,6,37.9
2004,v1,10,17,3.1,7,39.0
2004,v1,10,18,2.99,6,30.1
2004,v1,10,19,2.88,7,41.2
2004,v1,10,20,2.76,8,52.4
2004,v1,10,21,2.64,8,53.6
2004,v1,10,22,2.51,8,54.9
2004,v1,10,23,2.38,8,56.2
2004,v1,10,24,3.26,7,37.4
2004,v1,10,25,3.13,8,48.7
2004,v1,10,26,3.0,8,50.0
2004,v1,10,27,2.88,8,51.2
2004,v1,10,28,2.75,8,52.5
2004,v1,10,29,2.63,7,43.7
2004,v1,10,30,2.5,6,35.0
2004,v1,10,31,3.37,7,36.3
2004,v1,10,32,3.25,7,37.5
2004,v1,10,33,3.12,7,38.8
2004,v1,10,34,2.99,8,50.1
2004,v1,10,35,2.87,8,51.3
2004,v1,10,36,2.74,8,52.6
2004,v1,10,37,2.62,8,53.8
2004,v1,10,38,2.49,8,55.1
2004,v1,10,39,3.36,6,26.4
2004,v1,10,40,3.24,6,27.6
2004,v1,10,41,3.11,8,48.9
2004,v1,10,42,2.98,8,50.2
2004,v1,10,43,2.86,8,51.4
2004,v1,10,44,2.73,8,52.7
2004,v1,10,45,2.61,8,53.9
2004,v1,10,46,3.48,6,25.2
2004,v1,10,47,3.35,6,26.5
2004,v1,10,48,3.23,6,27.7
2004,v1,10,49,3.1,7,39.0
2004,v1,11,0,1.92,7,50.8
2004,v1,11,1,1.8,6,42.0
2004,v1,11,2,1.67,6,43.3
2004,v1,11,3,1.54,7,54.6
2004,v1,11,4,1.42,7,55.8
2004,v1,11,5,1.29,7,57.1
2004,v1,11,6,2.17,7,48.3
2004,v1,11,7,2.04,7,49.6
2004,v1,11,8,1.91,7,50.9
2004,v1,11,9,1.79,7,52.1
2004,v1,11,10,1.66,7,53.4
2004,v1,11,11,1.53,7,54.7
2004,v1,11,12,1.41,7,55.9
2004,v1,11,13,2.28,7,47.2
2004,v1,11,14,2.16,7,48.4
2004,v1,11,15,2.03,7,49.7
2004,v1,11,16,1.9,7,51.0
2004,v1,11,17,1.78,7,52.2
2004,v1,11,18,1.64,7,53.6
2004,v1,11,19,1.5,7,55.0
2004,v1,11,20,2.36,7,46.4
2004,v1,11,21,2.23,7,47.7
2004,v1,11,22,2.09,7,49.1
2004,v1,11,23,1.95,7,50.5
2004,v1,11,24,1.81,7,51.9
2004,v1,11,25,1.68,7,53.2
2004,v1,11,26,2.54,7,44.6
2004,v1,11,27,2.4,7,46.0
2004,v1,11,28,2.26,7,47.4
2004,v1,11,29,2.13,7,48.7
2004,v1,11,30,1.99,7,50.1
2004,v1,11,31,1.85,7,51.5
2004,v1,11,32,1.71,7,52.9
2004,v1,11,33,2.58,7,44.2
2004,v1,11,34,2.44,7,45.6
2004,v1,11,35,2.3,7,47.0
2004,v1,11,36,2.16,7,48.4
2004,v1,11,37,2.03,7,49.7
2004,v1,11,38,1.89,7,51.1
2004,v1,11,39,1.75,7,52.5
2004,v1,11,40,2.53,6,34.7
2004,v1,11,41,2.3,7,47.0
2004,v1,11,42,2.07,7,49.3
2004,v1,11,43,1.84,7,51.6
2004,v1,11,44,1.6,7,54.0
2004,v1,11,45,1.37,7,56.3
2004,v1,11,46,2.14,7,48.6
2004,v1,11,47,1.91,7,50.9
2004,v1,11,48,1.68,7,53.2
2004,v1,11,49,1.44,7,55.6
2004,v1,12,0,2.12,8,58.8
2004,v1,12,1,1.89,8,61.1
2004,v1,12,2,1.66,8,63.4
2004,v1,12,3,2.43,8,55.7
2004,v1,12,4,2.19,8,58.1
2004,v1,12,5,1.96,8,60.4
2004,v1,12,6,1.73,8,62.7
2004,v1,12,7,1.5,8,65.0
2004,v1,12,8,1.27,8,67.3
2004,v1,12,9,2.03,8,59.7
2004,v1,12,10,1.8,8,62.0
2004,v1,12,11,1.57,8,64.3
2004,v1,12,12,1.34,8,66.6
2004,v1,12,13,1.21,8,67.9
2004,v1,12,14,2.09,8,59.1
2004,v1,12,15,1.97,8,60.3
2004,v1,12,16,1.86,8,61.4
2004,v1,12,17,1.74,8,62.6
2004,v1,12,18,1.62,8,63.8
2004,v1,12,19,2.5,8,55.0
2004,v1,12,20,2.38,8,56.2
2004,v1,12,21,2.26,8,57.4
2004,v1,12,22,2.14,8,58.6
2004,v1,12,23,2.02,8,59.8
2004,v1,12,24,1.91,8,60.9
2004,v1,12,25,2.79,8,52.1
2004,v1,12,26,2.67,8,53.3
2004,v1,12,27,2.55,8,54.5
2004,v1,12,28,2.43,8,55.7
2004,v1,12,29,2.31,8,56.9
2004,v1,12,30,3.19,8,48.1
2004,v1,12,31,3.07,8,49.3
2004,v1,12,32,2.96,8,50.4
2004,v1,12,33,2.84,8,51.6
2004,v1,12,34,2.72,8,52.8
2004,v1,12,35,2.6,8,54.0
2004,v1,12,36,3.48,8,45.2
2004,v1,12,37,3.36,8,46.4
2004,v1,12,38,3.24,8,47.6
2004,v1,12,39,3.12,8,48.8
2004,v1,12,40,3.01,8,49.9
2004,v1,12,41,3.89,8,41.1
2004,v1,12,42,3.76,8,42.4
2004,v1,12,43,3.57,8,44.3
2004,v1,12,44,3.39,8,46.1
2004,v1,12,45,3.2,8,48.0
2004,v1,12,46,3.01,8,49.9
2004,v1,12,47,3.82,8,41.8
2004,v1,12,48,3.64,8,43.6
2004,v1,12,49,3.45,8,45.5
2004,v1,13,0,4.84,10,51.6
2004,v1,13,1,4.66,10,53.4
2004,v1,13,2,4.47,10,55.3
2004,v1,13,3,4.28,10,57.2
2004,v1,13,4,4.1,10,59.0
2004,v1,13,5,4.91,10,50.9
2004,v1,13,6,4.72,10,52.8
2004,v1,13,7,4.53,10,54.7
2004,v1,13,8,4.35,10,56.5
2004,v1,13,9,4.16,10,58.4
2004,v1,13,10,4.97,10,50.3
2004,v1,13,11,4.79,10,52.1
2004,v1,13,12,4.6,10,54.0
2004,v1,13,13,4.41,10,55.9
2004,v1,13,14,5.22,10,47.8
2004,v1,13,15,5.04,10,49.6
2004,v1,13,16,4.85,10,51.5
2004,v1,13,17,4.66,10,53.4
2004,v1,13,18,4.48,10,55.2
2004,v1,13,19,5.29,10,47.1
2004,v1,13,20,5.1,10,49.0
2004,v1,13,21,5.02,9,39.8
2004,v1,13,22,4.97,9,40.3
2004,v1,13,23,4.93,9,40.7
2004,v1,13,24,5.89,10,41.1
2004,v1,13,25,5.85,9,31.5
2004,v1,13,26,5.8,9,32.0
2004,v1,13,27,5.76,9,32.4
2004,v1,13,28,6.72,10,32.8
2004,v1,13,29,6.67,10,33.3
2004,v1,13,30,6.63,10,33.7
2004,v1,13,31,6.59,9,24.1
2004,v1,13,32,6.55,9,24.5
2004,v1,13,33,7.5,10,25.0
2004,v1,13,34,7.37,10,26.3
2004,v1,13,35,7.13,10,28.7
2004,v1,13,36,6.89,9,21.1
2004,v1,13,37,6.65,9,23.5
2004,v1,13,38,7.41,10,25.9
2004,v1,13,39,7.17,10,28.3
2004,v1,13,40,6.93,9,20.7
2004,v1,13,41,6.69,9,23.1
2004,v1,13,42,7.45,10,25.5
2004,v1,13,43,7.21,10,27.9
2004,v1,13,44,6.97,10,30.3
2004,v1,13,45,6.73,9,22.7
2004,v1,13,46,6.49,9,25.1
2004,v1,13,47,7.25,10,27.5
2004,v1,13,48,7.01,10,29.9
2004,v1,13,49,6.77,10,32.3
2004,v1,14,0,5.96,9,30.4
2004,v1,14,1,5.72,9,32.8
2004,v1,14,2,5.48,9,35.2
2004,v1,14,3,6.24,9,27.6
2004,v1,14,4,6.0,9,30.0
2004,v1,14,5,5.76,9,32.4
2004,v1,14,6,5.52,9,34.8
2004,v1,14,7,5.28,9,37.2
2004,v1,14,8,6.04,9,29.6
2004,v1,14,9,5.8,9,32.0
2004,v1,14,10,5.56,9,34.4
2004,v1,14,11,5.32,9,36.8
2004,v1,14,12,6.08,9,29.2
2004,v1,14,13,5.91,9,30.9
2004,v1,14,14,5.76,9,32.4
2004,v1,14,15,5.6,9,34.0
2004,v1,14,16,6.44,9,25.6
2004,v1,14,17,6.29,9,27.1
2004,v1,14,18,6.13,9,28.7
2004,v1,14,19,5.97,9,30.3
2004,v1,14,20,5.82,9,31.8
2004,v1,14,21,6.66,9,23.4
2004,v1,14,22,6.5,9,25.0
2004,v1,14,23,6.35,9,26.5
2004,v1,14,24,6.19,9,28.1
2004,v1,14,25,7.03,9,19.7
2004,v1,14,26,6.88,9,21.2
2004,v1,14,27,6.72,9,22.8
2004,v1,14,28,6.56,9,24.4
2004,v1,14,29,6.41,9,25.9
2004,v1,14,30,7.25,9,17.5
2004,v1,14,31,7.09,9,19.1
2004,v1,14,32,6.94,9,20.6
2004,v1,14,33,6.78,9,22.2
2004,v1,14,34,7.62,9,13.8
2004,v1,14,35,7.47,9,15.3
2004,v1,14,36,7.31,9,16.9
2004,v1,14,37,7.15,9,18.5
2004,v1,14,38,7.99,9,10.1
2004,v1,14,39,7.84,9,11.6
2004,v1,14,40,7.68,9,13.2
2004,v1,14,41,7.52,9,14.8
2004,v1,14,42,7.37,9,16.3
2004,v1,14,43,8.21,9,7.9
2004,v1,14,44,8.06,9,9.4
2004,v1,14,45,7.91,9,10.9
