1978,1997
3699.6451612903224,3636.5806451612907
3871.8354838709674,3811.341935483871
4044.025806451613,3986.1032258064524
4216.216129032258,4160.864516129032
4388.406451612903,4335.625806451613
4560.596774193548,4510.387096774194
4732.787096774194,4685.148387096775
4904.977419354839,4859.909677419356
5077.167741935484,5034.670967741937
5249.358064516129,5209.432258064517
5421.548387096774,5384.193548387098
5593.738709677419,5558.9548387096775
5765.929032258064,5733.716129032258
5938.119354838709,5908.477419354839
6110.309677419355,6083.23870967742
6282.5,6258.000000000001
6119.2,6120.400000000001
5993.2,6053.400000000001
5891.4,5956.0
5757.2,5818.2
5556.6,5560.6
5494.0,5462.8
5455.2,5409.6
5384.8,5346.6
5306.8,5277.400000000001
5199.6,5190.400000000001
5116.0,5113.0
5047.6,5031.8
4981.4,4954.8
4888.2,4876.8
4798.8,4791.0
4708.0,4694.6
4631.0,4606.2
4555.0,4523.8
4483.0,4437.6
4360.0,4326.6
4234.4,4193.8
4116.8,4071.4000000000005
3994.0,3953.0
3889.2,3857.8
3814.3999999999996,3770.0
3758.3999999999996,3685.2
3663.0,3589.6000000000004
3560.3999999999996,3478.0
3451.8,3377.6000000000004
3328.2,3259.8
3211.0,3138.8
3068.0,2993.4000000000005
2940.3999999999996,2854.0
2773.2,2727.6000000000004
2651.2,2602.8
2529.6000000000004,2489.0
2445.8,2410.4000000000005
2396.6000000000004,2365.6000000000004
2379.2,2334.8
2345.0,2316.8
2337.2,2292.4000000000005
2318.8,2272.8
2280.8,2248.6000000000004
2233.8,2223.6000000000004
2192.6000000000004,2194.0
2164.6,2160.8
2134.4,2129.3999999999996
2091.6,2109.0
2056.6,2069.0
2016.6,2019.6000000000001
1977.6,1974.8
1946.0,1931.9999999999998
1889.4,1884.9999999999998
1827.8000000000002,1809.3999999999999
1791.4,1747.2
1702.6,1676.8
1609.4,1581.9999999999998
1544.1999999999998,1492.9999999999998
1437.8000000000002,1401.9999999999998
1346.4,1303.9999999999998
1240.4,1181.3999999999999
1157.4,1073.6000000000001
1073.0,985.2
984.5999999999999,899.9999999999998
899.8000000000002,802.2
782.8000000000002,683.6000000000001
636.5999999999999,576.3999999999999
509.1999999999998,474.79999999999995
409.1999999999998,376.9999999999998
319.0,285.9999999999998
244.4000000000001,218.79999999999995
165.80000000000018,174.39999999999986
101.20000000000005,123.60000000000014
61.40000000000009,80.39999999999986
47.40000000000009,47.399999999999864
24.799999999999955,16.0
0.0,0.0
0.599999999999909,42.399999999999864
63.0,110.60000000000014
133.19999999999982,149.39999999999986
206.0,239.60000000000014
294.0,306.79999999999995
366.5999999999999,379.79999999999995
433.4000000000001,470.9999999999998
521.4000000000001,542.8
646.4000000000001,616.8
769.1999999999998,686.8
862.0,757.3999999999999
944.5999999999999,840.3999999999999
1116.7903225806451,1015.1612903225805
1288.9806451612903,1189.9225806451614
1461.1709677419353,1364.6838709677418
1633.3612903225805,1539.4451612903226
1805.5516129032258,1714.2064516129033
1977.7419354838707,1888.967741935484
2149.9322580645157,2063.7290322580648
2322.122580645161,2238.490322580645
2494.3129032258066,2413.251612903226
2666.5032258064516,2588.0129032258064
2838.693548387097,2762.7741935483873
3010.883870967742,2937.535483870968
3183.074193548387,3112.296774193549
3355.264516129032,3287.058064516129
3527.4548387096775,3461.81935483871
