domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr
70,0.12389160940171054,-0.363,0.02280618991816806,-1.5252396342161123,-1.454844744329646,-1.5787363537313566,-1.1622396342161123,-1.5480458241342803,-1.5323330777217572,-1.4606113500405358,-1.5845029594422464,-1.1693330777217572,-1.5551392676399252,-1.5295419836155426,-1.458346126124734,-1.5822377355264445,-1.1665419836155426,-1.5523481735337106
71,-0.020692170614478943,-0.327,0.12799381771093912,-1.7821507682621294,-1.6691553831920287,-1.6484632125775498,-1.4551507682621294,-1.9101445859730686,-1.792724266608405,-1.6779924745677126,-1.6573003039532337,-1.465724266608405,-1.920718084319344,-1.7885598696889895,-1.6745187164304596,-1.6538265458159807,-1.4615598696889895,-1.9165536873999287
72,-0.2858332383383002,-0.275,0.19305141337683293,-1.9120883286870076,-1.8236828649314432,-1.537849626593143,-1.6370883286870077,-2.1051397420638405,-1.927671324740264,-1.83707187655327,-1.5512386382149699,-1.6526713247402638,-2.120722738117097,-1.921526869485076,-1.8318045939967924,-1.5459713556584922,-1.646526869485076,-2.114578282861909
73,-0.6594044530558356,0.636,0.11171912847494143,-1.937000399517404,-1.9482622763404955,-1.28885782328466,-2.573000399517404,-2.0487195279923456,-1.9596288779757745,-1.968281977276925,-1.3088775242210895,-2.5956288779757744,-2.071348006450716,-1.950693836298082,-1.9603987772669231,-1.3009943242110875,-2.586693836298082,-2.0624129647730234
74,-1.1206676525286343,1.366,-0.20680567423695786,-2.098620342829755,-2.0851121220272417,-0.9644444694986074,-3.4646203428297553,-1.8918146685927972,-2.131066685321457,-2.1146347526843177,-0.9939671001556833,-3.497066685321457,-1.924261011084499,-2.118232453675643,-2.1029965075104284,-0.9823288549817941,-3.4842324536756433,-1.9114267794386852
75,-1.4732677004308894,1.208,-0.8594622939902772,-2.219355793528329,-2.1941787454309543,-0.7209110450000649,-3.4273557935283288,-1.3598934995380518,-2.2652962105998347,-2.237138566321696,-0.7638708658908067,-3.473296210599835,-1.4058339166095575,-2.2470845189228776,-2.2201800421725992,-0.7469123417417098,-3.4550845189228774,-1.3876222249326005
76,-1.7691892227602657,-1.96,-1.5179403368141098,-2.513835858065769,-2.3287326392286505,-0.5595434164683848,-0.553835858065769,-0.9958955212516591,-2.578085425881909,-2.3904324370143324,-0.6212432142540667,-0.6180854258819091,-1.0601450890677993,-2.552548436917147,-2.3660357207172096,-0.5968464979569439,-0.5925484369171472,-1.0346081001030374
77,-2.1591435184186443,-4.928,-2.079594695292366,-2.621265112395252,-2.3604665856921496,-0.20132306727350535,2.306734887604748,-0.5416704171028859,-2.7025311650209654,-2.445294131901283,-0.2861506134826386,2.2254688349790346,-0.6229364697285993,-2.667148328883871,-2.4106466649641067,-0.25150314654546246,2.260851671116129,-0.5875536335915048
78,-2.460073963369545,-5.051,-2.765750470356044,-2.610138280823386,-2.312753765874004,0.14732019749554093,2.440861719176614,0.1556121895326581,-2.724937597398041,-2.4328664977686807,0.02720746560086429,2.326062402601959,0.040812872958003066,-2.676492406404837,-2.3842835396733397,0.07579042369620526,2.374507593595163,0.08925806395120706
79,-2.4837757421294016,-2.041,-3.3675075267809698,-2.22351714555199,-2.119812147806021,0.36396359432338077,-0.18251714555199028,1.1439903812289796,-2.3809545696142647,-2.2865594216848875,0.1972163204445141,-0.33995456961426473,0.9865529571667051,-2.315468765966216,-2.219346440066005,0.26442930206339677,-0.27446876596621594,1.052038760814754
80,-2.417438245412973,-2.476,-3.679391732994561,-1.9624782645469168,-1.9031307217700129,0.51430752364296,0.5135217354530832,1.7169134684476441,-2.1800319334953597,-2.132813265815233,0.2846249795977398,0.29596806650464025,1.4993597994992012,-2.092711847937348,-2.041134311118609,0.3763039342943637,0.3832881520626521,1.586679885057213
81,-2.425222361221693,-5.269,-3.7351716537796236,-1.8451865571658863,-1.7005379291081628,0.7246844321135304,3.423813442834114,1.8899850966137373,-2.131331247825983,-2.008498931530803,0.41672342969089016,3.137668752174017,1.6038404059536404,-2.0164991206143634,-1.8852738137708027,0.5399485474508905,3.2525008793856367,1.7186725331652601
82,-2.492707530571002,-4.08,-3.8431333136880568,-1.40728030707578,-1.3840825529039658,1.1086249776670363,2.67271969292422,2.4358530066122768,-1.7792883186635404,-1.7905715921220204,0.7021359384489816,2.30071168133646,2.0638449950245166,-1.6301505346982594,-1.6276391843727065,0.8650683461982955,2.4498494653017406,2.2129827789897973
83,-2.540147113361601,-2.996,-4.04115219637132,-1.164483922965701,-1.0877125129204386,1.4524346004411626,1.831516077034299,2.8766682734056195,-1.64398875135417,-1.6151460255618806,0.9250010877997206,1.35201124864583,2.39716344501715,-1.4520086551857665,-1.403265468299238,1.136881645062363,1.5439913448142335,2.589143541185554
84,-2.52845950504493,-4.917,-4.161012468241141,-0.82565882041698,-0.7908282266685683,1.7376312783763619,4.0913411795830195,3.3353536478241614,-1.4346013109912488,-1.4631179000857462,1.065341604959184,3.4823986890087513,2.726411157249893,-1.1910349761387156,-1.1926080933716172,1.335851411673313,3.725965023861284,2.9699774921024256
85,-2.4438781893989225,-4.581,-4.086410490445724,-0.4837234172340946,-0.4769455234715848,1.9669326659273376,4.097276582765906,3.602687073211629,-1.253182836320905,-1.3137134484187962,1.1301647409801263,3.3278171636790956,2.833227654124819,-0.9444679252915844,-0.9788061596951468,1.4650720297037756,3.636532074708416,3.1419425651541397
86,-2.1437381203583485,-4.611,-3.778448750464123,-0.3001361736403071,-0.2379573554777395,1.905780764880609,4.310863826359693,3.4783125768238157,-1.261605799219199,-1.2613071423695337,0.8824309779888149,3.349394200780801,2.516842951244924,-0.8729093316236946,-0.8527646906467388,1.2909734297116098,3.738090668376305,2.905539418840428
87,-1.663226739526774,-4.011,-3.2881436661784513,-0.0780569077531773,-0.0452632861252519,1.617963453401522,3.932943092246823,3.210086758425274,-1.2686890511195088,-1.270904244973884,0.3923224945528898,2.7423109488804913,2.0194546150589425,-0.7847087870413816,-0.7814303355398791,0.8817964039868949,3.2262912129586185,2.5034348791370697
88,-1.1724076484824126,-2.97,-2.7681424149749687,0.007558986472629,0.0468052605094283,1.2192129089918409,2.977558986472629,2.7757014014475976,-1.456515117534504,-1.3858910032700065,-0.21348335478759384,1.5134848824654963,1.3116272974404648,-0.8534614152076756,-0.8078299348709409,0.36457771361147173,2.1165385847923246,1.9146809997672931
89,-0.6623073033639144,-2.022,-2.21270083925826,0.0530035754337794,0.0333368141678966,0.695644117531811,2.075003575433779,2.2657044146920393,-1.7275603349630078,-1.585300127479314,-0.9229928241153995,0.29443966503699204,0.48514050429525235,-0.9834552704388831,-0.9211393204711164,-0.25883201710720194,1.0385447295611168,1.229245568819377
90,-0.13561537603600907,-1.124,-1.619771178941254,0.1066077646019039,-0.1171739024961543,0.018441473539854772,1.230607764601904,1.726378943543158,-2.040453321066447,-1.8645969582835704,-1.7289815822475614,-0.916453321066447,-0.42068214212519295,-1.1286580678053204,-1.1298336010093055,-0.9942182249732965,-0.004658067805320298,0.4911131111359337
