domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr
21,-0.04043272704292155,0.072,-0.006453698857870368,-0.1279058014721158,-0.2061647458966601,-0.16573201885373853,-0.19990580147211578,-0.12145210261424544,-0.0794586252883164,-0.163151215062108,-0.12271848801918644,-0.15145862528831638,-0.07300492643044604,-0.0457853793423964,-0.1327034893434695,-0.09227076230054795,-0.11778537934239638,-0.03933168048452603
22,-0.11500251039644258,0.306,-0.024904832325963872,-0.2365357429489449,-0.2657513776432985,-0.1507488672468559,-0.5425357429489449,-0.211630910622981,-0.2005324586229107,-0.2351597307854557,-0.12015722038901314,-0.5065324586229107,-0.1756276262969468,-0.1758284704805191,-0.2134235618458923,-0.09842105144944974,-0.48182847048051913,-0.15092363815455523
23,-0.1939904468226254,-0.184,-0.0779382181436906,-0.3439392175989269,-0.332338081013164,-0.13834763419053858,-0.15993921759892693,-0.2660009994552363,-0.3180349504000332,-0.3108314220315528,-0.11684097520892739,-0.13403495040003321,-0.2400967322563426,-0.3000686245304678,-0.2954557849158605,-0.1014653380932351,-0.11606862453046779,-0.22213040638677717
24,-0.2797895317391996,-0.112,-0.09259042874818799,-0.4922122390152254,-0.4009019836681015,-0.12111245192890185,-0.3802122390152254,-0.39962181026703736,-0.4744418962000054,-0.38600147210265,-0.10621194036345039,-0.3624418962000054,-0.3818514674518174,-0.4614975510416116,-0.3752289266130292,-0.09543939487382957,-0.3494975510416116,-0.3689071222934236
25,-0.239608705796383,-0.361,0.030119233231235,-0.4905462469185295,-0.4284650472588605,-0.18885634146247748,-0.1295462469185295,-0.5206654801497645,-0.4761287113330582,-0.4178101608527825,-0.1782014550563995,-0.11512871133305819,-0.5062479445642931,-0.4668873123605408,-0.4103315316408393,-0.1707228258444563,-0.10588731236054083,-0.4970065455917758
26,0.030822555211011328,-0.664,0.3409084205331766,-0.4518854267924325,-0.4358734977898092,-0.46669605300082057,0.21211457320756755,-0.7927938473256091,-0.4425838437807215,-0.4287115443475823,-0.45953409955859364,0.22141615621927851,-0.7834922643138982,-0.4360463168472052,-0.4235663985744889,-0.45438895378550026,0.22795368315279485,-0.7769547373803818
27,0.4642191401483692,0.24,0.8338190121402158,-0.3280019080137208,-0.4212988492360589,-0.885517989384428,-0.5680019080137209,-1.1618209201539367,-0.3209239390691437,-0.4164234116895269,-0.8806425518378961,-0.5609239390691436,-1.1547429512093594,-0.3163417324586589,-0.4129153421205224,-0.8771344822688916,-0.5563417324586588,-1.1501607445988746
28,0.9387210917042272,1.054,1.43791867848986,-0.3431896210671766,-0.4300740764317298,-1.3687951681359571,-1.3971896210671766,-1.7811082995570366,-0.3391233931242823,-0.4271088072524886,-1.365829898956716,-1.3931233931242823,-1.7770420716141424,-0.335941489812194,-0.4247382906756364,-1.3634593823798635,-1.389941489812194,-1.773860168302054
29,1.3541199606944958,2.629,2.0594999779046175,-0.3443502368132612,-0.448879973026051,-1.802999933720547,-2.9733502368132614,-2.403850214717879,-0.3426006022090405,-0.4473034831388568,-1.8014234438333525,-2.9716006022090404,-2.402100580113658,-0.340411168132141,-0.4457155300253443,-1.7998354907198402,-2.969411168132141,-2.3999111460367586
30,1.6013730361987488,3.699,2.60613735452221,-0.3087470246146949,-0.4699494795065538,-2.071322515705303,-4.0077470246146945,-2.9148843791369052,-0.307889665264338,-0.4691616779868003,-2.0705347141855492,-4.006889665264338,-2.9140270197865483,-0.306396760291318,-0.4681070540329967,-2.0694800902317456,-4.005396760291318,-2.9125341148135284
31,1.5931467340428236,3.491,3.0007560373968443,-0.3855651899360964,-0.5398486152624099,-2.1329953493052334,-3.8765651899360964,-3.3863212273329406,-0.3847707922464906,-0.5394365991622619,-2.1325833332050856,-3.875770792246491,-3.385526829643335,-0.3837617768876953,-0.5387419558303982,-2.1318886898732217,-3.8747617768876954,-3.3845178142845396
32,1.2394140657995432,3.472,3.192098284240951,-0.5020076984507795,-0.6386876944324298,-1.878101760231973,-3.9740076984507793,-3.69410598269173,-0.5010695940799451,-0.6384645230378845,-1.8778785888374276,-3.973069594079945,-3.693167878320896,-0.5003939668056774,-0.6380109680676991,-1.8774250338672422,-3.9723939668056776,-3.6924922510466285
33,0.5974296395589856,3.138,3.14375949870067,-0.7146555743627687,-0.7792715336699961,-1.3767011732289818,-3.8526555743627684,-3.858415073063439,-0.7140909095605821,-0.7792682266222739,-1.3766978661812597,-3.852090909560582,-3.857850408261252,-0.713642732901917,-0.7789746656880633,-1.376404305247049,-3.851642732901917,-3.857402231602587
34,-0.07104598126055674,3.083,2.858528958020764,-0.9927685635402668,-0.9440155775015135,-0.8729695962409568,-4.075768563540267,-3.8512975215610306,-0.9937485896782164,-0.9443718611642444,-0.8733258799036877,-4.076748589678217,-3.8522775476989803,-0.9934539292084082,-0.9441834247267666,-0.8731374434662099,-4.076453929208409,-3.851982887229172
35,-0.6696109969615823,3.208,2.3836022831595782,-1.141510833349639,-1.076980409702746,-0.4073694127411637,-4.3495108333496395,-3.5251131165092175,-1.1416238397117922,-1.0771899418209148,-0.40757894485933244,-4.349623839711793,-3.5252261228713704,-1.141431756662041,-1.077069938259014,-0.40745894129743176,-4.3494317566620415,-3.5250340398216196
36,-1.1228063132277417,2.408,1.7808703668134105,-1.347585255441936,-1.2076144858366988,-0.08480817260895712,-3.755585255441936,-3.1284556222553466,-1.347540241472143,-1.2077313705222286,-0.08492505729448685,-3.7555402414721426,-3.128410608285553,-1.3474160395188846,-1.2076555183776845,-0.08484920514994276,-3.7554160395188845,-3.128286406332295
37,-1.3743549758023736,1.339,1.1310663665510705,-1.5147444071946663,-1.2948434667160933,0.07951150908628035,-2.8537444071946663,-2.645810773745737,-1.515293290045156,-1.2949562953988958,0.07939868040347786,-2.854293290045156,-2.6463596565962266,-1.5152136729312589,-1.294908733039086,0.0794462427632876,-2.854213672931259,-2.6462800394823294
38,-1.430046108136338,-0.178,0.4852233696711246,-1.4886420066450228,-1.3031634438270132,0.12688266430932482,-1.3106420066450228,-1.9738653763161473,-1.487959732332456,-1.3029320340777146,0.1271140740586234,-1.309959732332456,-1.9731831020035806,-1.4879091210126716,-1.3029024403461946,0.1271436677901434,-1.3099091210126717,-1.9731324906837961
39,-1.394000406952508,-0.85,-0.0926041275941514,-1.397940309481419,-1.252691484538098,0.14130892241440995,-0.5479403094814189,-1.3053361818872675,-1.3975835563494912,-1.252388726635669,0.14161168031683902,-0.5475835563494912,-1.3049794287553398,-1.3975516435530153,-1.252370450454949,0.14162995649755894,-0.5475516435530153,-1.304947515958864
40,-1.3053690171415782,-1.001,-0.5309017049549505,-1.2207323108678794,-1.1462006283418729,0.1591683887997053,-0.21973231086787948,-0.6898306059129289,-1.2196961262126933,-1.1457002846907949,0.15966873245078328,-0.2186961262126934,-0.6887944212577428,-1.2196761612727642,-1.1456890792959502,0.15967993784562795,-0.21867616127276435,-0.6887744563178138
41,-1.1480704073077521,-0.88,-0.81517117573449,-1.00302026134068,-1.00531655153716,0.14275385577059208,-0.12302026134068,-0.18784908560618996,-1.0031211028734106,-1.0049568080010882,0.1431135993066639,-0.1231211028734106,-0.18794992713892056,-1.0031087047710572,-1.0049499846629546,0.14312042264479752,-0.12310870477105718,-0.18793752903656713
42,-0.9160272920505467,-0.811,-0.9984738655130233,-0.8019000375832548,-0.8570810719697596,0.05894622008078709,0.009099962416745266,0.19657382792976852,-0.8018256715708049,-0.856628719036462,0.05939857301408469,0.009174328429195189,0.19664819394221844,-0.8018180239250796,-0.8566245896548466,0.05940270239570011,0.00918197607492044,0.1966558415879437
43,-0.6524085117498778,-0.717,-1.1490079041499912,-0.631372558237581,-0.7156024012029057,-0.06319388945302795,0.08562744176241899,0.5176353459124102,-0.6304643909395964,-0.7149868364553691,-0.0625783247054913,0.08653560906040358,0.5185435132103948,-0.6304596924515863,-0.7149843462870039,-0.06257583453712612,0.08654030754841369,0.5185482116984049
44,-0.43626993781370577,-1.314,-1.294062011966179,-0.5687277879873364,-0.5979151286617376,-0.1616451908480318,0.7452722120126637,0.7253342239788426,-0.5683143630576524,-0.5973811394271584,-0.16111120161345266,0.7456856369423477,0.7257476489085266,-0.568311468363845,-0.5973796328285378,-0.16110969501483202,0.745688531636155,0.7257505436023339
45,-0.3436722085162621,-1.826,-1.4685599281001955,-0.432576850107489,-0.4720127488172772,-0.12834054030101505,1.3934231498925111,1.0359830779927066,-0.4324090320602408,-0.4715227866822964,-0.1278505781660343,1.3935909679397593,1.0361508960399548,-0.4324072109857297,-0.4715218547767129,-0.12784964626045076,1.3935927890142703,1.0361527171144658
46,-0.422796296640088,-1.803,-1.7301802201652507,-0.3197292428880246,-0.3583896286123637,0.06440666802772432,1.4832707571119754,1.4104509772772262,-0.3182763750271988,-0.3576988704173729,0.06509742622271508,1.484723624972801,1.411903845138052,-0.3182751537929107,-0.3576982532453254,0.0650980433947626,1.4847248462070892,1.41190506637234
47,-0.63146782453629,-1.662,-2.1124745317925706,-0.2475775126834378,-0.2588301025550563,0.37263772198123374,1.414422487316562,1.8648970191091327,-0.2467087190233542,-0.2583204279676369,0.37314739656865314,1.4152912809766458,1.8657658127692165,-0.2467077732543657,-0.258319950187752,0.373147874348538,1.4152922267456343,1.865766758538205
48,-0.9125804402358048,-1.692,-2.593941933266048,-0.1494944288538136,-0.1605414351040529,0.7520390051317518,1.5425055711461864,2.4444475044122345,-0.1493235299158186,-0.1602887225331285,0.7522917177026762,1.5426764700841813,2.4446184033502294,-0.1493226077714098,-0.1602882482399353,0.7522921919958695,1.5426773922285901,2.4446193254946382
49,-1.2200919126317276,-2.678,-3.140875577829891,-0.0615548121699248,-0.0712363492574892,1.1488555633742383,2.616445187830075,3.079320765659966,-0.0626319158717706,-0.071300347917118,1.1487915647146096,2.6153680841282294,3.0782436619581204,-0.0626307794319473,-0.0712997461931075,1.14879216643862,2.6153692205680525,3.0782447983979435
50,-1.4663657626676865,-4.099,-3.7229825888116537,-0.0134328106123575,0.0095352160937224,1.4759009787614088,4.085567189387643,3.709549778199296,-0.0131450959233006,0.0096728644811767,1.4760386271488632,4.085854904076699,3.709837492888353,-0.0131434662453102,0.0096737523947303,1.4760395150624168,4.08585653375469,3.7098391225663434
51,-1.5846822653122292,-5.007,-4.2735784836399136,0.0687096041246149,0.0879569973946053,1.6726392627068345,5.075709604124614,4.342288087764528,0.0692119611570888,0.0881246390105705,1.6728069043227998,5.076211961157089,4.342790444797003,0.0692144630267648,0.0881260365736222,1.6728083018858515,5.076214463026765,4.342792946666679
52,-1.560192136355703,-5.289,-4.623293000172626,0.1609162326349178,0.1623277588099817,1.7225198951656846,5.4499162326349175,4.784209232807544,0.1605366579938163,0.1623311262428451,1.722523262598548,5.449536657993816,4.783829658166442,0.160540586571642,0.1623333708996032,1.7225255072553063,5.449540586571642,4.783833586744268
53,-1.429549330258701,-5.163,-4.560974716899322,0.2596543362815282,0.2254303927446153,1.6549797230033163,5.4226543362815285,4.82062905318085,0.2600377554706028,0.2255547730751972,1.6551041033338982,5.423037755470603,4.821012472369925,0.2600439465712043,0.2255583879427028,1.6551077182014038,5.423043946571204,4.821018663470526
54,-1.238637130614641,-5.242,-4.013043192275929,0.2258216028689275,0.2516140783985386,1.4902512090131796,5.467821602868927,4.238864795144856,0.2258999410581964,0.2516737948803204,1.4903109254949616,5.467899941058197,4.238943133334126,0.2259096585170482,0.2516795925141913,1.4903167231288323,5.467909658517049,4.238952850792978
55,-0.9908081718293879,-3.557,-3.3261321960656858,0.3012822197584682,0.2802615002107315,1.2710696720401193,3.8582822197584683,3.627414415824154,0.300913930804927,0.2802323278153521,1.27104049964474,3.857913930804927,3.6270461268706127,0.3009290828146732,0.2802415677449795,1.2710497395743674,3.8579290828146733,3.627061278880359
56,-0.6813620659729382,-0.202,-2.6049505504905004,0.3850773372531876,0.294502461832366,0.9758645278053042,0.5870773372531877,2.990027887743688,0.3856097813436463,0.2946153899579752,0.9759774559309135,0.5876097813436463,2.9905603318341467,0.3856332240842676,0.2946300084418864,0.9759920744148247,0.5876332240842677,2.990583774574768
57,-0.3195344908685825,-0.858,-1.8613065509877889,0.2973753080863389,0.2593175853570302,0.5788520762256126,1.155375308086339,2.158681859074128,0.297629297201729,0.2593369103094011,0.5788714011779836,1.155629297201729,2.158935848189518,0.2976652627299699,0.2593598557956467,0.5788943466642291,1.15566526272997,2.1589718137177587
58,0.07471825601247048,-1.108,-1.1767075199752857,0.2079576789037673,0.2047735748432628,0.13005531883079233,1.3159576789037675,1.384665198879053,0.2068169785670761,0.2044975272425011,0.1297792712300306,1.3148169785670762,1.3835244985423618,0.2068716908471287,0.2045332571841895,0.129815001171719,1.3148716908471287,1.3835792108224143
59,0.4113927022538335,-0.123,-0.7812941582396833,0.2071486126549643,0.1520824157823689,-0.2593102864714646,0.3301486126549643,0.9884427708946476,0.2072168471551776,0.1519822539049389,-0.2594104483488946,0.33021684715517763,0.9885110053948609,0.2072993857738765,0.1520374548455052,-0.25935524740832827,0.3302993857738765,0.9885935440135598
60,0.5723148522571534,-0.701,-0.6359321342308192,0.0484977064761551,0.0626970252593249,-0.5096178269978285,0.7494977064761551,0.6844298407069743,0.0488315935028367,0.062589595097457,-0.5097252571596964,0.7498315935028367,0.6847637277336559,0.0489550622001843,0.0626741958290401,-0.5096406564281133,0.7499550622001843,0.6848871964310035
61,0.5270608962422944,-0.818,-0.5276506405486395,-0.0121596500341183,-0.0167289121734331,-0.5437898084157274,0.8058403499658816,0.5154909905145212,-0.0131649182616456,-0.0171729522885206,-0.5442338485308149,0.8048350817383544,0.514485722286994,-0.0129817429583454,-0.0170443142348287,-0.544105210477123,0.8050182570416545,0.5146688975902941
62,0.3177884761117584,-0.473,-0.4361219824425504,-0.1565366280938178,-0.1131995048978394,-0.43098798100959784,0.3164633719061822,0.2795853543487326,-0.157409331953113,-0.1137496590450963,-0.43153813515685474,0.31559066804688696,0.2787126504894374,-0.1571398158699594,-0.1135556161009562,-0.43134409221271464,0.3158601841300406,0.278982166572591
63,-0.05677845950323228,-0.355,-0.3410687151470287,-0.2075516356887419,-0.1962398237241663,-0.13946136422093403,0.14744836431125807,0.13351707945828678,-0.2077702006314211,-0.1968554904492443,-0.14007703094601204,0.14722979936857888,0.1332985145156076,-0.2073770090644757,-0.1965652096042865,-0.13978675010105424,0.14762299093552428,0.13369170608255299
64,-0.4664816760744558,0.188,-0.221060197236956,-0.2093491040942353,-0.2779982472046777,0.1884834288697781,-0.3973491040942353,0.011711093142720702,-0.210219466414037,-0.2790317216698222,0.18744995440463358,-0.398219466414037,0.010840730822919004,-0.2096506734152171,-0.2786010803689436,0.1878805957055122,-0.3976506734152171,0.011409523821738904
65,-0.7338505162898302,-0.418,-0.133429153214311,-0.3016043564492065,-0.3921414094526091,0.3417091068372211,0.11639564355079346,-0.16817520323489552,-0.3037226640501103,-0.3938501344061872,0.340000381883643,0.1142773359498897,-0.17029351083579927,-0.302906338354478,-0.3932163473368193,0.3406341689530109,0.11509366164552198,-0.169477185140167
66,-0.7768335872155269,0.25,-0.1308140532142294,-0.3865073239819139,-0.5284758069435687,0.2483577802719582,-0.6365073239819139,-0.2556932707676845,-0.3899245699149105,-0.5310005991242931,0.24583298809123377,-0.6399245699149105,-0.2591105167006811,-0.3887622589935745,-0.5300753776410917,0.24675820957443517,-0.6387622589935745,-0.25794820577934513
67,-0.6537872041173652,0.335,-0.1930170212421997,-0.6289368288535115,-0.7246042268080978,-0.07081702269073253,-0.9639368288535115,-0.4359198076113119,-0.6341378935425382,-0.7281338228644989,-0.07434661874713366,-0.9691378935425383,-0.4411208723003386,-0.6324959785941247,-0.7267942200854857,-0.07300701596812043,-0.9674959785941246,-0.439478957351925
68,-0.4260044834109406,-0.31,-0.30524856116504384,-0.9724058890891684,-0.9664334326874076,-0.5404289492764669,-0.6624058890891684,-0.6671573279241245,-0.976703875559906,-0.9706881999788188,-0.5446837165678782,-0.666703875559906,-0.6714553143948622,-0.974402526024005,-0.9687646458834844,-0.5427601624725438,-0.664402526024005,-0.6691539648589612
69,-0.18231689875096735,-0.696,-0.5050705405605945,-1.2768652952430783,-1.2035377721812033,-1.021220873430236,-0.5808652952430784,-0.7717947546824838,-1.2826001441177142,-1.209297332969913,-1.0269804342189457,-0.5866001441177142,-0.7775296035571196,-1.2794009119931615,-1.2065594504697004,-1.024242551718733,-0.5834009119931616,-0.774330371432567
70,-0.008848997013777898,-0.56,-0.8282269503342672,-1.4406595447140718,-1.405068106890538,-1.39621910987676,-0.8806595447140717,-0.6124325943798046,-1.4501049846620844,-1.4132501860854647,-1.4044011890716868,-0.8901049846620843,-0.6218780343278172,-1.4456926161017691,-1.4093863611397832,-1.4005373641260053,-0.8856926161017691,-0.617465665767502
71,0.04908518967958771,-0.75,-1.1300922911271627,-1.6368689637260103,-1.591138582272146,-1.6402237719517336,-0.8868689637260103,-0.5067766725988476,-1.6480163715373235,-1.602033627854876,-1.6511188175344635,-0.8980163715373235,-0.5179240804101608,-1.6419767068488909,-1.596625398979104,-1.6457105886586916,-0.8919767068488909,-0.5118844157217282
72,-0.01994871400536132,-1.818,-1.279568347224672,-1.8318138083971465,-1.7535329932468091,-1.7335842792414478,-0.01381380839714641,-0.5522454611724745,-1.8481148132069396,-1.768532653857564,-1.7485839398522027,-0.03011481320693954,-0.5685464659822677,-1.8399067202462904,-1.7610218739099046,-1.7410731599045433,-0.021906720246290368,-0.5603383730216185
73,-0.27248081982614647,-3.083,-1.324632097476219,-1.94782803124308,-1.8687390132375716,-1.5962581934114253,1.1351719687569202,-0.6231959337668611,-1.9685018041944204,-1.8889348501862115,-1.6164540303600652,1.1144981958055797,-0.6438697067182015,-1.957447051911822,-1.8785986526595095,-1.606117832833363,1.1255529480881783,-0.632814954435603
74,-0.6706656503272426,-2.092,-1.4089744280436627,-1.9291299215940851,-1.9281593231854075,-1.257493672858165,0.16287007840591494,-0.5201554935504225,-1.957914006282681,-1.9560694934415015,-1.285403843114259,0.1340859937173191,-0.5489395782390183,-1.9431534300022577,-1.9419764993202548,-1.2713108489930123,0.14884656999774237,-0.534179001958595
75,-1.295215195457565,-0.722,-1.5914324637189992,-1.9026961410558212,-1.964827136487619,-0.6696119410300541,-1.1806961410558212,-0.31126367733682203,-1.9413603708766456,-2.002837060831394,-0.7076218653738291,-1.2193603708766456,-0.34992790715764643,-1.921832744920266,-1.9837982971025028,-0.6885831016449377,-1.199832744920266,-0.33040028120126674
76,-1.954888234103319,-0.034,-1.7613319839968937,-1.930471068996576,-1.991837587076951,-0.036949352973632,-1.896471068996576,-0.16913908499968233,-1.9828505758106985,-2.0431350006371187,-0.08824676653379981,-1.9488505758106984,-0.22151859181380473,-1.9572724515825937,-2.017651919448778,-0.06276368534545895,-1.9232724515825936,-0.19594046758569994
77,-2.4761742292715123,-1.159,-1.963320629446239,-2.015135069765347,-2.0126177409667494,0.4635564883047629,-0.8561350697653471,-0.05181444031910809,-2.0820041533841502,-2.079522689503303,0.3966515397682091,-0.9230041533841502,-0.11868352393791115,-2.048885812755907,-2.045750960485731,0.4304232687857814,-0.8898858127559068,-0.08556518330966778
78,-3.1814685316469555,-2.876,-2.259145510977598,-2.2074824000300395,-2.029737861279404,1.1517306703675514,0.6685175999699604,0.05166311094755871,-2.2929153021274944,-2.117935478738629,1.0635330529083267,0.5830846978725055,-0.0337697911498962,-2.250463415230661,-2.073622360539825,1.1078461711071306,0.625536584769339,0.008682095746937346
79,-3.775234336721303,-3.363,-2.612645443861955,-2.132819974755057,-1.948998768844578,1.826235567876725,1.2301800252449429,0.4798254691068977,-2.240610465388818,-2.061782528328885,1.713451808392418,1.122389534611182,0.37203497847313693,-2.185420715959663,-2.004076807300623,1.7711575294206798,1.1775792840403372,0.42722472790229205
