domain,model_total_change_m,model_rate_m_per_yr
0,5.084077782694294,0.26758304119443654
1,4.983912539876428,0.2623111863092857
2,5.04594940093375,0.26557628425967106
3,5.030353500616684,0.2647554474008781
4,5.3920045760610265,0.2837897145295277
5,5.1364445321851235,0.2703391859044802
6,4.874341895757425,0.2565443103030224
7,4.844078346220613,0.254951491906348
8,4.5191872966493065,0.23785196298154246
9,3.4076835809655677,0.17935176741924042
10,1.8900126166831797,0.09947434824648314
11,-1.0459480039253322,-0.05504989494343854
12,-7.428413722385358,-0.3909691432834399
13,-17.013870425896584,-0.8954668645208729
14,-32.93291355697784,-1.7333112398409387
15,-57.49143345047878,-3.0258649184462514
16,-46.60313379254694,-2.4527965153972073
17,-38.347884938135394,-2.0183097335860736
18,-32.17763246749519,-1.6935596035523783
19,-23.466834697635022,-1.2350965630334223
20,-9.749016772037521,-0.5131061458967117
21,-9.938123317643203,-0.5230591219812212
22,-12.800375131241708,-0.6737039542758794
23,-12.3748815790359,-0.6513095567913632
24,-11.452164113664367,-0.6027454796665456
25,-7.655617463902217,-0.402927234942222
26,-6.570111434874889,-0.34579533867762574
27,-5.515881118670677,-0.29030953256161457
28,-4.783779352385864,-0.25177786065188756
29,-1.202074936754343,-0.06326710193443912
30,3.047861769663996,0.1604137773507366
31,7.65949809417998,0.4031314786410516
32,10.323726403992623,0.5433540212627697
33,12.055977968002935,0.6345251562106808
34,13.564139591429011,0.7139020837594217
35,17.81693186154598,0.9377332558708411
36,20.25698004112928,1.0661568442699623
37,20.458084570552273,1.0767412931869618
38,21.06084768328583,1.1084656675413593
39,19.537784414303815,1.0283044428580954
40,15.63913195216469,0.8231122080086678
41,12.079135081218965,0.6357439516431034
42,14.582239227089076,0.7674862751099514
43,17.221266086865626,0.9063824256245067
44,20.026476193696,1.0540250628261052
45,22.823280632292835,1.201225296436465
46,23.884529678586887,1.2570805093993098
47,25.656323749367175,1.350332828914062
48,25.3501627536441,1.3342190922970578
49,26.854251441729048,1.4133816548278446
50,25.283737543258212,1.3307230285925375
51,25.392954323185677,1.3364712801676673
52,23.50829467426115,1.2372786670663765
53,20.13163059861813,1.0595595051904279
54,15.836176343536863,0.8334829654493086
55,13.556838438151317,0.7135178125342798
56,9.386093764743464,0.4940049349864981
57,7.177469336121476,0.37776154400639345
58,7.168535945453868,0.3772913655502036
59,5.650970452948513,0.29741949752360597
60,4.303448843490969,0.22649730755215627
61,2.160199996301344,0.11369473664743916
62,0.03161279942150941,0.0016638315485004952
63,-0.5864870348243585,-0.030867738674966238
64,-1.787462419531039,-0.09407696944900205
65,-3.194959454368245,-0.16815576075622343
66,-3.71034774076179,-0.19528146004009422
67,-4.675343470609278,-0.24607070897943567
68,-1.3424420003550495,-0.07065484212394997
69,1.2986465354592838,0.06834981765575178
70,2.4357350409768515,0.1281965811040448
71,9.014442962989506,0.4744443664731319
72,15.483562702477911,0.8149243527619954
73,20.21140770633201,1.0637583003332638
74,29.038754745566848,1.528355512924571
75,34.11213532951024,1.7953755436584335
76,39.90241564660846,2.100127139295182
77,41.136871198756126,2.165098484145059
78,40.298399105059616,2.120968373950506
79,37.39659166848401,1.9682416667623162
80,33.55297165038701,1.7659458763361584
81,30.417416728929766,1.6009166699436719
82,28.424230313606586,1.4960121217687676
83,24.37073908597381,1.2826704782091478
84,17.924051474299404,0.9433711302262844
85,12.96743349529197,0.6824964997522089
86,7.918810323698835,0.41677949072099135
87,5.6365561643274305,0.2966608507540753
88,4.101828361792286,0.21588570325222559
89,1.1341886352361144,0.059694138696637596
90,-2.1065272727512365,-0.1108698564605914
91,-3.682321024048406,-0.1938063696867582
92,-2.834206206345698,-0.14916874770240515
93,-3.5567989557623605,-0.18719994504012424
94,-9.052600488682174,-0.4764526572990618
95,-13.146185958004025,-0.691904524105475
96,-14.551588484561762,-0.7658730781348296
97,-15.603554641981418,-0.821239717999022
98,-13.7376135312129,-0.7230322911164685
99,-9.911938283266409,-0.5216809622771794
100,-6.473757575199215,-0.3407240829052219
101,-6.555655606954588,-0.3450345056291888
102,-4.9017763603621916,-0.2579882294927469
103,0.18786140202223578,0.00988744221169662
104,7.2990489745589,0.3841604723452053
105,7.105481697199821,0.37397272090525374
106,6.121716615831474,0.32219561135955127
107,6.063142901039328,0.31911278426522777
108,5.171337555755144,0.2721756608292181
109,5.604429683479111,0.2949699833410058
110,4.954094263503748,0.2607418033423025
111,5.322160433581303,0.28011370703059485
112,4.885044868634623,0.25710762466498016
113,4.605136547420898,0.2423756077589946
114,5.258378331984659,0.27675675431498203
115,5.389675388668593,0.2836671257193996
116,4.861784463108506,0.2558833927951845
117,4.69276218838354,0.2469874835991337
118,5.117539176756509,0.269344167197711
119,4.834884974486613,0.2544676302361375
