transect_id,domain_number,position_start_m,n_start,sd_start_m,first_obs_start,last_obs_start,position_end_m,n_end,sd_end_m,first_obs_end,last_obs_end,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr,half_window_days
usa_NC_0032_0045,3,38.1294,17,12.0898,2003-11-29,2004-11-15,85.6541,37,12.5427,2023-01-21,2023-12-15,47.5246,2.4883,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0046,3,38.0722,18,13.1553,2003-11-29,2004-11-15,84.2368,38,14.3197,2023-01-21,2023-12-15,46.1646,2.4171,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0047,3,31.3889,18,13.4572,2003-11-29,2004-11-15,78.2324,37,14.1816,2023-01-21,2023-12-15,46.8435,2.4526,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0048,3,30.4056,18,13.5456,2003-11-29,2004-11-15,76.9838,37,13.3887,2023-01-21,2023-12-15,46.5782,2.4387,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0049,3,28.8882,17,11.4400,2003-11-29,2004-11-15,77.9000,37,14.4681,2023-01-21,2023-12-15,49.0118,2.5662,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0050,3,27.1176,17,10.6336,2003-11-29,2004-11-15,80.0432,37,12.3595,2023-01-21,2023-12-15,52.9256,2.7711,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0051,4,22.1000,19,13.5890,2003-11-29,2004-11-15,79.8639,36,12.3288,2023-01-21,2023-12-15,57.7639,3.0244,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0052,4,18.2294,17,12.3815,2003-11-29,2004-11-15,81.0917,36,12.7098,2023-01-21,2023-12-15,62.8623,3.2913,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0053,4,20.8722,18,13.4861,2003-11-29,2004-11-15,84.8946,37,12.4965,2023-01-21,2023-12-15,64.0224,3.3521,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0054,4,13.4444,18,13.8538,2003-11-29,2004-11-15,79.1444,36,14.5792,2023-01-21,2023-12-15,65.7000,3.4399,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0055,4,12.3368,19,13.1033,2003-11-29,2004-11-15,76.3343,35,14.5083,2023-01-21,2023-12-15,63.9974,3.3508,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0056,4,24.1789,19,14.2035,2003-11-29,2004-11-15,83.2800,35,13.7440,2023-01-21,2023-12-15,59.1011,3.0944,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0057,4,18.9000,19,14.9003,2003-11-29,2004-11-15,72.0108,37,13.4078,2023-01-21,2023-12-15,53.1108,2.7808,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0058,4,26.2600,20,15.6356,2003-11-29,2004-11-15,73.6730,37,12.7892,2023-01-21,2023-12-15,47.4130,2.4825,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0059,4,33.5765,17,17.6718,2003-11-29,2004-11-15,78.3189,37,13.4518,2023-01-21,2023-12-15,44.7424,2.3426,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0060,4,39.2235,17,17.9379,2003-11-29,2004-11-15,83.7917,36,11.5693,2023-01-21,2023-12-15,44.5681,2.3335,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0061,4,42.2750,20,18.6240,2003-11-29,2004-11-15,82.7946,37,13.7704,2023-01-21,2023-12-15,40.5196,2.1215,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0062,4,37.8619,21,17.5940,2003-11-29,2004-11-15,78.4056,36,12.8547,2023-01-21,2023-12-15,40.5437,2.1228,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0063,4,38.6333,21,17.4518,2003-11-29,2004-11-15,77.3639,36,11.8242,2023-01-21,2023-12-15,38.7306,2.0279,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0064,5,44.2500,20,16.3938,2003-11-29,2004-11-15,81.1083,36,12.6812,2023-01-21,2023-12-15,36.8583,1.9298,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0065,5,36.6722,18,16.6933,2003-11-29,2004-11-15,73.6389,36,12.7007,2023-01-21,2023-12-15,36.9667,1.9355,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0066,5,38.1944,18,19.3726,2003-11-29,2004-11-15,70.4974,38,13.0197,2023-01-21,2023-12-15,32.3029,1.6913,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0067,5,38.8222,18,20.8121,2003-11-29,2004-11-15,68.5395,38,13.0535,2023-01-21,2023-12-15,29.7173,1.5559,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0068,5,39.6647,17,19.0757,2003-11-29,2004-11-15,66.0447,38,12.4667,2023-01-21,2023-12-15,26.3800,1.3812,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0069,5,49.3722,18,25.1626,2003-11-29,2004-11-15,64.2526,38,11.4530,2023-01-21,2023-12-15,14.8804,0.7791,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0070,5,52.2111,18,21.7225,2003-11-29,2004-11-15,65.2658,38,13.9296,2023-01-21,2023-12-15,13.0547,0.6835,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0071,5,59.0111,18,24.2423,2003-11-29,2004-11-15,64.9500,38,13.1968,2023-01-21,2023-12-15,5.9389,0.3109,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0072,5,57.7111,18,25.8860,2003-11-29,2004-11-15,61.7947,38,13.8802,2023-01-21,2023-12-15,4.0836,0.2138,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0073,5,59.7176,17,22.0675,2003-11-29,2004-11-15,62.1395,38,13.8943,2023-01-21,2023-12-15,2.4218,0.1268,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0074,5,56.9353,17,20.8327,2003-11-29,2004-11-15,58.5919,37,13.7508,2023-01-21,2023-12-15,1.6566,0.0867,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0075,5,50.3647,17,19.6575,2003-11-29,2004-11-15,51.9139,36,15.4980,2023-01-21,2023-12-15,1.5492,0.0811,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0076,5,48.9111,18,16.8539,2003-11-29,2004-11-15,49.7833,36,15.1141,2023-01-21,2023-12-15,0.8722,0.0457,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0077,6,52.5059,17,15.6480,2003-11-29,2004-11-15,62.3686,35,16.9291,2023-01-21,2023-12-14,9.8627,0.5164,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0078,6,147.9182,11,13.5793,2003-11-29,2004-10-31,128.3486,37,13.5901,2023-01-21,2023-12-15,-19.5695,-1.0246,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0079,6,55.6900,20,11.4229,2003-11-29,2004-11-15,24.6568,37,11.3827,2023-01-21,2023-12-15,-31.0332,-1.6248,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0080,6,62.2286,21,14.8093,2003-11-29,2004-11-15,16.6583,36,12.4469,2023-01-21,2023-12-15,-45.5702,-2.3860,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0081,6,60.5364,22,17.9478,2003-11-29,2004-11-15,15.2333,36,11.1237,2023-01-21,2023-12-15,-45.3030,-2.3720,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0082,6,56.0050,20,16.7700,2003-11-29,2004-11-15,17.6139,36,12.7625,2023-01-21,2023-12-15,-38.3911,-2.0101,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0083,7,52.5895,19,16.5120,2003-11-29,2004-11-15,25.2730,37,12.9345,2023-01-21,2023-12-15,-27.3165,-1.4302,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0084,7,43.5000,16,12.2070,2003-11-29,2004-11-15,29.2973,37,11.8265,2023-01-21,2023-12-15,-14.2027,-0.7436,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0085,7,58.7235,17,9.5946,2003-11-29,2004-11-15,52.0919,37,12.6565,2023-01-21,2023-12-15,-6.6316,-0.3472,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0086,7,45.9176,17,11.2454,2003-11-29,2004-11-15,39.8676,37,11.1877,2023-01-21,2023-12-15,-6.0501,-0.3168,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0088,8,49.6750,20,16.7410,2003-11-29,2004-11-15,39.5568,37,12.3813,2023-01-21,2023-12-15,-10.1182,-0.5298,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0089,8,46.2700,20,15.9215,2003-11-29,2004-11-15,38.3838,37,12.4166,2023-01-21,2023-12-15,-7.8862,-0.4129,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0090,8,30.5118,17,10.7392,2003-11-29,2004-11-15,31.2162,37,13.8926,2023-01-21,2023-12-15,0.7045,0.0369,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0091,8,87.3200,20,15.2195,2003-11-29,2004-11-15,88.3541,37,12.5288,2023-01-21,2023-12-15,1.0341,0.0541,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0092,8,51.8682,22,12.6506,2003-11-29,2004-11-15,56.0973,37,11.3887,2023-01-21,2023-12-15,4.2291,0.2214,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0093,8,58.5545,22,11.6582,2003-11-29,2004-11-15,67.4351,37,12.3509,2023-01-21,2023-12-15,8.8806,0.4650,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0094,8,24.5818,22,12.0634,2003-11-29,2004-11-15,37.8297,37,14.3524,2023-01-21,2023-12-15,13.2479,0.6936,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0095,8,76.9571,21,10.3197,2003-11-29,2004-11-15,85.5054,37,13.6354,2023-01-21,2023-12-15,8.5483,0.4476,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0096,9,35.0000,20,10.0642,2003-11-29,2004-11-15,44.1892,37,12.8316,2023-01-21,2023-12-15,9.1892,0.4811,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0097,9,57.4500,20,10.7148,2003-11-29,2004-11-15,66.2595,37,12.7557,2023-01-21,2023-12-15,8.8095,0.4612,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0098,9,51.8474,19,9.1597,2003-11-29,2004-11-15,60.1216,37,11.9555,2023-01-21,2023-12-15,8.2743,0.4332,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0099,9,46.9050,20,10.2757,2003-11-29,2004-11-15,57.9784,37,11.9674,2023-01-21,2023-12-15,11.0734,0.5798,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0100,9,43.9474,19,11.0203,2003-11-29,2004-11-15,56.5083,36,11.5034,2023-01-21,2023-12-15,12.5610,0.6577,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0101,9,40.3333,18,8.2124,2003-11-29,2004-11-15,53.6514,37,12.5346,2023-01-21,2023-12-15,13.3180,0.6973,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0102,9,41.6444,18,10.9301,2003-11-29,2004-11-15,56.7263,38,14.1477,2023-01-21,2023-12-15,15.0819,0.7897,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0103,9,44.8200,15,9.9955,2003-11-29,2004-11-15,61.1297,37,14.2416,2023-01-21,2023-12-15,16.3097,0.8539,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0104,9,40.1529,17,14.6275,2003-11-29,2004-11-15,59.0486,37,12.5216,2023-01-21,2023-12-15,18.8957,0.9893,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0105,10,45.7889,18,15.2446,2003-11-29,2004-11-15,63.5351,37,11.2985,2023-01-21,2023-12-15,17.7462,0.9292,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0106,10,46.9389,18,15.6762,2003-11-29,2004-11-15,66.3703,37,12.1203,2023-01-21,2023-12-15,19.4314,1.0174,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0107,10,50.8667,18,17.1434,2003-11-29,2004-11-15,76.8189,37,11.1367,2023-01-21,2023-12-15,25.9523,1.3588,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0108,10,43.2333,18,18.2004,2003-11-29,2004-11-15,75.8351,37,11.4541,2023-01-21,2023-12-15,32.6018,1.7070,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0109,10,48.4250,16,12.2107,2003-11-29,2004-11-15,76.2784,37,12.1393,2023-01-21,2023-12-15,27.8534,1.4583,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0110,10,61.0250,20,13.0835,2003-11-29,2004-11-15,85.1027,37,11.3808,2023-01-21,2023-12-15,24.0777,1.2607,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0111,10,46.5286,21,16.4450,2003-11-29,2004-11-15,70.9889,36,10.0362,2023-01-21,2023-12-15,24.4603,1.2807,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0112,10,49.5100,20,14.9071,2003-11-29,2004-11-15,70.7973,37,9.5641,2023-01-21,2023-12-15,21.2873,1.1146,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0113,10,50.5632,19,10.8683,2003-11-29,2004-11-15,70.2658,38,10.3361,2023-01-21,2023-12-15,19.7026,1.0316,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0114,10,50.9000,19,10.6337,2003-11-29,2004-11-15,71.2351,37,10.0626,2023-01-21,2023-12-15,20.3351,1.0647,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0115,11,50.6167,18,11.0868,2003-12-15,2004-11-15,74.1763,38,9.3132,2023-01-21,2023-12-15,23.5596,1.2335,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0116,11,46.0824,17,10.0633,2003-12-15,2004-11-15,73.0879,33,8.7183,2023-01-21,2023-12-15,27.0055,1.4140,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0117,11,47.5059,17,9.8084,2003-12-07,2004-11-15,74.0000,33,9.6901,2023-01-21,2023-12-15,26.4941,1.3872,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0118,11,43.3312,16,8.0508,2003-12-07,2004-11-15,74.4212,33,9.2488,2023-01-21,2023-12-15,31.0900,1.6278,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0119,11,38.4444,18,7.5553,2003-12-07,2004-11-15,70.2062,32,8.0003,2023-01-21,2023-12-15,31.7618,1.6630,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0120,11,34.5222,18,9.1069,2003-12-07,2004-11-15,65.6710,31,8.0814,2023-01-21,2023-12-15,31.1487,1.6309,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0121,11,36.4947,19,10.7720,2003-11-29,2004-11-15,65.6000,36,9.6168,2023-01-21,2023-12-15,29.1053,1.5239,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0122,11,33.3737,19,8.6163,2003-11-29,2004-11-15,60.5000,36,10.1355,2023-01-21,2023-12-15,27.1263,1.4203,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0123,11,38.4842,19,8.4116,2003-11-29,2004-11-15,61.6472,36,10.3409,2023-01-21,2023-12-15,23.1630,1.2128,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0124,11,47.3300,20,9.1842,2003-11-29,2004-11-15,68.1083,36,8.9885,2023-01-21,2023-12-15,20.7783,1.0879,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0125,12,54.6619,21,11.2571,2003-11-29,2004-11-15,71.2611,36,10.3110,2023-01-21,2023-12-15,16.5992,0.8691,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0126,12,50.6476,21,10.5746,2003-11-29,2004-11-15,67.0343,35,11.3007,2023-01-21,2023-12-15,16.3867,0.8580,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0127,12,54.9053,19,9.6357,2003-12-07,2004-11-15,72.2484,31,8.4450,2023-01-21,2023-12-15,17.3431,0.9081,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0128,12,54.3882,17,9.5702,2003-12-15,2004-11-15,72.1710,31,9.7253,2023-01-21,2023-12-15,17.7827,0.9311,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0129,12,51.6000,22,11.7095,2003-11-29,2004-11-15,69.4914,35,12.0420,2023-01-21,2023-12-15,17.8914,0.9368,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0130,12,54.3826,23,12.4095,2003-11-29,2004-11-15,72.8471,34,10.5174,2023-01-21,2023-12-15,18.4645,0.9668,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0131,12,51.9773,22,11.5197,2003-11-29,2004-11-15,72.2714,35,9.4106,2023-01-21,2023-12-15,20.2942,1.0626,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0132,12,52.7286,21,11.1663,2003-11-29,2004-11-15,70.4361,36,10.4352,2023-01-21,2023-12-15,17.7075,0.9271,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0133,12,55.4000,19,9.7563,2003-11-29,2004-11-15,69.6194,36,9.8303,2023-01-21,2023-12-15,14.2194,0.7445,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0134,12,60.8316,19,10.5609,2003-11-29,2004-11-15,73.9306,36,8.8043,2023-01-21,2023-12-15,13.0990,0.6858,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0135,13,59.7316,19,10.5254,2003-11-29,2004-11-15,70.6917,36,9.0706,2023-01-21,2023-12-15,10.9601,0.5738,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0136,13,60.3722,18,10.0034,2003-11-29,2004-11-15,69.7200,35,8.2598,2023-01-21,2023-12-15,9.3478,0.4894,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0137,13,60.6474,19,9.0261,2003-11-29,2004-11-15,72.5382,34,7.2945,2023-01-21,2023-12-15,11.8909,0.6226,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0138,13,57.8278,18,9.6923,2003-11-29,2004-11-15,71.3118,34,7.3281,2023-01-21,2023-12-15,13.4840,0.7060,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0139,13,60.2000,19,9.8970,2003-11-29,2004-11-15,73.9686,35,7.8568,2023-01-21,2023-12-15,13.7686,0.7209,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0140,13,54.8556,18,8.4525,2003-11-29,2004-11-15,69.1086,35,8.2651,2023-01-21,2023-12-15,14.2530,0.7463,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0141,13,53.4368,19,7.7584,2003-11-29,2004-11-15,71.8743,35,7.5291,2023-01-21,2023-12-15,18.4374,0.9653,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0142,13,49.8944,18,7.4875,2003-11-29,2004-11-15,69.8829,35,9.0889,2023-01-21,2023-12-15,19.9884,1.0466,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0143,13,42.8111,18,7.7028,2003-11-29,2004-11-15,64.7257,35,10.1012,2023-01-21,2023-12-15,21.9146,1.1474,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0144,13,46.6600,20,7.8458,2003-11-29,2004-11-15,72.7057,35,9.7048,2023-01-21,2023-12-15,26.0457,1.3637,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
usa_NC_0032_0145,13,41.0000,20,8.4066,2003-11-29,2004-11-15,67.1571,35,9.9858,2023-01-21,2023-12-15,26.1571,1.3695,2004,2023,2004-05-25,2023-07-01,False,True,19.0992,182.6250
