ID,1978
30,2612
31,2480
32,2339
33,2210
34,2079
35,1948
36,1818
37,1713
38,1617
39,1550
40,1508
41,1455
42,1383
43,1312
44,1230
45,1115
46,1017
47,944
48,862
49,769
50,646
51,521
52,433
53,366
54,294
55,206
56,133
57,63
58,0
59,0
60,24
61,47
62,61
63,101
64,165
65,244
66,319
67,409
68,509
69,636
70,782
71,899
72,984
73,1073
74,1157
75,1240
76,1346
77,1437
78,1544
79,1609
80,1702
81,1791
82,1827
83,1889
84,1946
85,1977
86,2016
87,2056
88,2091
89,2134
90,2164
91,2192
92,2233
93,2280
94,2318
95,2337
96,2345
97,2379
98,2396
99,2445
100,2529
101,2651
102,2773
103,2940
104,3068
105,3211
106,3328
107,3451
108,3560
109,3663
110,3758
111,3814
112,3889
113,3994
114,4116
115,4234
116,4360
117,4483
118,4555
119,4631
120,4708
121,4798
122,4888
123,4981
124,5047
125,5116
126,5199
127,5306
128,5384
129,5455
130,5494
131,5556
132,5757
133,5891
