year,domain,profile,dune_crest_cell,interior_row0_cell,road_seaward_cell,road_landward_cell,road_center_cell,setback_m,road_width_m,n_road_cells,n_wet_road_cells
1984,17,40,11,12,21,23,22.0,90.0,30.0,3,0
1984,17,41,11,12,21,23,22.0,90.0,30.0,3,0
1984,17,42,11,12,22,23,22.5,100.0,20.0,2,0
1984,17,43,11,12,22,23,22.5,100.0,20.0,2,0
1984,17,44,11,12,22,23,22.5,100.0,20.0,2,0
1984,17,45,11,12,22,23,22.5,100.0,20.0,2,0
1984,17,46,11,12,22,23,22.5,100.0,20.0,2,0
1984,17,47,11,12,22,24,23.0,100.0,30.0,3,0
1984,17,48,11,12,22,24,23.0,100.0,30.0,3,0
1984,17,49,11,12,22,24,23.0,100.0,30.0,3,0
1984,18,0,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,1,11,12,22,24,23.0,100.0,30.0,3,0
1984,18,2,11,12,22,24,23.0,100.0,30.0,3,0
1984,18,3,10,11,22,24,23.0,110.0,30.0,3,0
1984,18,4,10,11,22,23,22.5,110.0,20.0,2,0
1984,18,5,10,11,22,23,22.5,110.0,20.0,2,0
1984,18,6,10,11,22,23,22.5,110.0,20.0,2,0
1984,18,7,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,8,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,9,10,11,22,24,23.0,110.0,30.0,3,0
1984,18,10,10,11,22,24,23.0,110.0,30.0,3,0
1984,18,11,10,11,22,24,23.0,110.0,30.0,3,0
1984,18,12,10,11,22,23,22.5,110.0,20.0,2,0
1984,18,13,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,14,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,15,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,16,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,17,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,18,10,11,22,24,23.0,110.0,30.0,3,0
1984,18,19,11,12,22,24,23.0,100.0,30.0,3,0
1984,18,20,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,21,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,22,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,23,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,24,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,25,11,12,23,24,23.5,110.0,20.0,2,0
1984,18,26,9,10,22,24,23.0,120.0,30.0,3,0
1984,18,27,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,28,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,29,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,30,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,31,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,32,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,33,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,34,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,35,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,36,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,37,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,38,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,39,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,40,10,11,24,25,24.5,130.0,20.0,2,0
1984,18,41,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,42,10,11,23,25,24.0,120.0,30.0,3,0
1984,18,43,10,11,23,24,23.5,120.0,20.0,2,0
1984,18,44,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,45,9,10,23,24,23.5,130.0,20.0,2,0
1984,18,46,10,11,24,25,24.5,130.0,20.0,2,0
1984,18,47,10,11,24,25,24.5,130.0,20.0,2,0
1984,18,48,10,11,24,25,24.5,130.0,20.0,2,0
1984,18,49,10,11,23,25,24.0,120.0,30.0,3,0
1984,19,0,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,1,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,2,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,3,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,4,10,11,23,25,24.0,120.0,30.0,3,0
1984,19,5,10,11,24,26,25.0,130.0,30.0,3,0
1984,19,6,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,7,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,8,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,9,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,10,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,11,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,12,9,10,23,25,24.0,130.0,30.0,3,0
1984,19,13,10,11,24,26,25.0,130.0,30.0,3,0
1984,19,14,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,15,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,16,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,17,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,18,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,19,9,10,23,25,24.0,130.0,30.0,3,0
1984,19,20,8,9,23,25,24.0,140.0,30.0,3,0
1984,19,21,9,10,24,26,25.0,140.0,30.0,3,0
1984,19,22,10,11,24,25,24.5,130.0,20.0,2,0
1984,19,23,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,24,9,10,24,25,24.5,140.0,20.0,2,0
1984,19,25,9,10,23,25,24.0,130.0,30.0,3,0
1984,19,26,9,10,23,25,24.0,130.0,30.0,3,0
1984,19,27,9,10,23,24,23.5,130.0,20.0,2,0
1984,19,28,8,9,23,24,23.5,140.0,20.0,2,0
1984,19,29,10,11,23,25,24.0,120.0,30.0,3,0
1984,19,30,10,11,23,25,24.0,120.0,30.0,3,0
1984,19,31,10,11,23,24,23.5,120.0,20.0,2,0
1984,19,32,10,11,23,24,23.5,120.0,20.0,2,0
1984,19,33,9,10,22,24,23.0,120.0,30.0,3,0
1984,19,34,9,10,22,24,23.0,120.0,30.0,3,0
1984,19,35,9,10,22,23,22.5,120.0,20.0,2,0
1984,19,36,9,10,21,23,22.0,110.0,30.0,3,0
1984,19,37,9,10,22,24,23.0,120.0,30.0,3,0
1984,19,38,9,10,22,23,22.5,120.0,20.0,2,0
1984,19,39,9,10,21,23,22.0,110.0,30.0,3,0
1984,19,40,8,9,21,23,22.0,120.0,30.0,3,0
1984,19,41,8,9,21,22,21.5,120.0,20.0,2,0
1984,19,42,8,9,20,22,21.0,110.0,30.0,3,0
1984,19,43,9,10,20,22,21.0,100.0,30.0,3,0
1984,19,44,9,10,20,21,20.5,100.0,20.0,2,0
1984,19,45,9,10,20,22,21.0,100.0,30.0,3,0
1984,19,46,8,9,20,22,21.0,110.0,30.0,3,0
1984,19,47,8,9,20,21,20.5,110.0,20.0,2,0
1984,19,48,8,9,19,21,20.0,100.0,30.0,3,0
1984,19,49,9,10,19,21,20.0,90.0,30.0,3,0
1984,20,0,8,9,18,19,18.5,90.0,20.0,2,0
1984,20,1,8,9,17,19,18.0,80.0,30.0,3,0
1984,20,2,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,3,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,4,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,5,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,6,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,7,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,8,9,10,17,18,17.5,70.0,20.0,2,0
1984,20,9,9,10,16,18,17.0,60.0,30.0,3,0
1984,20,10,9,10,16,18,17.0,60.0,30.0,3,0
1984,20,11,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,12,9,10,17,18,17.5,70.0,20.0,2,0
1984,20,13,9,10,16,18,17.0,60.0,30.0,3,0
1984,20,14,7,8,16,18,17.0,80.0,30.0,3,0
1984,20,15,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,16,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,17,8,9,16,18,17.0,70.0,30.0,3,0
1984,20,18,8,9,16,17,16.5,70.0,20.0,2,0
1984,20,19,7,8,16,17,16.5,80.0,20.0,2,0
1984,20,20,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,21,8,9,16,18,17.0,70.0,30.0,3,0
1984,20,22,8,9,16,18,17.0,70.0,30.0,3,0
1984,20,23,8,9,16,17,16.5,70.0,20.0,2,0
1984,20,24,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,25,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,26,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,27,8,9,16,18,17.0,70.0,30.0,3,0
1984,20,28,8,9,16,18,17.0,70.0,30.0,3,0
1984,20,29,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,30,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,31,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,32,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,33,8,9,17,18,17.5,80.0,20.0,2,0
1984,20,34,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,35,9,10,17,19,18.0,70.0,30.0,3,0
1984,20,36,8,9,17,19,18.0,80.0,30.0,3,0
1984,20,37,8,9,17,19,18.0,80.0,30.0,3,0
1984,20,38,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,39,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,40,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,41,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,42,9,10,18,19,18.5,80.0,20.0,2,0
1984,20,43,9,10,18,20,19.0,80.0,30.0,3,0
1984,20,44,9,10,18,20,19.0,80.0,30.0,3,0
1984,20,45,8,9,18,20,19.0,90.0,30.0,3,0
1984,20,46,8,9,18,19,18.5,90.0,20.0,2,0
1984,20,47,9,10,19,20,19.5,90.0,20.0,2,0
1984,20,48,9,10,19,20,19.5,90.0,20.0,2,0
1984,20,49,9,10,19,20,19.5,90.0,20.0,2,0
1984,21,0,8,9,19,20,19.5,100.0,20.0,2,0
1984,21,1,8,9,18,20,19.0,90.0,30.0,3,0
1984,21,2,8,9,18,20,19.0,90.0,30.0,3,0
1984,21,3,7,8,18,19,18.5,100.0,20.0,2,0
1984,21,4,8,9,19,20,19.5,100.0,20.0,2,0
1984,21,5,8,9,19,20,19.5,100.0,20.0,2,0
1984,21,6,7,8,19,20,19.5,110.0,20.0,2,0
1984,21,7,7,8,19,20,19.5,110.0,20.0,2,0
1984,21,8,8,9,19,21,20.0,100.0,30.0,3,0
1984,21,9,7,8,19,21,20.0,110.0,30.0,3,0
1984,21,10,8,9,19,21,20.0,100.0,30.0,3,0
1984,21,11,7,8,19,20,19.5,110.0,20.0,2,0
1984,21,12,8,9,20,21,20.5,110.0,20.0,2,0
1984,21,13,8,9,20,21,20.5,110.0,20.0,2,0
1984,21,14,8,9,20,21,20.5,110.0,20.0,2,0
1984,21,15,8,9,20,21,20.5,110.0,20.0,2,0
1984,21,16,8,9,20,22,21.0,110.0,30.0,3,0
1984,21,17,8,9,20,22,21.0,110.0,30.0,3,0
1984,21,18,7,8,20,22,21.0,120.0,30.0,3,0
1984,21,19,7,8,20,21,20.5,120.0,20.0,2,0
1984,21,20,8,9,21,22,21.5,120.0,20.0,2,0
1984,21,21,8,9,21,22,21.5,120.0,20.0,2,0
1984,21,22,8,9,21,22,21.5,120.0,20.0,2,0
1984,21,23,8,9,21,22,21.5,120.0,20.0,2,0
1984,21,24,8,9,21,23,22.0,120.0,30.0,3,0
1984,21,25,8,9,21,23,22.0,120.0,30.0,3,0
1984,21,26,8,9,21,23,22.0,120.0,30.0,3,0
1984,21,27,7,8,21,22,21.5,130.0,20.0,2,0
1984,21,28,8,9,22,23,22.5,130.0,20.0,2,0
1984,21,29,8,9,22,23,22.5,130.0,20.0,2,0
1984,21,30,8,9,22,23,22.5,130.0,20.0,2,0
1984,21,31,8,9,22,23,22.5,130.0,20.0,2,0
1984,21,32,8,9,23,24,23.5,140.0,20.0,2,0
1984,21,33,8,9,22,24,23.0,130.0,30.0,3,0
1984,21,34,8,9,22,24,23.0,130.0,30.0,3,0
1984,21,35,7,8,22,24,23.0,140.0,30.0,3,0
1984,21,36,8,9,23,24,23.5,140.0,20.0,2,0
1984,21,37,8,9,23,24,23.5,140.0,20.0,2,0
1984,21,38,8,9,23,24,23.5,140.0,20.0,2,0
1984,21,39,8,9,23,24,23.5,140.0,20.0,2,0
1984,21,40,8,9,24,25,24.5,150.0,20.0,2,0
1984,21,41,8,9,23,25,24.0,140.0,30.0,3,0
1984,21,42,8,9,23,25,24.0,140.0,30.0,3,0
1984,21,43,7,8,23,25,24.0,150.0,30.0,3,0
1984,21,44,8,9,24,25,24.5,150.0,20.0,2,0
1984,21,45,8,9,24,25,24.5,150.0,20.0,2,0
1984,21,46,7,8,24,25,24.5,160.0,20.0,2,0
1984,21,47,7,8,24,25,24.5,160.0,20.0,2,0
1984,21,48,8,9,25,26,25.5,160.0,20.0,2,0
1984,21,49,8,9,24,26,25.0,150.0,30.0,3,0
1984,22,0,9,10,26,28,27.0,160.0,30.0,3,0
1984,22,1,9,10,26,28,27.0,160.0,30.0,3,0
1984,22,2,9,10,26,27,26.5,160.0,20.0,2,0
1984,22,3,9,10,26,27,26.5,160.0,20.0,2,0
1984,22,4,9,10,27,28,27.5,170.0,20.0,2,0
1984,22,5,9,10,27,28,27.5,170.0,20.0,2,0
1984,22,6,9,10,27,28,27.5,170.0,20.0,2,0
1984,22,7,9,10,26,28,27.0,160.0,30.0,3,0
1984,22,8,8,9,26,28,27.0,170.0,30.0,3,0
1984,22,9,8,9,26,28,27.0,170.0,30.0,3,0
1984,22,10,9,10,27,28,27.5,170.0,20.0,2,0
1984,22,11,9,10,27,28,27.5,170.0,20.0,2,0
1984,22,12,8,9,27,28,27.5,180.0,20.0,2,0
1984,22,13,8,9,27,28,27.5,180.0,20.0,2,0
1984,22,14,8,9,27,28,27.5,180.0,20.0,2,0
1984,22,15,9,10,27,29,28.0,170.0,30.0,3,0
1984,22,16,9,10,27,29,28.0,170.0,30.0,3,0
1984,22,17,8,9,27,29,28.0,180.0,30.0,3,0
1984,22,18,8,9,27,28,27.5,180.0,20.0,2,0
1984,22,19,8,9,27,28,27.5,180.0,20.0,2,0
1984,22,20,9,10,28,29,28.5,180.0,20.0,2,0
1984,22,21,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,22,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,23,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,24,8,9,27,29,28.0,180.0,30.0,3,0
1984,22,25,7,8,27,29,28.0,190.0,30.0,3,0
1984,22,26,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,27,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,28,8,9,28,29,28.5,190.0,20.0,2,0
1984,22,29,7,8,28,29,28.5,200.0,20.0,2,0
1984,22,30,7,8,28,29,28.5,200.0,20.0,2,0
1984,22,31,8,9,29,30,29.5,200.0,20.0,2,0
1984,22,32,7,8,28,30,29.0,200.0,30.0,3,0
1984,22,33,7,8,28,30,29.0,200.0,30.0,3,0
1984,22,34,7,8,28,29,28.5,200.0,20.0,2,0
1984,22,35,7,8,28,29,28.5,200.0,20.0,2,0
1984,22,36,8,9,29,30,29.5,200.0,20.0,2,0
1984,22,37,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,38,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,39,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,40,7,8,28,30,29.0,200.0,30.0,3,0
1984,22,41,10,11,28,30,29.0,170.0,30.0,3,0
1984,22,42,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,43,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,44,7,8,29,30,29.5,210.0,20.0,2,0
1984,22,45,10,11,29,30,29.5,180.0,20.0,2,0
1984,22,46,6,7,29,30,29.5,220.0,20.0,2,0
1984,22,47,7,8,30,31,30.5,220.0,20.0,2,0
1984,22,48,7,8,29,31,30.0,210.0,30.0,3,0
1984,22,49,10,11,29,31,30.0,180.0,30.0,3,0
1984,23,0,6,7,28,30,29.0,210.0,30.0,3,0
1984,23,1,5,6,28,30,29.0,220.0,30.0,3,0
1984,23,2,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,3,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,4,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,5,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,6,6,7,28,30,29.0,210.0,30.0,3,0
1984,23,7,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,8,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,9,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,10,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,11,4,5,27,29,28.0,220.0,30.0,3,0
1984,23,12,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,13,5,6,28,29,28.5,220.0,20.0,2,0
1984,23,14,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,15,4,5,27,29,28.0,220.0,30.0,3,0
1984,23,16,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,17,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,18,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,19,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,20,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,21,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,22,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,23,5,6,27,29,28.0,210.0,30.0,3,0
1984,23,24,4,5,27,29,28.0,220.0,30.0,3,0
1984,23,25,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,26,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,27,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,28,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,29,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,30,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,31,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,32,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,33,3,4,26,27,26.5,220.0,20.0,2,0
1984,23,34,3,4,26,27,26.5,220.0,20.0,2,0
1984,23,35,4,5,27,28,27.5,220.0,20.0,2,0
1984,23,36,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,37,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,38,4,5,26,27,26.5,210.0,20.0,2,0
1984,23,39,3,4,26,27,26.5,220.0,20.0,2,0
1984,23,40,6,7,25,27,26.0,180.0,30.0,3,0
1984,23,41,4,5,26,28,27.0,210.0,30.0,3,0
1984,23,42,4,5,26,27,26.5,210.0,20.0,2,0
1984,23,43,4,5,26,27,26.5,210.0,20.0,2,0
1984,23,44,3,4,26,27,26.5,220.0,20.0,2,0
1984,23,45,3,4,25,27,26.0,210.0,30.0,3,0
1984,23,46,6,7,25,27,26.0,180.0,30.0,3,0
1984,23,47,4,5,26,27,26.5,210.0,20.0,2,0
1984,23,48,4,5,26,27,26.5,210.0,20.0,2,0
1984,23,49,6,7,25,27,26.0,180.0,30.0,3,0
1984,24,0,8,9,27,29,28.0,180.0,30.0,3,0
1984,24,1,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,2,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,3,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,4,7,8,26,28,27.0,180.0,30.0,3,0
1984,24,5,8,9,27,29,28.0,180.0,30.0,3,0
1984,24,6,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,7,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,8,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,9,9,10,27,29,28.0,170.0,30.0,3,0
1984,24,10,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,11,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,12,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,13,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,14,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,15,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,16,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,17,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,18,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,19,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,20,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,21,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,22,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,23,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,24,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,25,8,9,27,28,27.5,180.0,20.0,2,0
1984,24,26,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,27,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,28,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,29,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,30,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,31,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,32,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,33,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,34,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,35,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,36,8,9,26,28,27.0,170.0,30.0,3,0
1984,24,37,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,38,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,39,9,10,26,28,27.0,160.0,30.0,3,0
1984,24,40,9,10,26,28,27.0,160.0,30.0,3,0
1984,24,41,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,42,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,43,9,10,26,28,27.0,160.0,30.0,3,0
1984,24,44,9,10,26,28,27.0,160.0,30.0,3,0
1984,24,45,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,46,8,9,26,27,26.5,170.0,20.0,2,0
1984,24,47,9,10,27,28,27.5,170.0,20.0,2,0
1984,24,48,9,10,26,28,27.0,160.0,30.0,3,0
1984,24,49,9,10,26,28,27.0,160.0,30.0,3,0
1984,25,0,8,9,25,27,26.0,160.0,30.0,3,0
1984,25,1,8,9,25,27,26.0,160.0,30.0,3,0
1984,25,2,8,9,25,26,25.5,160.0,20.0,2,0
1984,25,3,7,8,25,26,25.5,170.0,20.0,2,0
1984,25,4,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,5,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,6,8,9,25,26,25.5,160.0,20.0,2,0
1984,25,7,8,9,25,26,25.5,160.0,20.0,2,0
1984,25,8,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,9,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,10,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,11,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,12,7,8,25,26,25.5,170.0,20.0,2,0
1984,25,13,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,14,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,15,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,16,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,17,7,8,23,25,24.0,150.0,30.0,3,0
1984,25,18,7,8,24,26,25.0,160.0,30.0,3,0
1984,25,19,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,20,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,21,7,8,23,25,24.0,150.0,30.0,3,0
1984,25,22,7,8,23,25,24.0,150.0,30.0,3,0
1984,25,23,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,24,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,25,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,26,7,8,23,25,24.0,150.0,30.0,3,0
1984,25,27,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,28,6,7,23,24,23.5,160.0,20.0,2,0
1984,25,29,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,30,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,31,7,8,23,25,24.0,150.0,30.0,3,0
1984,25,32,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,33,6,7,23,24,23.5,160.0,20.0,2,0
1984,25,34,6,7,23,24,23.5,160.0,20.0,2,0
1984,25,35,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,36,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,37,4,5,23,25,24.0,180.0,30.0,3,0
1984,25,38,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,39,6,7,23,24,23.5,160.0,20.0,2,0
1984,25,40,6,7,23,24,23.5,160.0,20.0,2,0
1984,25,41,7,8,24,25,24.5,160.0,20.0,2,0
1984,25,42,6,7,24,25,24.5,170.0,20.0,2,0
1984,25,43,6,7,24,25,24.5,170.0,20.0,2,0
1984,25,44,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,45,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,46,6,7,23,25,24.0,160.0,30.0,3,0
1984,25,47,5,6,24,25,24.5,180.0,20.0,2,0
1984,25,48,5,6,24,25,24.5,180.0,20.0,2,0
1984,25,49,6,7,24,25,24.5,170.0,20.0,2,0
1984,26,0,7,8,25,26,25.5,170.0,20.0,2,0
1984,26,1,7,8,25,26,25.5,170.0,20.0,2,0
1984,26,2,7,8,25,26,25.5,170.0,20.0,2,0
1984,26,3,6,7,24,26,25.0,170.0,30.0,3,0
1984,26,4,7,8,25,27,26.0,170.0,30.0,3,0
1984,26,5,7,8,25,27,26.0,170.0,30.0,3,0
1984,26,6,7,8,25,26,25.5,170.0,20.0,2,0
1984,26,7,7,8,25,26,25.5,170.0,20.0,2,0
1984,26,8,8,9,26,27,26.5,170.0,20.0,2,0
1984,26,9,7,8,26,27,26.5,180.0,20.0,2,0
1984,26,10,7,8,26,27,26.5,180.0,20.0,2,0
1984,26,11,5,6,26,27,26.5,200.0,20.0,2,0
1984,26,12,7,8,26,27,26.5,180.0,20.0,2,0
1984,26,13,8,9,27,28,27.5,180.0,20.0,2,0
1984,26,14,8,9,26,28,27.0,170.0,30.0,3,0
1984,26,15,5,6,26,28,27.0,200.0,30.0,3,0
1984,26,16,7,8,26,28,27.0,180.0,30.0,3,0
1984,26,17,8,9,27,29,28.0,180.0,30.0,3,0
1984,26,18,8,9,27,28,27.5,180.0,20.0,2,0
1984,26,19,8,9,27,28,27.5,180.0,20.0,2,0
1984,26,20,8,9,27,28,27.5,180.0,20.0,2,0
1984,26,21,6,7,28,29,28.5,210.0,20.0,2,0
1984,26,22,6,7,28,29,28.5,210.0,20.0,2,0
1984,26,23,8,9,28,29,28.5,190.0,20.0,2,0
1984,26,24,8,9,28,29,28.5,190.0,20.0,2,0
1984,26,25,8,9,27,29,28.0,180.0,30.0,3,0
1984,26,26,6,7,28,30,29.0,210.0,30.0,3,0
1984,26,27,6,7,28,30,29.0,210.0,30.0,3,0
1984,26,28,5,6,28,30,29.0,220.0,30.0,3,0
1984,26,29,7,8,28,29,28.5,200.0,20.0,2,0
1984,26,30,6,7,29,30,29.5,220.0,20.0,2,0
1984,26,31,6,7,29,30,29.5,220.0,20.0,2,0
1984,26,32,6,7,29,30,29.5,220.0,20.0,2,0
1984,26,33,7,8,29,30,29.5,210.0,20.0,2,0
1984,26,34,7,8,30,31,30.5,220.0,20.0,2,0
1984,26,35,7,8,30,31,30.5,220.0,20.0,2,0
1984,26,36,7,8,30,31,30.5,220.0,20.0,2,0
1984,26,37,7,8,29,31,30.0,210.0,30.0,3,0
1984,26,38,7,8,29,31,30.0,210.0,30.0,3,0
