run_name,Hs_m,arm,timestamp,start_year,end_year,source_sink_preset,be_nonzero_domains,be_values_digest,be_rate_gis1_m_yr,be_rate_gis90_m_yr,scenario,scenario_overridden,groin_enabled,groin_trapping_m_yr,roadway_management,relocations_enabled,beach_dune_management,nourishment_fills,bdm_domains,nourishment_projects,rslr_m_yr,annual_states,run_complete,mean_bias_m_yr,rmse_m_yr,mean_bias_interior_m_yr,rmse_interior_m_yr,nourishment_ok,roads_drowned,roads_reloc_blocked,groin_extent_updrift_m,groin_extent_downdrift_m,runtime_min,use_sandbox_cascade,topo_product,topo_dune_version,git_commit,git_dirty,rate_estimator,lrr_r2_median,lrr_r2_below_floor,endpoint_mean_bias_interior_m_yr,endpoint_rmse_interior_m_yr,sandbags_on,groin_deterioration_f
HAT_1984_2004_edgeBE_road_bdm_groin_waveHs3p5,3.5,sensitivity,2026-09-01 16:18:36,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,-0.0121409771245969,1.1879059403621537,-0.0164146294873245,1.15940508537466,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9112933980806306,11,-0.014411556491775,1.1396066031385976,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveHs4,4.0,sensitivity,2026-09-01 16:20:13,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,-0.0960788741251183,1.3488876440085722,-0.1075410437726952,1.2737051645794562,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9228658162376028,16,-0.1077347631185443,1.233424801441808,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveHs4p5,4.5,sensitivity,2026-09-01 16:21:52,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,-0.1910056383658586,1.591556779836434,-0.20852254961649,1.4788973861986092,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9107422313902752,19,-0.2115340392997872,1.4143439180003534,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveHs5,5.0,sensitivity,2026-09-01 16:23:31,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,-0.2775244856583163,1.9003682059068523,-0.3017149470212217,1.758841449967653,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.8972722518223648,25,-0.3077862929996839,1.664010012514585,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveTp10,2.5,calibration,2026-09-01 16:28:13,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.2048009177112205,1.2127959369096406,0.2084507937626825,1.2263602478057698,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9448393266996544,13,0.2171617336350638,1.2206692750458608,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveTp7,2.5,calibration,2026-09-01 16:25:05,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1438215237550446,1.2407931965344796,0.1569089304823601,1.2510735284268717,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9164653818048196,14,0.1681567372786601,1.2377581787759069,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveTp9,2.5,calibration,2026-09-01 16:26:37,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1762194637938473,1.215231000358371,0.1828704499864601,1.2284060820885512,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.935528003320862,13,0.1928465561441937,1.2219908145915892,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveahf0p15,2.5,calibration,2026-09-01 15:54:56,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1824748406407281,1.274104614945072,0.1963337785392723,1.280260913538111,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9322443203174862,16,0.2103805195708513,1.2711832921441848,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveahf0p2,2.5,calibration,2026-09-01 15:56:40,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1923012381086395,1.34819243048558,0.2131427850245639,1.3407466494156035,True,0,0,,,1.5,True,1984-start,v1,317edc4af21e,True,lrr,0.9255723368496191,16,0.2310071812876691,1.3310315447871914,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveahf0p25,2.5,calibration,2026-09-01 15:58:15,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.2022978951021213,1.4560236769797834,0.2313422458196027,1.4244177028498424,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9232534033090632,15,0.2553040963226362,1.410377911068314,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveahf0p3,2.5,calibration,2026-09-01 15:59:57,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1896327760361247,1.6200547000528838,0.2303172386662823,1.549619120149793,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9354432720950416,12,0.258300738884155,1.530306648078946,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveasym0p6,2.5,calibration,2026-09-01 16:01:38,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1783772515349844,1.2138392081557392,0.1851858488928489,1.2270844117354416,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9287841893138816,15,0.1949318178737345,1.2181275887582463,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveasym0p65,2.5,calibration,2026-09-01 16:03:10,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1689489163281132,1.2144012484076945,0.1770477925583696,1.2272733722696991,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9301467547422796,15,0.1870235010791986,1.2188309635568988,False,0.6
HAT_1984_2004_edgeBE_road_bdm_groin_waveasym0p75,2.5,calibration,2026-09-01 16:04:43,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.1437210452646402,1.2201027250268703,0.1550070182398727,1.2315333109672588,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9306723244186674,15,0.1672887233635901,1.2226725866199637,False,0.6
HAT_1984_2004_edgeBE_road_bdm_nogroin,2.5,calibration,2026-09-01 00:36:33,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,False,False,,True,False,True,True,29,0,0.004,21,True,0.1750902844607617,1.2058165957931,0.1787011779240667,1.219437451799386,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.940460352173084,12,0.1892164400363015,1.21251201268821,False,
HAT_1984_2004_edgeBE_road_nobdm_groin,2.5,calibration,2026-09-01 01:55:01,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,roadway_only,False,True,60.0,True,False,False,False,0,0,0.004,21,True,0.1120650395070115,1.1633097476449477,0.1212012037219053,1.1749351567143904,True,0,0,5500.0,2500.0,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9220909201037832,15,0.1379406891970921,1.1807623684018715,False,0.6
HAT_1984_2004_edgeBE_road_nobdm_nogroin,2.5,calibration,2026-09-01 00:30:27,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,roadway_only,False,False,,True,False,False,False,0,0,0.004,21,True,0.1274617486398955,1.1527731296668016,0.1305945254173724,1.16579739408835,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9382695208860984,11,0.1480309375536685,1.1728640231477638,False,
HAT_1984_2004_edgeBE_road_reloc_bdm_groin,2.5,calibration,2026-09-01 02:03:08,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1591401238789602,1.2172901201852642,0.1687256551592413,1.2295979290060146,True,0,0,5500.0,2500.0,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9301605042319476,15,0.178936062507346,1.220872646060832,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rset0,2.5,sensitivity,2026-09-01 15:40:13,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1592181486923897,1.217306015527344,0.1688050576071117,1.229614202688282,True,0,0,,,3.6,True,1984-start,v1,317edc4af21e,True,lrr,0.9301520889761103,15,0.1790074197285336,1.2208865872342742,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rset10,2.5,sensitivity,2026-09-01 15:43:33,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1592337588639275,1.2173104980022145,0.1688209645765991,1.2296187674963588,True,0,0,,,2.1,True,1984-start,v1,317edc4af21e,True,lrr,0.9301506509180684,15,0.1790303466776627,1.2208964078174622,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rset30,2.5,sensitivity,2026-09-01 15:46:35,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1590568956637884,1.217275331282781,0.1686409959672763,1.229582746061822,True,1,0,,,2.1,True,1984-start,v1,317edc4af21e,True,lrr,0.9301700167261188,15,0.1788670938238123,1.220862204634754,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rset40,2.5,sensitivity,2026-09-01 15:48:59,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1590069677727663,1.2172664019368906,0.1685902046812577,1.2295735818605829,True,1,0,,,1.9,True,1984-start,v1,317edc4af21e,True,lrr,0.9301757514724418,15,0.178825853796979,1.2208561623320513,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rset60,2.5,sensitivity,2026-09-01 15:51:38,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.15888670185428,1.2172438935043075,0.1684678281934471,1.2295505092108845,True,1,0,,,2.0,True,1984-start,v1,317edc4af21e,True,lrr,0.93018947781588,15,0.1787231923602023,1.2208396260987524,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_groin_rsetmeasured,2.5,sensitivity,2026-09-01 15:53:16,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.1592337588639275,1.2173104980022145,0.1688209645765991,1.2296187674963588,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9301506509180684,15,0.1790303466776627,1.2208964078174622,False,0.6
HAT_1984_2004_edgeBE_road_reloc_bdm_nogroin,2.5,calibration,2026-09-01 00:38:32,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,full_management,True,False,,True,True,True,True,29,0,0.004,21,True,0.1758057900745178,1.2070811851814476,0.1794085430277389,1.2207156854167782,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9404603521675344,12,0.1897467198850651,1.213348237260829,False,
HAT_1984_2004_edgeBE_road_reloc_nobdm_groin,2.5,calibration,2026-09-01 01:57:00,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,roadway_only,True,True,60.0,True,True,False,False,0,0,0.004,21,True,0.1127361599917187,1.1643877000566514,0.1218634000539796,1.1760270857623545,True,0,0,5500.0,2500.0,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9220904218971072,15,0.1383556946040114,1.1813254387863386,False,0.6
HAT_1984_2004_edgeBE_road_reloc_nobdm_nogroin,2.5,calibration,2026-09-01 00:32:23,1984,2004,edgeBE,2,0fd4a97a4912,-42.6,13.0,roadway_only,True,False,,True,True,False,False,0,0,0.004,21,True,0.1281326480482732,1.1538595017543976,0.1312564943678625,1.1668964222114668,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9382695184927604,11,0.1484568555299094,1.173431207475564,False,
HAT_1984_2004_zeroBE_noroad_bdm_groin,2.5,calibration,2026-09-01 02:11:03,1984,2004,zeroBE,0,empty,0.0,0.0,beachdune_only,False,True,60.0,False,False,True,True,29,0,0.004,21,True,0.2419461122831837,1.377618041791456,0.2170025364037354,1.3108139778594148,True,0,0,4500.0,2500.0,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9354687589793698,13,0.249869154118512,1.2981832012799537,False,0.6
HAT_1984_2004_zeroBE_noroad_bdm_nogroin,2.5,calibration,2026-09-01 00:46:09,1984,2004,zeroBE,0,empty,0.0,0.0,beachdune_only,False,False,,False,False,True,True,29,0,0.004,21,True,0.2589851367589655,1.4420892188887358,0.2291343362145411,1.3629193109053588,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.942307183759804,12,0.260343796606427,1.3591593285427246,False,
HAT_1984_2004_zeroBE_noroad_nobdm_groin,2.5,calibration,2026-09-01 02:05:09,1984,2004,zeroBE,0,empty,0.0,0.0,natural,False,True,60.0,False,False,False,False,0,0,0.004,21,True,0.19376406760457,1.348478403328227,0.1683852926745766,1.2785172698975171,True,0,0,4500.0,2500.0,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9272811368736706,13,0.2079092875072201,1.2738399419158752,False,0.6
HAT_1984_2004_zeroBE_noroad_nobdm_nogroin,2.5,calibration,2026-09-01 00:40:30,1984,2004,zeroBE,0,empty,0.0,0.0,natural,False,False,,False,False,False,False,0,0,0.004,21,True,0.2102479106756505,1.4132315090234775,0.1799802973560988,1.3308464093526216,True,0,0,,,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.935559540390087,12,0.2181101033746332,1.335132626561362,False,
HAT_1984_2004_zeroBE_road_bdm_groin,2.5,calibration,2026-09-01 02:13:04,1984,2004,zeroBE,0,empty,0.0,0.0,full_management,False,True,60.0,True,False,True,True,29,0,0.004,21,True,0.4191205584424342,1.4408403876766245,0.396075456560334,1.3801374872027858,True,0,0,6000.0,2500.0,1.4,True,1984-start,v1,317edc4af21e,True,lrr,0.9405144095716824,15,0.3995210041415337,1.3640389117736422,False,0.6
HAT_1984_2004_zeroBE_road_bdm_nogroin,2.5,calibration,2026-09-01 00:47:58,1984,2004,zeroBE,0,empty,0.0,0.0,full_management,False,False,,True,False,True,True,29,0,0.004,21,True,0.4289727590072241,1.495080541849542,0.4009229050070679,1.4217985618568871,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9404865110949892,14,0.4040877015051287,1.4156830753836205,False,
HAT_1984_2004_zeroBE_road_nobdm_groin,2.5,calibration,2026-09-01 02:07:04,1984,2004,zeroBE,0,empty,0.0,0.0,roadway_only,False,True,60.0,True,False,False,False,0,0,0.004,21,True,0.3721628641686408,1.4084905491408115,0.3486010834802746,1.344908860815055,True,0,0,6000.0,2500.0,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.934799356956023,15,0.359174668949458,1.3388573673530215,False,0.6
HAT_1984_2004_zeroBE_road_nobdm_nogroin,2.5,calibration,2026-09-01 00:42:21,1984,2004,zeroBE,0,empty,0.0,0.0,roadway_only,False,False,,True,False,False,False,0,0,0.004,21,True,0.3817378574597901,1.4635052272573983,0.3531863485985318,1.3872337268382495,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9347454450289814,13,0.3635408550122132,1.3911609557098394,False,
HAT_1984_2004_zeroBE_road_reloc_bdm_groin,2.5,calibration,2026-09-01 02:15:00,1984,2004,zeroBE,0,empty,0.0,0.0,full_management,True,True,60.0,True,True,True,True,29,0,0.004,21,True,0.4196203080304428,1.4413032829468555,0.3965724558571117,1.3806448508595004,True,0,0,6000.0,2500.0,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9405144104479586,15,0.3999012427673573,1.364327242392649,False,0.6
HAT_1984_2004_zeroBE_road_reloc_bdm_nogroin,2.5,calibration,2026-09-01 00:49:51,1984,2004,zeroBE,0,empty,0.0,0.0,full_management,True,False,,True,True,True,True,29,0,0.004,21,True,0.4294127964373679,1.495500047701061,0.4013587023261897,1.4222619990551293,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9404751073444,14,0.4043611757700024,1.4159015460826487,False,
HAT_1984_2004_zeroBE_road_reloc_nobdm_groin,2.5,calibration,2026-09-01 02:08:59,1984,2004,zeroBE,0,empty,0.0,0.0,roadway_only,True,True,60.0,True,True,False,False,0,0,0.004,21,True,0.372872706171197,1.4092431622782091,0.3493240512035754,1.3457176808776383,True,0,0,6000.0,2500.0,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9348367629392929,15,0.3596494403621513,1.3393224648327755,False,0.6
HAT_1984_2004_zeroBE_road_reloc_nobdm_nogroin,2.5,calibration,2026-09-01 00:44:12,1984,2004,zeroBE,0,empty,0.0,0.0,roadway_only,True,False,,True,True,False,False,0,0,0.004,21,True,0.3823879835685448,1.4642024510150016,0.3538481105173055,1.3879881637746216,True,0,0,,,1.3,True,1984-start,v1,317edc4af21e,True,lrr,0.9347828526403076,14,0.363908855167495,1.391548511263536,False,
HAT_2004_2024_calibBE_noroad_bdm_nourish_groin,2.5,calibration,2026-09-01 03:21:21,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,beachdune_only,False,True,60.0,False,False,True,True,43,3,0.006,21,True,-1.2363378562491123,1.603792934116753,-1.246312317968952,1.6155379202781743,True,0,0,6000.0,2500.0,4.2,True,2004-start,v1,317edc4af21e,True,lrr,0.4872654468170209,45,-1.0654933559417936,1.4634248895835644,False,0.6
HAT_2004_2024_calibBE_noroad_bdm_nourish_nogroin,2.5,calibration,2026-09-01 01:44:55,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,beachdune_only,False,False,,False,False,True,True,43,3,0.006,21,True,-1.2418511710395486,1.6174696622396478,-1.2547264690731,1.6296846591959346,True,0,0,,,3.1,True,2004-start,v1,317edc4af21e,True,lrr,0.4644213266196488,46,-1.07280231557424,1.4717364545823346,False,
HAT_2004_2024_calibBE_noroad_nobdm_groin,2.5,calibration,2026-09-01 03:10:20,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,natural,False,True,60.0,False,False,False,False,0,0,0.006,21,True,-1.9440483795475216,2.1259309625389955,-1.9550677838533448,2.1334552974876173,True,0,0,5500.0,2500.0,4.5,True,2004-start,v1,317edc4af21e,True,lrr,0.8487125803176765,16,-1.747028027115408,1.930027064170275,False,0.6
HAT_2004_2024_calibBE_noroad_nobdm_nogroin,2.5,calibration,2026-09-01 01:38:08,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,natural,False,False,,False,False,False,False,0,0,0.006,21,True,-1.943504734273631,2.1417509525312783,-1.957561809382767,2.15005235250628,True,0,0,,,3.4,True,2004-start,v1,317edc4af21e,True,lrr,0.8605327136924147,16,-1.7561851620420237,1.9556979956644376,False,
HAT_2004_2024_calibBE_road_bdm_nonourish_groin,2.5,calibration,2026-09-01 03:31:29,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_no_fill,False,True,60.0,True,False,True,False,43,0,0.006,21,True,-0.0779392483405794,0.5712487893163763,-0.0668636326978052,0.5676417787177999,True,0,0,6500.0,2500.0,3.4,True,2004-start,v1,317edc4af21e,True,lrr,0.8461254068361073,14,0.0271018990236521,0.5255186775059035,False,0.6
HAT_2004_2024_calibBE_road_bdm_nonourish_nogroin,2.5,calibration,2026-09-01 01:51:02,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_no_fill,False,False,,True,False,True,False,43,0,0.006,21,True,-0.0859185466751639,0.5821024998642502,-0.0777336091280374,0.5788702774387091,True,0,0,,,2.5,True,2004-start,v1,317edc4af21e,True,lrr,0.8330309076640305,14,0.0170531275487546,0.5280056621581247,False,
HAT_2004_2024_calibBE_road_bdm_nourish_groin,2.5,calibration,2026-09-01 03:26:31,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,0.096207364935735,0.5750174286779519,0.103499578071502,0.5803526737721568,True,0,0,6000.0,2500.0,3.4,True,2004-start,v1,317edc4af21e,True,lrr,0.7993857090923624,19,0.2307051832600084,0.6066510716043426,False,0.6
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs1p8,1.8,sensitivity,2026-09-01 18:35:25,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,-0.2152536053515781,0.605320264966662,-0.2198339208788623,0.5853534229815802,True,0,0,,,2.8,True,2004-start,v1,317edc4af21e,True,lrr,0.7595599222476972,26,-0.0450474766058512,0.5348720724311267,False,0.6
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs2,2.0,sensitivity,2026-09-01 18:39:08,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,-0.0889364153080824,0.542579412953295,-0.088419544157833,0.5330722078739114,True,0,0,,,3.5,True,2004-start,v1,317edc4af21e,True,lrr,0.7600664950378099,24,0.066855439940749,0.5224062792252389,False,0.6
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs3,3.0,sensitivity,2026-09-01 18:42:02,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,0.2611706669691523,0.8197951136134511,0.2730959827236431,0.809884566275369,True,0,0,,,2.5,True,2004-start,v1,317edc4af21e,True,lrr,0.8329432339293938,19,0.3779125140871207,0.8501923204316361,False,0.6
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs3p5,3.5,sensitivity,2026-09-01 18:44:54,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,0.3931448857658507,1.1582280134069325,0.4063609659282782,1.124456120233,True,0,0,,,2.6,True,2004-start,v1,317edc4af21e,True,lrr,0.8882389110268888,23,0.4934581286354486,1.1520636345274158,False,0.6
HAT_2004_2024_calibBE_road_bdm_nourish_nogroin,2.5,calibration,2026-09-01 01:47:57,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,False,,True,False,True,True,43,3,0.006,21,True,0.08855061267666,0.5765428533698814,0.0929562222395312,0.5819483750609734,True,0,0,,,2.5,True,2004-start,v1,317edc4af21e,True,lrr,0.7897532642384348,19,0.2219694282206449,0.5917801312190001,False,
HAT_2004_2024_calibBE_road_nobdm_groin,2.5,calibration,2026-09-01 03:15:40,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,roadway_only,False,True,60.0,True,False,False,False,0,0,0.006,21,True,-0.4672622801729237,0.838271303085332,-0.4618022209842697,0.8382054271803843,True,0,0,6000.0,2500.0,3.6,True,2004-start,v1,317edc4af21e,True,lrr,0.7561127451421534,22,-0.3211128668206309,0.7299717328704237,False,0.6
HAT_2004_2024_calibBE_road_nobdm_nogroin,2.5,calibration,2026-09-01 01:41:16,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,roadway_only,False,False,,True,False,False,False,0,0,0.006,21,True,-0.4702877121625833,0.850864676446867,-0.4678303964970782,0.8515096667170061,True,0,0,,,2.6,True,2004-start,v1,317edc4af21e,True,lrr,0.7385027056745423,24,-0.3276095089523431,0.7390079229734923,False,
HAT_2004_2024_edgeBE_noroad_bdm_nourish_groin,2.5,calibration,2026-09-01 02:38:22,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,beachdune_only,False,True,60.0,False,False,True,True,43,3,0.006,21,True,-2.296592597349888,2.7785375104468337,-2.33311380573583,2.807606703970197,True,0,0,7500.0,2500.0,3.7,True,2004-start,v1,317edc4af21e,True,lrr,0.9325538114362956,12,-2.163649221534323,2.6406477842511187,False,0.6
HAT_2004_2024_edgeBE_noroad_bdm_nourish_nogroin,2.5,calibration,2026-09-01 01:11:51,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,beachdune_only,False,False,,False,False,True,True,43,3,0.006,21,True,-2.303034943500449,2.795151923317708,-2.342458315096273,2.824669274459361,True,0,0,,,3.0,True,2004-start,v1,317edc4af21e,True,lrr,0.9325538109048942,11,-2.174336920735159,2.6568672304122893,False,
HAT_2004_2024_edgeBE_noroad_nobdm_groin,2.5,calibration,2026-09-01 02:30:54,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,True,60.0,False,False,False,False,0,0,0.006,21,True,-3.0276073956258105,3.36006767411218,-3.065707824485466,3.389763352961093,True,0,0,8000.0,2500.0,3.3,True,2004-start,v1,317edc4af21e,True,lrr,0.9550300592192248,6,-2.933845151565491,3.2851276898392725,False,0.6
HAT_2004_2024_edgeBE_noroad_nobdm_groin_waveHs3,3.0,sensitivity,2026-09-01 20:58:42,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,True,60.0,False,False,False,False,0,0,0.006,21,True,-2.7296380677751704,3.123462362151844,-2.762920337407566,3.14339895622987,True,0,0,,,7.3,True,2004-start,v1,317edc4af21e,True,lrr,0.9503785458250892,5,-2.636137747740292,3.050931955403948,False,0.6
HAT_2004_2024_edgeBE_noroad_nobdm_nogroin,2.5,calibration,2026-09-01 01:05:09,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,False,,False,False,False,False,0,0,0.006,21,True,-3.052931541911777,3.404981496195132,-3.094496272570218,3.435648221512514,True,0,0,,,3.2,True,2004-start,v1,317edc4af21e,True,lrr,0.9568310065701616,5,-2.9617541881146705,3.3272407692172283,False,
HAT_2004_2024_edgeBE_road_bdm_nonourish_groin,2.5,calibration,2026-09-01 02:44:38,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_no_fill,False,True,60.0,True,False,True,False,43,0,0.006,21,True,-1.1443996892329935,1.7807256666356592,-1.1600879367946222,1.7992465172775929,True,0,0,6500.0,2500.0,2.4,True,2004-start,v1,317edc4af21e,True,lrr,0.9330596981519232,12,-1.0693987951752095,1.7554784661592553,False,0.6
HAT_2004_2024_edgeBE_road_bdm_nonourish_nogroin,2.5,calibration,2026-09-01 01:17:55,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_no_fill,False,False,,True,False,True,False,43,0,0.006,21,True,-1.1514539656911715,1.7969496764751096,-1.1700152917967197,1.815843360581236,True,0,0,,,2.5,True,2004-start,v1,317edc4af21e,True,lrr,0.9330598911038251,12,-1.0790861703118608,1.7696876334228655,False,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin,2.5,calibration,2026-09-01 02:41:35,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,True,False,True,True,43,3,0.006,21,True,-0.9747666264108564,1.76011397929793,-0.994108245443592,1.779827105010264,True,0,0,6000.0,2500.0,2.6,True,2004-start,v1,317edc4af21e,True,lrr,0.8721389860636124,18,-0.8719569838144454,1.6873936084534038,False,0.6
