9.000,10.000,11.000,12.000,13.000,14.000,15.000,16.000,17.000,18.000,19.000,20.000,21.000,22.000,23.000,24.000,25.000,26.000,27.000,28.000,29.000,30.000,31.000,32.000,33.000,34.000,35.000,36.000,37.000,38.000,39.000,40.000,41.000,42.000,43.000,44.000,45.000,46.000,47.000,48.000,49.000,50.000,51.000,52.000,53.000,54.000,55.000,56.000,57.000,58.000,59.000,60.000,61.000,62.000,63.000,64.000,65.000,66.000,67.000,68.000,69.000,70.000,71.000,72.000,73.000,74.000,75.000,76.000,77.000,78.000,79.000,80.000,81.000,82.000,83.000,84.000,85.000,86.000,87.000,88.000,89.000,90.000
1.905,3.841,1.785,2.148,2.325,1.616,1.565,0.883,0.756,0.820,0.818,0.965,0.813,0.582,0.651,0.615,0.640,0.563,0.652,0.510,0.361,0.368,0.410,0.396,0.383,0.333,0.331,0.339,0.481,0.589,0.716,0.849,0.785,0.708,0.550,0.538,0.706,0.864,0.850,0.885,0.877,0.806,0.802,0.557,0.622,0.789,0.773,0.569,0.551,0.540,0.532,0.435,0.600,0.544,0.597,0.653,0.582,0.470,0.519,0.586,0.854,0.549,0.258,0.377,0.514,0.476,0.625,0.542,0.393,0.497,0.584,0.590,0.652,0.747,0.594,0.850,1.937,1.394,0.922,0.962,0.735,0.498
